semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	9514	12707500
999983	0.1	0	5000	10100000
999983	0.1	0	5500	10725000
999983	0.1	0	6000	11600000
999983	0.1	0	6500	11875000
999983	0.1	0	7000	12200000
999983	0.1	0	7500	12375000
999983	0.1	0	8000	12450000
999983	0.1	0	8500	12875000
999983	0.1	0	9000	12900000
999983	0.1	0	9500	12725000
999983	0.1	0	10000	12700000
999983	0.1	0	10500	12625000
999983	0.1	0	11000	12550000
999983	0.1	0	11500	12425000
999983	0.1	0	12000	12250000
999983	0.1	0	12500	11975000
999983	0.1	0	13000	11900000
999983	0.1	0	13500	11725000
999983	0.1	0	14000	11500000
999983	0.1	0	14500	11325000
999983	0.1	0	15000	1.1e+07
687683	0.1	1	9514	12907500
687683	0.1	0	5000	10300000
687683	0.1	0	5500	11175000
687683	0.1	0	6000	11350000
687683	0.1	0	6500	11775000
687683	0.1	0	7000	11850000
687683	0.1	0	7500	12575000
687683	0.1	0	8000	12550000
687683	0.1	0	8500	12525000
687683	0.1	0	9000	12750000
687683	0.1	0	9500	12925000
687683	0.1	0	10000	12800000
687683	0.1	0	10500	12625000
687683	0.1	0	11000	12600000
687683	0.1	0	11500	12375000
687683	0.1	0	12000	12300000
687683	0.1	0	12500	12275000
687683	0.1	0	13000	11950000
687683	0.1	0	13500	11825000
687683	0.1	0	14000	11700000
687683	0.1	0	14500	11625000
687683	0.1	0	15000	11250000
771941	0.1	1	9514	12857500
771941	0.1	0	5000	10300000
771941	0.1	0	5500	10975000
771941	0.1	0	6000	11350000
771941	0.1	0	6500	11625000
771941	0.1	0	7000	11950000
771941	0.1	0	7500	12325000
771941	0.1	0	8000	12300000
771941	0.1	0	8500	12675000
771941	0.1	0	9000	12550000
771941	0.1	0	9500	12875000
771941	0.1	0	10000	1.3e+07
771941	0.1	0	10500	13125000
771941	0.1	0	11000	12850000
771941	0.1	0	11500	12575000
771941	0.1	0	12000	12250000
771941	0.1	0	12500	11975000
771941	0.1	0	13000	12050000
771941	0.1	0	13500	11825000
771941	0.1	0	14000	11450000
771941	0.1	0	14500	11225000
771941	0.1	0	15000	10950000
273313	0.1	1	9514	13007500
273313	0.1	0	5000	10350000
273313	0.1	0	5500	10425000
273313	0.1	0	6000	11050000
273313	0.1	0	6500	11475000
273313	0.1	0	7000	11950000
273313	0.1	0	7500	12325000
273313	0.1	0	8000	12600000
273313	0.1	0	8500	12825000
273313	0.1	0	9000	12950000
273313	0.1	0	9500	13025000
273313	0.1	0	10000	12850000
273313	0.1	0	10500	12725000
273313	0.1	0	11000	12400000
273313	0.1	0	11500	12575000
273313	0.1	0	12000	12300000
273313	0.1	0	12500	12075000
273313	0.1	0	13000	11950000
273313	0.1	0	13500	11675000
273313	0.1	0	14000	11500000
273313	0.1	0	14500	11425000
273313	0.1	0	15000	10950000
346469	0.1	1	9514	12107500
346469	0.1	0	5000	10500000
346469	0.1	0	5500	10825000
346469	0.1	0	6000	11250000
346469	0.1	0	6500	11725000
346469	0.1	0	7000	12100000
346469	0.1	0	7500	12525000
346469	0.1	0	8000	12900000
346469	0.1	0	8500	12875000
346469	0.1	0	9000	12500000
346469	0.1	0	9500	12125000
346469	0.1	0	10000	12100000
346469	0.1	0	10500	12075000
346469	0.1	0	11000	12450000
346469	0.1	0	11500	12475000
346469	0.1	0	12000	12550000
346469	0.1	0	12500	12325000
346469	0.1	0	13000	12050000
346469	0.1	0	13500	11925000
346469	0.1	0	14000	11500000
346469	0.1	0	14500	11375000
346469	0.1	0	15000	11100000
964823	0.1	1	9514	12357500
964823	0.1	0	5000	10550000
964823	0.1	0	5500	10875000
964823	0.1	0	6000	11150000
964823	0.1	0	6500	11275000
964823	0.1	0	7000	11450000
964823	0.1	0	7500	11675000
964823	0.1	0	8000	1.2e+07
964823	0.1	0	8500	12175000
964823	0.1	0	9000	12150000
964823	0.1	0	9500	12325000
964823	0.1	0	10000	12300000
964823	0.1	0	10500	12275000
964823	0.1	0	11000	12350000
964823	0.1	0	11500	12225000
964823	0.1	0	12000	12100000
964823	0.1	0	12500	11875000
964823	0.1	0	13000	11600000
964823	0.1	0	13500	11325000
964823	0.1	0	14000	11050000
964823	0.1	0	14500	10825000
964823	0.1	0	15000	10800000
721577	0.1	1	9514	11907500
721577	0.1	0	5000	10350000
721577	0.1	0	5500	10925000
721577	0.1	0	6000	1.1e+07
721577	0.1	0	6500	11575000
721577	0.1	0	7000	11950000
721577	0.1	0	7500	11825000
721577	0.1	0	8000	11800000
721577	0.1	0	8500	12175000
721577	0.1	0	9000	1.2e+07
721577	0.1	0	9500	11925000
721577	0.1	0	10000	12400000
721577	0.1	0	10500	12525000
721577	0.1	0	11000	12500000
721577	0.1	0	11500	12275000
721577	0.1	0	12000	12700000
721577	0.1	0	12500	12725000
721577	0.1	0	13000	12500000
721577	0.1	0	13500	12225000
721577	0.1	0	14000	11750000
721577	0.1	0	14500	11475000
721577	0.1	0	15000	11200000
217849	0.1	1	9514	12157500
217849	0.1	0	5000	10400000
217849	0.1	0	5500	11025000
217849	0.1	0	6000	11200000
217849	0.1	0	6500	11775000
217849	0.1	0	7000	12050000
217849	0.1	0	7500	11925000
217849	0.1	0	8000	12050000
217849	0.1	0	8500	12125000
217849	0.1	0	9000	12100000
217849	0.1	0	9500	12175000
217849	0.1	0	10000	12500000
217849	0.1	0	10500	12775000
217849	0.1	0	11000	12800000
217849	0.1	0	11500	12575000
217849	0.1	0	12000	12500000
217849	0.1	0	12500	12225000
217849	0.1	0	13000	12250000
217849	0.1	0	13500	12125000
217849	0.1	0	14000	11950000
217849	0.1	0	14500	11525000
217849	0.1	0	15000	11200000
180263	0.1	1	9514	12907500
180263	0.1	0	5000	10600000
180263	0.1	0	5500	10825000
180263	0.1	0	6000	11150000
180263	0.1	0	6500	11525000
180263	0.1	0	7000	12150000
180263	0.1	0	7500	12575000
180263	0.1	0	8000	12750000
180263	0.1	0	8500	12825000
180263	0.1	0	9000	13150000
180263	0.1	0	9500	12875000
180263	0.1	0	10000	12700000
180263	0.1	0	10500	12775000
180263	0.1	0	11000	12700000
180263	0.1	0	11500	12625000
180263	0.1	0	12000	12150000
180263	0.1	0	12500	12225000
180263	0.1	0	13000	11950000
180263	0.1	0	13500	11725000
180263	0.1	0	14000	11350000
180263	0.1	0	14500	11075000
180263	0.1	0	15000	10750000
480383	0.1	1	9514	13007500
480383	0.1	0	5000	10400000
480383	0.1	0	5500	10675000
480383	0.1	0	6000	11150000
480383	0.1	0	6500	11525000
480383	0.1	0	7000	11850000
480383	0.1	0	7500	11925000
480383	0.1	0	8000	12450000
480383	0.1	0	8500	12575000
480383	0.1	0	9000	12950000
480383	0.1	0	9500	13025000
480383	0.1	0	10000	13200000
480383	0.1	0	10500	13125000
480383	0.1	0	11000	12850000
480383	0.1	0	11500	12625000
480383	0.1	0	12000	12650000
480383	0.1	0	12500	12275000
480383	0.1	0	13000	12100000
480383	0.1	0	13500	11675000
480383	0.1	0	14000	11350000
480383	0.1	0	14500	10925000
480383	0.1	0	15000	10600000
585443	0.1	1	9514	12857500
585443	0.1	0	5000	9550000
585443	0.1	0	5500	10225000
585443	0.1	0	6000	10900000
585443	0.1	0	6500	10875000
585443	0.1	0	7000	11400000
585443	0.1	0	7500	11525000
585443	0.1	0	8000	11950000
585443	0.1	0	8500	12075000
585443	0.1	0	9000	12500000
585443	0.1	0	9500	12875000
585443	0.1	0	10000	12700000
585443	0.1	0	10500	12775000
585443	0.1	0	11000	12550000
585443	0.1	0	11500	12575000
585443	0.1	0	12000	12200000
585443	0.1	0	12500	12225000
585443	0.1	0	13000	11750000
585443	0.1	0	13500	11275000
585443	0.1	0	14000	10900000
585443	0.1	0	14500	10975000
585443	0.1	0	15000	11100000
203209	0.1	1	9514	12507500
203209	0.1	0	5000	10200000
203209	0.1	0	5500	11025000
203209	0.1	0	6000	11450000
203209	0.1	0	6500	11725000
203209	0.1	0	7000	12050000
203209	0.1	0	7500	12325000
203209	0.1	0	8000	12550000
203209	0.1	0	8500	12675000
203209	0.1	0	9000	12500000
203209	0.1	0	9500	12525000
203209	0.1	0	10000	12600000
203209	0.1	0	10500	12625000
203209	0.1	0	11000	12950000
