Feature	Gain	Cover	Frequency
ctrx_quarter	0.121828743901584	0.0163412877786752	0.00346099747894364
mdescubierto_preacordado_delta1	0.0427598795237627	0.00320650867012691	0.000409545773454049
mcaja_ahorro	0.0323710066311986	0.00787131250998846	0.00248413010127866
mcuentas_saldo	0.023177754642682	0.00756252383968221	0.00318908594083071
mtarjeta_visa_consumo	0.0196267581513433	0.00798599404831797	0.00117828333182271
mdescubierto_preacordado	0.0195526613679169	0.00145305802243971	0.000718383569829233
foto_mes	0.017586764641236	0.012726780296611	0.00522338707782377
mcuenta_corriente_deflactada	0.0134010828834662	0.00193705446807976	0.00273590004397582
ctarjeta_visa_transacciones	0.0101518825850305	0.0105929266906327	0.00199401794616152
cpayroll_trx	0.00944098633691538	0.00995733058747714	0.000728454367537119
mcaja_ahorro_deflactada	0.00880999411745389	0.00239251559162926	0.00177581732915731
mprestamos_personales_delta1	0.00835539652313738	0.00882855774385326	0.00275604163939159
Visa_Finiciomora	0.00816968750714388	0.00770486509870499	0.00119506799466919
ctrx_quarter_delta1	0.00792967200300365	0.00732731470374204	0.00648559372387887
mprestamos_personales	0.00760148577697249	0.0079386422682207	0.00202423033928517
ctarjeta_visa	0.00719183126401492	0.00188242762823883	0.000261840740405048
mpayroll	0.00586641597476865	0.00760415447692869	0.000879516333155416
mtarjeta_visa_consumo_deflactada	0.00570112498212197	0.00326855189779793	0.000856017805170348
Visa_status	0.00510637768956995	0.00487818013450238	0.000402831908315458
Visa_mfinanciacion_limite	0.00488116545360343	0.00217820452465044	0.00234313893336825
cproductos_delta1	0.00447790120011923	0.00879877454270929	0.00117828333182271
mprestamos_personales_deflactada	0.00439230497733304	0.00465193645888068	0.00214843684434911
mcuentas_saldo_deflactada	0.00439081511823899	0.00620670132027951	0.00275268470682229
mdescubierto_preacordado_deflactada	0.00419207039354902	0.00576316405578518	0.00379333380330389
mpayroll_deflactada	0.00393209260570897	0.00741836840060634	0.000845947007462461
Visa_fechaalta	0.00388713900364308	0.00227092756375978	0.00363220103997771
cliente_edad	0.0037131926338885	0.00510841233687513	0.00565978831183218
mrentabilidad_annual_delta1	0.00368640542441386	0.00246418722154495	0.00561279125586204
mrentabilidad_annual_lag1	0.00356459046008529	0.00308961190425737	0.00523345787553166
Master_Finiciomora	0.00353183085739006	0.00393462756052816	0.000634460255596846
cliente_edad_lag1	0.00352261791733757	0.00532131931747171	0.00544830155996657
numero_de_cliente	0.00350393972060725	0.00623727608723247	0.00605590635500905
mcuentas_saldo_delta1	0.00348401159578302	0.00574633316099897	0.00480377050666183
cprestamos_personales_delta1	0.00344023818341168	0.00207324605218418	0.000369262582622503
cproductos	0.00334928008461418	0.00419190612266505	0.00217529230490347
mcuenta_corriente	0.00323389616857667	0.00382309903747129	0.00275604163939159
mactivos_margen	0.0031759599272611	0.0031855784699112	0.00372955208448728
ccaja_ahorro	0.00308856139390888	0.00475320586788641	0.00130920370202524
mrentabilidad_annual	0.00304984643939535	0.0022086072163782	0.00413574092537203
Visa_delinquency	0.00304202243669057	0.00086247800435396	0.00017791742617266
mactivos_margen_deflactada	0.00293936185055321	0.00308546969124516	0.00308502103118255
Visa_mpagospesos	0.00293901885219045	0.00271502648258008	0.00180602972228097
mrentabilidad_annual_deflactada	0.00291214709642026	0.00182502094056996	0.00407867307169401
