fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211114 192934	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	143	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0357552325240809	23	5510000
20211114 193248	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	439	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0296042446001021	24	5078750
20211114 193437	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0276041274384274	25	5427500
20211114 193711	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	256	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0310771342254358	26	5858750
20211114 193828	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	50	TRUE	0.0660784169696432	0.874605630657568	749	413	0.0396299364816349	27	5731250
20211114 194039	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.040973282580832	0.951827736840101	1339	557	0.0325249177776104	28	5292500
20211114 194441	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	352	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0299055174780113	29	5283750
20211114 194724	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	291	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0320311650054815	30	5666250
20211114 194908	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0325165490865574	31	5193750
20211114 195211	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	220	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0361067175483083	32	5757500
20211114 195444	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	489	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0323408065744437	33	5520000
20211114 205632	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	171	TRUE	0.0697419938869402	0.427681592786498	466	679	0.034474822792967	34	6101250
20211114 210020	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	300	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.03216506406233	35	5446250
20211114 210503	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	497	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0259973387562451	36	5217500
20211114 210701	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	148	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0248926715372449	37	5182500
20211114 210949	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.022348589457123	38	5012500
20211114 211143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0314537253228223	39	5102500
20211114 211651	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	364	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0306419622906781	40	5873750
20211114 211929	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	247	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0333952616471258	41	5512500
20211114 212320	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	376	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0321985388265421	42	5891250
20211114 212521	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	169	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0306838057459433	43	5817500
20211114 212750	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0304996945427766	44	5395000
20211114 212928	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	222	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.02957076983589	45	4483750
20211114 213215	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	386	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0308930230222691	46	5886250
20211114 213448	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	200	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0337885901266183	47	5653750
20211114 213633	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	126	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0268593139347075	48	4788750
20211114 213855	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.069351737653254	0.428472544559129	688	867	0.0276376022026395	49	5222500
20211114 214129	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	232	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0349016260366716	50	5687500
20211114 214407	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0309097604043752	51	5283750
20211114 214550	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	238	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0325249177776104	52	5492500
20211114 215032	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	424	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0286920572753216	53	4915000
20211114 215221	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0301482095185492	54	4997500
20211114 220034	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	776	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0256709598051769	55	5366250
20211114 220427	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	341	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0313030888838677	56	5475000
20211114 220636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	175	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0278468194789653	57	5241250
20211114 220953	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	318	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0284995773811018	58	5343750
20211114 221318	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	285	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0305666440712008	59	5635000
20211114 221636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	277	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0275622839831622	60	5683750
20211114 221830	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	176	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.027261011105253	61	5478750
20211114 222027	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0294703455432536	62	5098750
20211114 222148	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	143	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0345417723213912	63	5391250
20211114 222511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0323073318102316	64	5525000
20211114 222739	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0266500966583817	65	5120000
20211114 223022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0377386123036496	66	5613750
20211114 223452	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	412	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0293866586327233	67	5261250
20211114 223659	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	260	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0296879315106324	68	5216250
20211114 223916	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	227	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.0317047860544132	69	5465000
20211114 224143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	269	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0328596654197317	70	5342500
20211114 224332	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.039922840668491	71	5287500
20211114 224547	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	227	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0345082975571791	72	5546250
20211114 224809	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	358	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.0346338279229746	73	4927500
20211114 225045	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	337	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0377386123036496	74	5413750
20211114 225250	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	200	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0255621668214875	75	4932500
20211114 225629	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	432	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0291439665921853	76	5597500
20211114 225811	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	211	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0271689555036697	77	4642500
20211114 230015	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0296293506732612	78	5325000
20211114 230516	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	604	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0343241863540124	79	5223750
20211114 230717	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0310352907701706	80	5365000
20211114 231020	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	397	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0331107261513227	81	5505000
20211114 231532	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	616	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0284661026168897	82	5448750
20211114 231725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	204	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0406509167901049	83	5778750
20211114 231950	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	235	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0266584653494347	84	5318750
20211114 232457	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	643	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0337634840534592	85	5907500
20211114 232736	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.0305917501443599	86	5531250
20211114 233025	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.076169906396009	0.517671355470899	412	906	0.0327006602897241	87	5566250
20211114 233125	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	127	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0277547638773819	88	4555000
20211114 233328	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	273	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.0296460880553673	89	5522500
20211114 233514	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	135	TRUE	0.045332897095643	0.858515521227312	2030	782	0.0304369293598788	90	5303750
20211114 233734	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	172	TRUE	0.0854215697244927	0.486229236009857	7475	132	0.0327425037449892	91	5660000
20211114 233848	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	85	TRUE	0.0717484384932928	0.333622198364511	4631	1024	0.0326253420702468	92	5127500
20211114 234032	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	107	TRUE	0.079758728711661	0.518765215917537	5051	593	0.0325751299239286	93	5035000
20211114 234302	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0388794734793156	0.321540998298954	1553	367	0.0247671411714494	94	5301250
20211114 234521	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	148	TRUE	0.0567442471245304	0.562467300868337	2272	890	0.0284577339258367	95	5500000
20211114 234752	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	225	TRUE	0.0456288787491247	0.291893347817403	1581	603	0.0229929786682065	96	5166250
20211114 235028	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	359	TRUE	0.0479052742254548	0.876139235755522	5462	830	0.0219803670507896	97	4917500
20211114 235300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	229	TRUE	0.0562308587797172	0.865958362022298	1627	315	0.0313281949570268	98	5571250
20211114 235606	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	427	TRUE	0.021576027243454	0.67403223798289	6695	733	0.0321901701354891	99	5142500
20211114 235730	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0875337808310427	0.936169395356765	5433	319	0.033194413061853	100	5742500
20211114 235836	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	78	TRUE	0.0826313996718079	0.211236353384797	712	536	0.0344329793377018	101	5607500
20211115 000029	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	154	TRUE	0.0801827503519505	0.429004823934217	6505	688	0.0276041274384274	102	5277500
20211115 000218	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0545240405045822	0.191001194075355	3287	866	0.0221979530181684	103	5085000
20211115 000359	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	94	TRUE	0.0973339821725711	0.651666032952629	249	530	0.0371360665478313	104	5903750
20211115 000516	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	54	TRUE	0.0665022739505209	0.96967455263976	1200	287	0.0345836157766564	105	5185000
20211115 000704	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0629817241140455	0.957099772378663	7211	317	0.0324579682491861	106	5352500
20211115 000857	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	274	TRUE	0.0776025511045195	0.141475633657142	2124	825	0.0346087218498155	107	5531250
20211115 001154	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0549734539842792	0.400730396701023	3254	690	0.0287339007305867	108	5508750
20211115 001415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	145	TRUE	0.0378078753618523	0.74887366734657	1176	859	0.0281313549747684	109	5298750
20211115 001513	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	79	TRUE	0.0942775870687328	0.18984167803973	1628	380	0.0381821529294603	110	5047500
20211115 001652	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	113	TRUE	0.0861703913859651	0.487265926728072	5324	372	0.0282736227226699	111	4677500
20211115 001826	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	120	TRUE	0.0987701020856947	0.860044062109757	1795	771	0.0306670683638372	112	5470000
20211115 002024	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0911506524129398	0.601309782629204	2050	231	0.0297297749658976	113	5710000
20211115 002203	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	198	TRUE	0.0628350355440751	0.698436879431084	5794	745	0.0356799143046036	114	5421250
20211115 002358	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.0914087486459129	0.641604072137037	5203	903	0.0301314721364431	115	5450000
20211115 002508	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	127	TRUE	0.0934494162640348	0.74629264252896	6181	416	0.0335542667771334	116	5638750
