Feature	Gain	Cover	Frequency
ctrx_quarter	0.0988347856791609	0.0139842372568766	0.00187850805721528
mdescubierto_preacordado_delta1	0.0409167260545356	0.00201639679008845	0.000452652543907297
mcuentas_saldo	0.0363942944510919	0.0130860660570944	0.00375701611443056
mtarjeta_visa_consumo	0.0242293479131607	0.00848492372225666	0.00100715191019374
mdescubierto_preacordado_lag1	0.0220700600092601	0.000477960076928607	0.000305540467137425
cpayroll_trx	0.0173886335101426	0.0102646734640109	0.000509234111895709
foto_mes	0.0153259024924693	0.00675435649937456	0.00321383306174181
mcaja_ahorro	0.0119496314484009	0.00316425214126256	0.0018671917436176
ctarjeta_visa_transacciones	0.00996965707650167	0.00503334448074749	0.000860039833423864
mprestamos_personales	0.00809844279185544	0.00672665337952235	0.00158428390367554
mpayroll	0.00767059529295269	0.0118571678509238	0.000860039833423864
mpasivos_margen	0.0064784369791385	0.00161360157510947	0.0014824370812964
ccomisiones_mantenimiento_tend	0.00569953579418777	0.00480297970558741	0.0016069165308709
mv_status02	0.00493307777313469	0.000509291993685065	6.78978815860945e-05
mprestamos_personales_avg3	0.00465279977332917	0.000969810507296037	0.000814774579033134
mcuentas_saldo_tend	0.00373050643815234	0.001913156804362	0.0024443237370994
mpasivos_margen_avg3	0.00358704170905083	0.00100207367525644	0.00177666123483614
ctarjeta_master_tend	0.00355470594253505	0.000235545519471745	0.000101846822379142
mcomisiones_mantenimiento_tend	0.003518812712566	0.00313774551679191	0.00269328263624842
cprestamos_personales_tend	0.00294485586772619	0.00585227718939661	0.00100715191019374
mprestamos_personales_tend	0.00280790562991173	0.00292008122044859	0.0014824370812964
ctrx_quarter_delta1	0.00277399292795581	0.00249375499859842	0.00291960890820206
cproductos_delta1	0.00265535255168725	0.00618041961679383	0.000893988774216911
mcuenta_corriente_tend	0.00253122439449053	0.0029844701756097	0.00288565996740902
mactivos_margen	0.00252129595284397	0.00350469325013416	0.00200298750678979
mrentabilidad_annual_avg3	0.00250687387477055	0.00219582744169014	0.00222931377874344
mv_fechaalta	0.0024756079458833	0.0012154828922262	0.00139190657251494
numero_de_cliente	0.00246841397982402	0.00573665659029691	0.00365516929205142
mactivos_margen_avg3	0.00246087130949592	0.00421113594443517	0.00218404852435271
mautoservicio	0.00226940232767428	0.00583240249696135	0.000758193011044722
cliente_edad_avg3	0.00224802332517606	0.00326187151596781	0.00306672098497194
ctrx_quarter_tend	0.00222623519846058	0.00395911425114093	0.00274986420423683
cpayroll_trx_lag1	0.00220979040351529	0.00176720567838079	0.00028290783994206
mrentabilidad_annual_delta1	0.00220117332884277	0.00156811116415429	0.00307803729856962
mdescubierto_preacordado	0.00212796539762163	0.000489690614478073	0.00028290783994206
mrentabilidad_annual_tend	0.00210511460399906	0.00250508932507134	0.00273854789063915
mcuentas_saldo_delta1	0.00204453634100981	0.00344732023105966	0.00228589534673185
mcuenta_corriente_avg3	0.00199507011361108	0.00113042289140079	0.00227457903313417
mcaja_ahorro_dolares_delta1	0.00197886192864168	0.00739375076218132	0.00176534492123846
ccallcenter_transacciones_tend	0.00195591758168179	0.00172186257932457	0.00112031504617056
