fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	min_data_in_leaf	num_leaves	max_bin	lambda_l1	lambda_l2	ratio_corte	iteracion_bayesiana	ganancia
20211127 002758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	231	TRUE	0.0919250850472599	0.909732682515751	0.606713318132097	37	7.6163593736419	6428	885	20	69.148093292024	69.3198548036162	0.0313291099384123	21	8872500
20211127 002851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	127	TRUE	0.0799933724794537	0.280214131191606	0.93391901707917	18	1.93744662878453	2085	550	112	67.0207212795503	50.5354598775739	0.0405441714211346	22	9178750
20211127 003019	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0468172300169244	0.30299030306167	0.185910197612247	31	13.055709465465	7093	340	14	31.0906454542419	81.5684952313313	0.0443393493620826	23	6848750
20211127 003127	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	596	TRUE	0.0340719167562202	0.878602939317934	0.369276376652415	35	6.73730829221313	6006	188	196	50.3600267902948	7.24404454580508	0.0385206362800539	24	8581250
20211127 003221	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	100	TRUE	0.0929944719681516	0.567022794033401	0.640880738156848	80	11.736900498101	1608	153	45	53.4001173713477	26.2498806545045	0.042693652732822	25	9138750
20211127 003304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	27	TRUE	0.0850392989874817	0.404582544335281	0.896013501686393	94	1.63401116579189	240	692	238	94.3773648224305	3.04205855820328	0.0428909684001058	26	8930000
20211127 003340	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0553383309738711	0.994182112956769	0.487574170288281	99	9.90944048939855	7622	958	251	13.4226591500919	11.5191996115027	0.036010109279294	27	8628750
20211127 003449	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.095226138769649	0.463403324764222	0.676180879769963	90	14.6651832688367	6825	314	234	2.74123185314238	41.8358747725142	0.0476391390319777	28	8466250
20211127 003600	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.0273561875359155	0.841173230904387	0.917231267439201	39	10.992735707463	1636	1006	171	36.4807679527439	48.9147520752158	0.0439531144388888	29	8863750
20211127 003706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	442	TRUE	0.0336579369953834	0.71586252931389	0.534466689323308	13	0.332291825761786	5419	505	157	80.807887588162	98.1852931599133	0.0461025957505762	30	8673750
20211127 003810	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	150	TRUE	0.0705758534870111	0.544159007313428	0.804572753501707	10	8.38159732252825	7974	111	82	10.7493611704558	20.9478068456519	0.0394106558856745	31	8916250
20211127 003854	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	91	TRUE	0.0669820741354488	0.329462330547394	0.236560634545749	20	6.92468038052903	504	395	3	78.903603926301	84.0333194943378	0.0344903588206401	32	8281250
20211127 003933	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	105	TRUE	0.0976404055687599	0.201722168400302	0.696019458021619	86	6.14297093011555	5745	776	71	19.6754451195011	90.6331924872939	0.0414090017926338	33	8421250
20211127 004059	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	300	TRUE	0.0214674816438928	0.361144300327287	0.151173795727664	97	10.8040980268561	3924	822	205	24.6984934119973	79.614286624128	0.0327816891060761	34	7140000
20211127 004231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0394826224381104	0.39123397488147	0.844858482249547	70	13.3588385596813	6671	913	26	95.1867122563999	24.4087509973906	0.044817944810388	35	9006250
20211127 004310	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	132	TRUE	0.0823455506684259	0.966434905705974	0.779004517733119	9	0.495213480200619	3479	858	182	0.221398339490406	34.4309895724291	0.046757515837731	36	9428750
20211127 004331	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	99	TRUE	0.0560451432415284	0.853456300899852	0.129401025179541	84	4.87104052593349	1055	674	179	89.6817552729044	0.466505853109993	0.0407120996486102	37	7728750
20211127 004410	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	150	TRUE	0.0483056873045862	0.133487197674112	0.112888089407934	5	7.41892948854365	7569	994	95	22.1903235831996	14.1926630306989	0.0388040151639189	38	5146250
20211127 004445	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	78	TRUE	0.0986230524769053	0.819128756229184	0.880011681530159	17	13.8826455186645	1987	604	221	91.6410282830475	87.9820904298685	0.037340940482038	39	9382500
20211127 032708	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	1065	TRUE	0.0237919538500719	0.249241321863956	0.830768281201599	77	1.20638712728396	2841	262	133	43.5122280952055	39.9761258176295	0.0369253181190359	40	9906250
20211127 033007	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	263	TRUE	0.0243921564034054	0.840835218279271	0.795577438896023	68	5.3261136497137	1444	392	48	15.3362032510736	32.9030524431408	0.039885053128293	41	9725000
20211127 033135	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	319	TRUE	0.0233062276153126	0.165279595347072	0.820187134254415	80	11.4367225938366	1528	216	27	71.1298416540819	39.9344791362697	0.034910179389329	42	9356250
20211127 033353	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	461	TRUE	0.0272773900516778	0.340679930203767	0.845743956605313	70	0.0300539249700281	2499	230	164	0.23442670361192	4.76529516000096	0.0352376394329064	43	9558750
20211127 033455	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0304496474936075	0.991279385885574	0.722414601223009	64	1.85885937037487	2212	508	76	68.4276173935155	42.8631736160596	0.0420051470001721	44	9493750
20211127 033607	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	259	TRUE	0.0346653910693316	0.887341247788872	0.599018587726322	28	11.9105469308781	885	627	6	30.8010723634978	52.7319379865028	0.0376180220573727	45	9350000
20211127 033816	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0410359906136976	0.571485297102618	0.845787049466906	79	5.36275078676559	2814	397	111	25.9273580872303	50.781033363477	0.0427104455555695	46	9683750
20211127 034050	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	561	TRUE	0.0201007599335298	0.241724436187141	0.779668769129332	42	0.805643514746637	3040	430	52	38.0068916242177	38.728683590248	0.043831366473969	47	8950000
20211127 034303	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	338	TRUE	0.0204507722169396	0.48402538366195	0.92204720122094	90	6.61314113391439	2245	112	139	50.8553571509529	36.8922713994295	0.0437851862114132	48	9163750
20211127 034403	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0391413350877925	0.951492896784571	0.807475277506064	73	11.7646638892991	2059	541	123	47.5054180760044	23.552294238493	0.0416650923395341	49	9495000
20211127 034444	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0741202367044352	0.109320533701396	0.859234186707575	90	12.6344418077553	3715	327	165	25.9090004942297	39.6963378381952	0.0422822285755068	50	8911250
20211127 034606	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.0205593835504498	0.775572328082772	0.826431690373914	76	1.25099207453648	2119	237	133	63.3744729811338	64.0237697082459	0.0479812927954592	51	8713750
20211127 034739	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0417463854195658	0.312270879792935	0.902916931955237	76	3.76322201003438	521	501	84	16.4024758737015	27.6531516376727	0.0420261380286066	52	8887500
20211127 034823	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.0463999861035255	0.826158089687165	0.743361710453688	72	9.45377912291844	2346	532	47	21.1697289290048	15.953488753172	0.0467743086604785	53	8923750
20211127 034943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	192	TRUE	0.027666422083208	0.501027401633142	0.806896243278101	74	7.62455053642584	5048	245	98	36.5477979264859	48.0324150156727	0.0467869032775392	54	8170000
20211127 035050	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0429488716706276	0.796697226886179	0.938572774649239	63	2.85675359113576	2926	357	161	12.5274410916389	52.2933720690985	0.0421268949650919	55	9507500
20211127 035213	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	250	TRUE	0.0336116972027298	0.285162065192054	0.826858293705839	85	0.671068632109723	1676	279	210	87.980898717528	34.451012120504	0.0366734257778226	56	9631250
20211127 035256	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	132	TRUE	0.0680879539328831	0.712904130822218	0.852295694724896	50	10.8525942385241	3027	617	186	72.1138719044617	51.2107733717158	0.0383149242013963	57	9542500
20211127 035412	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0772906298393963	0.570620036546579	0.918413217084289	55	1.87118863932789	2054	396	227	8.75720753087875	35.1372462011885	0.038365302669639	58	9577500
20211127 035448	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	74	TRUE	0.0799315848844658	0.82931997284887	0.841959619283648	39	2.39773098282782	1688	534	39	0.296207191054363	39.3404767832439	0.0420135434115459	59	9841250
20211127 035546	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	184	TRUE	0.0483980883099215	0.902530843132989	0.918968273480173	22	5.68806596928975	2435	443	63	21.4727291096861	42.216428317049	0.0418414169783834	60	9842500
20211127 035631	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	105	TRUE	0.0536915811270686	0.95646930207619	0.84323536119356	43	5.49039197479226	1457	452	84	0.585995347825167	44.392997353431	0.0456114056852101	61	9120000
20211127 035731	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0423391304115042	0.853976499593193	0.872210301600315	21	8.27696940976646	3088	510	66	92.4077692206435	39.4136596712124	0.0411067309831778	62	9361250
20211127 035831	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	193	TRUE	0.0749450482200752	0.635059707270224	0.873373619061482	39	2.67820349356159	1951	556	60	42.834279732086	52.1235598750936	0.0383778972866997	63	9773750
20211127 035958	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	296	TRUE	0.0478907033691388	0.258281932927288	0.897250393233026	78	7.11868675933889	2694	111	187	44.7931172775909	26.321683522321	0.0400089001960562	64	9687500
20211127 040108	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0505823333794578	0.792048452558607	0.92421518687734	23	1.26923449719967	2455	508	18	19.8788371120104	39.6360761870819	0.0456659823591397	65	9203750
20211127 040211	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	269	TRUE	0.0464308827018171	0.89055519534844	0.791740502176776	58	3.65041727133969	3825	505	164	14.5940601151576	39.36877816794	0.0372443817512395	66	9861250
20211127 053206	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0606932972928712	0.587887474056697	0.835405373603678	45	11.5630463059669	1214	527	140	77.3757245460738	52.9830266774073	0.0405063875699526	67	10240000
20211127 053539	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	136	TRUE	0.0481384576347935	0.583787278195057	0.996209037860627	68	10.358911737902	1143	529	105	81.9743153722333	53.2087320338512	0.0394316469141089	68	9210000
20211127 053651	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.097807702789378	0.577292707077312	0.845825215914575	41	11.2786508911306	1597	477	140	63.2129752572656	38.8532053163394	0.0473116789884004	69	8813750
20211127 053734	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	106	TRUE	0.0595570763079166	0.705318719936262	0.746352728204782	35	11.9691357285584	1417	397	55	80.5018716804441	69.3770394975247	0.0384576631947506	70	9400000
20211127 053839	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	93	TRUE	0.0581931986729731	0.581350948855834	0.870593046178994	67	8.76999690637368	647	317	155	63.268767493433	21.0133444508707	0.0445576560578009	71	9083750
20211127 054013	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	213	TRUE	0.0585897285288491	0.543315368066459	0.832007988684899	42	6.27386939096344	1417	431	203	55.6188084949184	54.2827419351538	0.0398346746600503	72	9790000
20211127 054138	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0615101552120876	0.495097432333174	0.857513610107951	37	13.1688979904026	1002	714	136	72.0885709489639	54.113754211465	0.0402670898457999	73	9761250
20211127 054303	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0514828880494688	0.459868566021325	0.823936095440644	52	11.4694734720943	1517	564	198	88.296576012825	51.1215573965753	0.0413586233243912	74	9886250
20211127 054409	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	94	TRUE	0.0628151138775063	0.576571853604131	0.834269904641385	26	4.99634661928132	1938	610	187	86.9970063434244	70.1546304170306	0.043793582622787	75	9561250
20211127 054527	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	288	TRUE	0.0435304751278728	0.197504550310275	0.830959511944459	76	2.1714571261334	2515	357	205	44.9681213283608	13.7608407734111	0.0397800979861207	76	9706250
20211127 054608	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	118	TRUE	0.0754317594185768	0.755274959521475	0.839220421039892	34	4.1193131774482	2947	393	104	19.8233291020089	46.7763913585633	0.0383862936980734	77	9421250
20211127 054657	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	78	TRUE	0.0641102771803918	0.580766500538522	0.796457318668127	61	12.0511252242792	1884	820	127	32.2959557925979	52.9385622813163	0.0474628143931284	78	8618750
20211127 054756	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	130	TRUE	0.0469457160513109	0.687235478825843	0.843630843832013	32	11.9738725309103	461	153	83	78.4817188318859	51.2236215240878	0.035288017901149	79	9843750
20211127 054921	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.0363493489480622	0.431429083811454	0.824443036057537	11	8.55467793443026	679	678	143	77.6097727871353	72.4321199799105	0.0393434845946842	80	9536250
20211127 055015	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	172	TRUE	0.0415934100409309	0.923044103457698	0.821007798631425	51	4.9046650199427	2144	304	127	38.0736932060654	40.7596992501541	0.0453343241098754	81	9102500
20211127 055108	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.0470310567093787	0.808163555603119	0.829631436523798	47	12.9238496164797	1207	771	126	84.1053262727974	33.9822532398547	0.0385794111596704	82	9563750
20211127 055216	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0547127122240941	0.585570187230743	0.838064376885919	31	12.8240025043905	1654	247	127	79.2496914447549	61.9989991010831	0.0472025256405412	83	8896250
20211127 055347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	133	TRUE	0.0624103939228079	0.58578507310737	0.841556660174793	77	11.6314051273483	304	635	189	80.8570753411781	53.2445705056865	0.031950444380072	84	9487500
20211127 055508	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	82	TRUE	0.0547688734121429	0.571569969836579	0.826882317997385	38	1.73259861883129	311	602	142	95.0173199638783	48.8686900559656	0.0484703837579818	85	8818750
20211127 055621	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0602562652335521	0.489212205158577	0.824862846955107	65	11.134859959022	2760	567	214	85.7109518972228	48.3000397487428	0.0411571094514205	86	9546250
20211127 055712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	98	TRUE	0.0588923412598817	0.309051607101608	0.842059920049409	28	11.2214287155988	946	774	97	77.9492853838367	22.1734950868269	0.0404476126903362	87	9007500
20211127 055851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0530103404323255	0.75317133943388	0.773492415836156	12	13.2040922816933	239	543	134	74.2464918390431	76.4166159936434	0.0410437578978744	88	9380000
20211127 060035	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	351	TRUE	0.065564711328987	0.322662188983038	0.855030648389431	67	4.1181186802543	3178	490	180	12.3308137381755	25.3710462370396	0.0420009487944852	89	9395000
20211127 060141	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0304717054910972	0.227913411271095	0.862736332642395	94	1.13945938841821	2647	515	131	17.9837803078142	35.6995548136195	0.0408674332590251	90	8932500
20211127 060347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	211	TRUE	0.0449195433428324	0.702047811827287	0.842927959919134	44	11.6187710325128	218	575	54	75.7852520721345	52.624844486067	0.0412536681822189	91	9617500
20211127 060510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	176	TRUE	0.0560562327182177	0.454719629382546	0.885292445782208	12	11.9098020512797	987	514	186	58.63446215266	50.0534413340997	0.0389950335226724	92	9690000
20211127 060608	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	157	TRUE	0.0749135928702838	0.840816188024883	0.941721485640303	37	4.68081555021962	4269	531	172	30.7553713273122	59.0946881756958	0.0389278622316822	93	9760000
20211127 060734	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.0493175357119506	0.288852625880761	0.849043633011757	86	11.4555711424567	1533	100	70	76.4259570450122	21.2505063493732	0.0359093523428087	94	9408750
20211127 060928	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	565	TRUE	0.0308366595274531	0.768236380771276	0.902481244892788	31	5.08881098234442	6149	434	169	38.000258002254	30.0837212110731	0.0376516077028678	95	9990000
20211127 061037	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	219	TRUE	0.031836692710392	0.799467736502699	0.943261967443535	15	5.37814915079471	2763	399	16	49.9494837590553	23.6961223207961	0.040338459342477	96	9490000
20211127 061220	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	316	TRUE	0.0239957157598978	0.823428062323966	0.820399104399099	49	5.04507655971742	1016	460	196	41.99448726979	44.4478939493407	0.0434115459052801	97	9375000
20211127 061327	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.0588948694731141	0.640893442828641	0.955613935396519	18	6.3461795830835	6774	434	176	31.0196856421899	45.8789461043555	0.0456240003022708	98	9166250
20211127 061459	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	411	TRUE	0.0353988977675026	0.9181801423382	0.895360243771364	64	3.80694579369515	5099	438	122	28.2793652800334	46.6079010345922	0.0422402465186379	99	9723750
20211127 061618	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	189	TRUE	0.0521637826958986	0.558816225441368	0.83396728229395	49	14.0402839990101	3952	527	121	98.3283189889649	97.7587966811145	0.046262127566678	100	9176250
20211127 061735	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	325	TRUE	0.0453568047175335	0.71696286328223	0.747538479900735	43	4.78494754641819	5153	511	150	60.6073787388881	15.4724880017796	0.0346750798708632	101	9926250
20211127 061836	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	246	TRUE	0.0775050283230904	0.834994054162576	0.760813458511658	20	2.65298975164825	2787	540	166	27.8306360218027	73.695369213467	0.0408212529964693	102	8946250
20211127 061943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	67	TRUE	0.0675325548707624	0.56943068226049	0.854295577206231	41	10.2280733397198	105	510	145	78.0774397047366	49.5643109827142	0.0346330978139943	103	9338750
20211127 062108	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	441	TRUE	0.0421086802267714	0.796696312638797	0.782565982567562	60	3.66549862443782	5693	518	35	55.2670862837767	9.14704118534714	0.0375802382061907	104	9611250
20211127 062213	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.045472299033613	0.759050505388016	0.90176618623909	21	5.65342522486557	4785	540	165	67.5033900689721	16.6021102279151	0.0424753460371037	105	9253750
20211127 062308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	258	TRUE	0.0330107451059593	0.821290123365071	0.706928823337001	60	4.25439104275784	6308	425	139	73.5997625594899	32.6757185115123	0.0385290326914277	106	8728750
20211127 062447	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	496	TRUE	0.0393334348537914	0.690093063814874	0.831975054025767	41	11.6097171835763	5074	516	156	82.2278511090878	74.9148848166144	0.0480169775437978	107	9053750
20211127 062617	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	368	TRUE	0.0242736761959598	0.114346146669725	0.902892970465975	58	0.635935427077248	1092	295	176	56.9958342792435	13.5246168851469	0.0350487201769964	108	9315000
20211127 062704	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0615623250142252	0.820875873396825	0.82846676472237	36	12.223887844419	1607	541	127	74.809692089793	35.907110404092	0.0425677065622153	109	9426250
