semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	19296	15780000
999983	0.1	0	5000	8950000
999983	0.1	0	5500	9425000
999983	0.1	0	6000	10250000
999983	0.1	0	6500	10525000
999983	0.1	0	7000	11100000
999983	0.1	0	7500	11625000
999983	0.1	0	8000	11700000
999983	0.1	0	8500	12175000
999983	0.1	0	9000	12650000
999983	0.1	0	9500	13525000
999983	0.1	0	10000	13900000
999983	0.1	0	10500	13825000
999983	0.1	0	11000	13900000
999983	0.1	0	11500	14025000
999983	0.1	0	12000	1.4e+07
999983	0.1	0	12500	14225000
999983	0.1	0	13000	14700000
999983	0.1	0	13500	14375000
999983	0.1	0	14000	14400000
999983	0.1	0	14500	14625000
999983	0.1	0	15000	14700000
687683	0.1	1	19296	15780000
687683	0.1	0	5000	9050000
687683	0.1	0	5500	9775000
687683	0.1	0	6000	9750000
687683	0.1	0	6500	10625000
687683	0.1	0	7000	11300000
687683	0.1	0	7500	12175000
687683	0.1	0	8000	12400000
687683	0.1	0	8500	13425000
687683	0.1	0	9000	13700000
687683	0.1	0	9500	14175000
687683	0.1	0	10000	14550000
687683	0.1	0	10500	14575000
687683	0.1	0	11000	14500000
687683	0.1	0	11500	14975000
687683	0.1	0	12000	14600000
687683	0.1	0	12500	14725000
687683	0.1	0	13000	14600000
687683	0.1	0	13500	14675000
687683	0.1	0	14000	14900000
687683	0.1	0	14500	14925000
687683	0.1	0	15000	14850000
771941	0.1	1	19296	15880000
771941	0.1	0	5000	9200000
771941	0.1	0	5500	9825000
771941	0.1	0	6000	10300000
771941	0.1	0	6500	10775000
771941	0.1	0	7000	11050000
771941	0.1	0	7500	11575000
771941	0.1	0	8000	12050000
771941	0.1	0	8500	12125000
771941	0.1	0	9000	12900000
771941	0.1	0	9500	13125000
771941	0.1	0	10000	13300000
771941	0.1	0	10500	13625000
771941	0.1	0	11000	14300000
771941	0.1	0	11500	14775000
771941	0.1	0	12000	14650000
771941	0.1	0	12500	14725000
771941	0.1	0	13000	14700000
771941	0.1	0	13500	14925000
771941	0.1	0	14000	14850000
771941	0.1	0	14500	14775000
771941	0.1	0	15000	14650000
273313	0.1	1	19296	15530000
273313	0.1	0	5000	9200000
273313	0.1	0	5500	9425000
273313	0.1	0	6000	9750000
273313	0.1	0	6500	10475000
273313	0.1	0	7000	10900000
273313	0.1	0	7500	11675000
273313	0.1	0	8000	12200000
273313	0.1	0	8500	12675000
273313	0.1	0	9000	1.3e+07
273313	0.1	0	9500	13675000
273313	0.1	0	10000	1.4e+07
273313	0.1	0	10500	14125000
273313	0.1	0	11000	1.4e+07
273313	0.1	0	11500	14225000
273313	0.1	0	12000	14300000
273313	0.1	0	12500	14025000
273313	0.1	0	13000	14600000
273313	0.1	0	13500	14575000
273313	0.1	0	14000	14550000
273313	0.1	0	14500	14625000
273313	0.1	0	15000	14600000
346469	0.1	1	19296	15030000
346469	0.1	0	5000	9100000
346469	0.1	0	5500	9475000
346469	0.1	0	6000	10400000
346469	0.1	0	6500	11075000
346469	0.1	0	7000	11350000
346469	0.1	0	7500	11625000
346469	0.1	0	8000	12100000
346469	0.1	0	8500	12275000
346469	0.1	0	9000	12750000
346469	0.1	0	9500	13275000
346469	0.1	0	10000	13500000
346469	0.1	0	10500	13825000
346469	0.1	0	11000	13700000
346469	0.1	0	11500	13775000
346469	0.1	0	12000	13550000
346469	0.1	0	12500	13675000
346469	0.1	0	13000	14050000
346469	0.1	0	13500	14275000
346469	0.1	0	14000	14350000
346469	0.1	0	14500	14775000
346469	0.1	0	15000	14550000
964823	0.1	1	19296	15230000
964823	0.1	0	5000	9300000
964823	0.1	0	5500	9825000
964823	0.1	0	6000	9950000
964823	0.1	0	6500	10425000
964823	0.1	0	7000	10950000
964823	0.1	0	7500	11925000
964823	0.1	0	8000	12300000
964823	0.1	0	8500	12475000
964823	0.1	0	9000	12700000
964823	0.1	0	9500	12875000
964823	0.1	0	10000	13400000
964823	0.1	0	10500	13725000
964823	0.1	0	11000	13750000
964823	0.1	0	11500	13975000
964823	0.1	0	12000	14350000
964823	0.1	0	12500	14425000
964823	0.1	0	13000	14400000
964823	0.1	0	13500	14225000
964823	0.1	0	14000	14350000
964823	0.1	0	14500	14325000
964823	0.1	0	15000	14600000
721577	0.1	1	19296	15780000
721577	0.1	0	5000	8700000
721577	0.1	0	5500	8875000
721577	0.1	0	6000	9750000
721577	0.1	0	6500	10075000
721577	0.1	0	7000	10750000
721577	0.1	0	7500	11425000
721577	0.1	0	8000	11450000
721577	0.1	0	8500	12175000
721577	0.1	0	9000	12100000
721577	0.1	0	9500	12775000
721577	0.1	0	10000	12750000
721577	0.1	0	10500	13175000
721577	0.1	0	11000	13550000
721577	0.1	0	11500	14075000
721577	0.1	0	12000	1.4e+07
721577	0.1	0	12500	13925000
721577	0.1	0	13000	14350000
721577	0.1	0	13500	14325000
721577	0.1	0	14000	14600000
721577	0.1	0	14500	14625000
721577	0.1	0	15000	15050000
217849	0.1	1	19296	15730000
217849	0.1	0	5000	9300000
217849	0.1	0	5500	9625000
217849	0.1	0	6000	10100000
217849	0.1	0	6500	10825000
217849	0.1	0	7000	11100000
217849	0.1	0	7500	11525000
217849	0.1	0	8000	12150000
217849	0.1	0	8500	12925000
217849	0.1	0	9000	12950000
217849	0.1	0	9500	12875000
217849	0.1	0	10000	13300000
217849	0.1	0	10500	13475000
217849	0.1	0	11000	13750000
217849	0.1	0	11500	14125000
217849	0.1	0	12000	14650000
217849	0.1	0	12500	14625000
217849	0.1	0	13000	14550000
217849	0.1	0	13500	14775000
217849	0.1	0	14000	15100000
217849	0.1	0	14500	15075000
217849	0.1	0	15000	1.5e+07
180263	0.1	1	19296	15430000
180263	0.1	0	5000	9150000
180263	0.1	0	5500	9525000
180263	0.1	0	6000	9950000
180263	0.1	0	6500	10925000
180263	0.1	0	7000	11200000
180263	0.1	0	7500	11975000
180263	0.1	0	8000	12200000
180263	0.1	0	8500	12825000
180263	0.1	0	9000	12950000
180263	0.1	0	9500	13175000
180263	0.1	0	10000	13450000
180263	0.1	0	10500	13775000
180263	0.1	0	11000	14050000
180263	0.1	0	11500	13875000
180263	0.1	0	12000	1.4e+07
180263	0.1	0	12500	14225000
180263	0.1	0	13000	14300000
180263	0.1	0	13500	14775000
180263	0.1	0	14000	15150000
180263	0.1	0	14500	14975000
180263	0.1	0	15000	15300000
480383	0.1	1	19296	15830000
480383	0.1	0	5000	8950000
480383	0.1	0	5500	9575000
480383	0.1	0	6000	10550000
480383	0.1	0	6500	10975000
480383	0.1	0	7000	11200000
480383	0.1	0	7500	11425000
480383	0.1	0	8000	12100000
480383	0.1	0	8500	12525000
480383	0.1	0	9000	12700000
480383	0.1	0	9500	12825000
480383	0.1	0	10000	1.3e+07
480383	0.1	0	10500	13375000
480383	0.1	0	11000	13700000
480383	0.1	0	11500	14075000
480383	0.1	0	12000	14200000
480383	0.1	0	12500	14275000
480383	0.1	0	13000	14350000
480383	0.1	0	13500	14825000
480383	0.1	0	14000	14800000
480383	0.1	0	14500	15075000
480383	0.1	0	15000	15300000
585443	0.1	1	19296	15530000
585443	0.1	0	5000	8900000
585443	0.1	0	5500	9575000
585443	0.1	0	6000	10200000
585443	0.1	0	6500	10775000
585443	0.1	0	7000	10950000
585443	0.1	0	7500	11625000
585443	0.1	0	8000	12050000
585443	0.1	0	8500	12075000
585443	0.1	0	9000	12650000
585443	0.1	0	9500	13125000
585443	0.1	0	10000	13350000
585443	0.1	0	10500	13425000
585443	0.1	0	11000	13900000
585443	0.1	0	11500	13925000
585443	0.1	0	12000	13850000
585443	0.1	0	12500	14175000
585443	0.1	0	13000	14500000
585443	0.1	0	13500	14875000
585443	0.1	0	14000	14950000
585443	0.1	0	14500	14925000
585443	0.1	0	15000	14800000
203209	0.1	1	19296	15680000
203209	0.1	0	5000	9450000
203209	0.1	0	5500	9975000
203209	0.1	0	6000	10500000
203209	0.1	0	6500	11075000
203209	0.1	0	7000	11350000
203209	0.1	0	7500	11725000
203209	0.1	0	8000	12200000
203209	0.1	0	8500	12525000
203209	0.1	0	9000	12750000
203209	0.1	0	9500	13025000
203209	0.1	0	10000	13500000
203209	0.1	0	10500	14125000
203209	0.1	0	11000	14050000
203209	0.1	0	11500	14225000
203209	0.1	0	12000	14350000
203209	0.1	0	12500	14725000
203209	0.1	0	13000	14750000
203209	0.1	0	13500	15075000
203209	0.1	0	14000	15200000
203209	0.1	0	14500	15475000
203209	0.1	0	15000	15450000
859361	0.1	1	19296	15480000
859361	0.1	0	5000	9200000
859361	0.1	0	5500	9625000
859361	0.1	0	6000	10450000
859361	0.1	0	6500	10975000
859361	0.1	0	7000	11450000
859361	0.1	0	7500	12125000
859361	0.1	0	8000	12350000
859361	0.1	0	8500	12525000
859361	0.1	0	9000	12850000
859361	0.1	0	9500	13425000
859361	0.1	0	10000	13850000
859361	0.1	0	10500	13975000
859361	0.1	0	11000	14400000
859361	0.1	0	11500	14225000
859361	0.1	0	12000	14450000
859361	0.1	0	12500	14275000
859361	0.1	0	13000	14400000
859361	0.1	0	13500	14375000
859361	0.1	0	14000	14700000
859361	0.1	0	14500	14675000
859361	0.1	0	15000	14900000
320113	0.1	1	19296	15830000
320113	0.1	0	5000	9100000
320113	0.1	0	5500	9475000
320113	0.1	0	6000	9800000
320113	0.1	0	6500	10425000
320113	0.1	0	7000	11150000
320113	0.1	0	7500	11325000
320113	0.1	0	8000	11800000
320113	0.1	0	8500	12075000
320113	0.1	0	9000	12450000
320113	0.1	0	9500	12775000
320113	0.1	0	10000	13350000
320113	0.1	0	10500	13675000
320113	0.1	0	11000	13750000
320113	0.1	0	11500	14025000
320113	0.1	0	12000	14500000
320113	0.1	0	12500	14425000
320113	0.1	0	13000	14650000
320113	0.1	0	13500	14775000
320113	0.1	0	14000	14900000
320113	0.1	0	14500	15275000
320113	0.1	0	15000	15500000
681167	0.1	1	19296	15530000
681167	0.1	0	5000	9050000
681167	0.1	0	5500	9075000
681167	0.1	0	6000	9750000
681167	0.1	0	6500	10675000
681167	0.1	0	7000	11200000
681167	0.1	0	7500	11525000
681167	0.1	0	8000	12100000
681167	0.1	0	8500	12575000
681167	0.1	0	9000	12750000
681167	0.1	0	9500	13325000
681167	0.1	0	10000	13700000
681167	0.1	0	10500	13725000
681167	0.1	0	11000	14050000
681167	0.1	0	11500	14475000
681167	0.1	0	12000	14600000
681167	0.1	0	12500	14725000
681167	0.1	0	13000	15100000
681167	0.1	0	13500	15325000
681167	0.1	0	14000	1.5e+07
681167	0.1	0	14500	15125000
681167	0.1	0	15000	15450000
272761	0.1	1	19296	15730000
272761	0.1	0	5000	9750000
272761	0.1	0	5500	10025000
272761	0.1	0	6000	10450000
272761	0.1	0	6500	10975000
272761	0.1	0	7000	11400000
272761	0.1	0	7500	11825000
272761	0.1	0	8000	12200000
272761	0.1	0	8500	12375000
272761	0.1	0	9000	12500000
272761	0.1	0	9500	12725000
272761	0.1	0	10000	13350000
272761	0.1	0	10500	13525000
272761	0.1	0	11000	13800000
272761	0.1	0	11500	14025000
272761	0.1	0	12000	1.4e+07
272761	0.1	0	12500	14125000
272761	0.1	0	13000	14550000
272761	0.1	0	13500	14425000
272761	0.1	0	14000	14300000
272761	0.1	0	14500	14625000
272761	0.1	0	15000	14800000
806159	0.1	1	19296	15830000
806159	0.1	0	5000	9200000
806159	0.1	0	5500	9675000
806159	0.1	0	6000	9950000
806159	0.1	0	6500	10625000
806159	0.1	0	7000	11250000
806159	0.1	0	7500	11625000
806159	0.1	0	8000	12150000
806159	0.1	0	8500	12425000
806159	0.1	0	9000	1.3e+07
806159	0.1	0	9500	13625000
806159	0.1	0	10000	13700000
806159	0.1	0	10500	14125000
806159	0.1	0	11000	14450000
806159	0.1	0	11500	14575000
806159	0.1	0	12000	14500000
806159	0.1	0	12500	14625000
806159	0.1	0	13000	14650000
806159	0.1	0	13500	14775000
806159	0.1	0	14000	14900000
806159	0.1	0	14500	15225000
806159	0.1	0	15000	15350000
803651	0.1	1	19296	16030000
803651	0.1	0	5000	9850000
803651	0.1	0	5500	10475000
803651	0.1	0	6000	10650000
803651	0.1	0	6500	11025000
803651	0.1	0	7000	11300000
803651	0.1	0	7500	11425000
803651	0.1	0	8000	11550000
803651	0.1	0	8500	12375000
803651	0.1	0	9000	12750000
803651	0.1	0	9500	13075000
803651	0.1	0	10000	13950000
803651	0.1	0	10500	14175000
803651	0.1	0	11000	14600000
803651	0.1	0	11500	14675000
803651	0.1	0	12000	14700000
803651	0.1	0	12500	14525000
803651	0.1	0	13000	14450000
803651	0.1	0	13500	14475000
803651	0.1	0	14000	14350000
803651	0.1	0	14500	14275000
803651	0.1	0	15000	14300000
600751	0.1	1	19296	15230000
600751	0.1	0	5000	9200000
600751	0.1	0	5500	9375000
600751	0.1	0	6000	10150000
600751	0.1	0	6500	10525000
600751	0.1	0	7000	11200000
600751	0.1	0	7500	11825000
600751	0.1	0	8000	12150000
600751	0.1	0	8500	12725000
600751	0.1	0	9000	12900000
600751	0.1	0	9500	13225000
600751	0.1	0	10000	13600000
600751	0.1	0	10500	14175000
600751	0.1	0	11000	14250000
600751	0.1	0	11500	14475000
600751	0.1	0	12000	14650000
600751	0.1	0	12500	14675000
600751	0.1	0	13000	14650000
600751	0.1	0	13500	14775000
600751	0.1	0	14000	14850000
600751	0.1	0	14500	14975000
600751	0.1	0	15000	15050000
656701	0.1	1	19296	15730000
656701	0.1	0	5000	9450000
656701	0.1	0	5500	9975000
656701	0.1	0	6000	10300000
656701	0.1	0	6500	10775000
656701	0.1	0	7000	11300000
656701	0.1	0	7500	11775000
656701	0.1	0	8000	11750000
656701	0.1	0	8500	12125000
656701	0.1	0	9000	12650000
656701	0.1	0	9500	12825000
656701	0.1	0	10000	13150000
656701	0.1	0	10500	13325000
656701	0.1	0	11000	13750000
656701	0.1	0	11500	14125000
656701	0.1	0	12000	14200000
656701	0.1	0	12500	14275000
656701	0.1	0	13000	14300000
656701	0.1	0	13500	14275000
656701	0.1	0	14000	14600000
656701	0.1	0	14500	14675000
656701	0.1	0	15000	14700000
194717	0.1	1	19296	15780000
194717	0.1	0	5000	9400000
194717	0.1	0	5500	9825000
194717	0.1	0	6000	10550000
194717	0.1	0	6500	10875000
194717	0.1	0	7000	11450000
194717	0.1	0	7500	11875000
194717	0.1	0	8000	12350000
194717	0.1	0	8500	12525000
194717	0.1	0	9000	12800000
194717	0.1	0	9500	12925000
194717	0.1	0	10000	13750000
194717	0.1	0	10500	13975000
194717	0.1	0	11000	14300000
194717	0.1	0	11500	14525000
194717	0.1	0	12000	14500000
194717	0.1	0	12500	14425000
194717	0.1	0	13000	14750000
194717	0.1	0	13500	14825000
194717	0.1	0	14000	14800000
194717	0.1	0	14500	14825000
194717	0.1	0	15000	14800000
