semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	15732	17585000
999983	0.1	0	5000	10400000
999983	0.1	0	5500	10975000
999983	0.1	0	6000	11600000
999983	0.1	0	6500	12675000
999983	0.1	0	7000	13050000
999983	0.1	0	7500	13175000
999983	0.1	0	8000	14050000
999983	0.1	0	8500	14075000
999983	0.1	0	9000	14100000
999983	0.1	0	9500	14375000
999983	0.1	0	10000	15050000
999983	0.1	0	10500	15425000
999983	0.1	0	11000	1.6e+07
999983	0.1	0	11500	16225000
999983	0.1	0	12000	16850000
999983	0.1	0	12500	16725000
999983	0.1	0	13000	16750000
999983	0.1	0	13500	16875000
999983	0.1	0	14000	16950000
999983	0.1	0	14500	16925000
999983	0.1	0	15000	17150000
687683	0.1	1	15732	17685000
687683	0.1	0	5000	10700000
687683	0.1	0	5500	11525000
687683	0.1	0	6000	11950000
687683	0.1	0	6500	12425000
687683	0.1	0	7000	12900000
687683	0.1	0	7500	13475000
687683	0.1	0	8000	13450000
687683	0.1	0	8500	13875000
687683	0.1	0	9000	14100000
687683	0.1	0	9500	14775000
687683	0.1	0	10000	15300000
687683	0.1	0	10500	15725000
687683	0.1	0	11000	16100000
687683	0.1	0	11500	16675000
687683	0.1	0	12000	16750000
687683	0.1	0	12500	16775000
687683	0.1	0	13000	1.7e+07
687683	0.1	0	13500	17125000
687683	0.1	0	14000	17250000
687683	0.1	0	14500	17325000
687683	0.1	0	15000	17600000
771941	0.1	1	15732	17385000
771941	0.1	0	5000	10900000
771941	0.1	0	5500	11375000
771941	0.1	0	6000	11900000
771941	0.1	0	6500	12425000
771941	0.1	0	7000	13050000
771941	0.1	0	7500	13625000
771941	0.1	0	8000	1.4e+07
771941	0.1	0	8500	14375000
771941	0.1	0	9000	14900000
771941	0.1	0	9500	15625000
771941	0.1	0	10000	15950000
771941	0.1	0	10500	15925000
771941	0.1	0	11000	16350000
771941	0.1	0	11500	16625000
771941	0.1	0	12000	16850000
771941	0.1	0	12500	16775000
771941	0.1	0	13000	16900000
771941	0.1	0	13500	16975000
771941	0.1	0	14000	17100000
771941	0.1	0	14500	17425000
771941	0.1	0	15000	17400000
273313	0.1	1	15732	17535000
273313	0.1	0	5000	10550000
273313	0.1	0	5500	11175000
273313	0.1	0	6000	11850000
273313	0.1	0	6500	12475000
273313	0.1	0	7000	13400000
273313	0.1	0	7500	13825000
273313	0.1	0	8000	14150000
273313	0.1	0	8500	14325000
273313	0.1	0	9000	14850000
273313	0.1	0	9500	15075000
273313	0.1	0	10000	15250000
273313	0.1	0	10500	15225000
273313	0.1	0	11000	15900000
273313	0.1	0	11500	16125000
273313	0.1	0	12000	16600000
273313	0.1	0	12500	16775000
273313	0.1	0	13000	17050000
273313	0.1	0	13500	17075000
273313	0.1	0	14000	16900000
273313	0.1	0	14500	17125000
273313	0.1	0	15000	17150000
346469	0.1	1	15732	17235000
346469	0.1	0	5000	10150000
346469	0.1	0	5500	11125000
346469	0.1	0	6000	11700000
346469	0.1	0	6500	12575000
346469	0.1	0	7000	13100000
346469	0.1	0	7500	13825000
346469	0.1	0	8000	14150000
346469	0.1	0	8500	14175000
346469	0.1	0	9000	14600000
346469	0.1	0	9500	14775000
346469	0.1	0	10000	15150000
346469	0.1	0	10500	15675000
346469	0.1	0	11000	15900000
346469	0.1	0	11500	16175000
346469	0.1	0	12000	16150000
346469	0.1	0	12500	16075000
346469	0.1	0	13000	1.6e+07
346469	0.1	0	13500	16575000
346469	0.1	0	14000	16600000
346469	0.1	0	14500	16875000
346469	0.1	0	15000	16900000
964823	0.1	1	15732	17435000
964823	0.1	0	5000	10900000
964823	0.1	0	5500	11925000
964823	0.1	0	6000	12650000
964823	0.1	0	6500	13275000
964823	0.1	0	7000	13600000
964823	0.1	0	7500	13925000
964823	0.1	0	8000	14300000
964823	0.1	0	8500	14775000
964823	0.1	0	9000	15150000
964823	0.1	0	9500	15225000
964823	0.1	0	10000	15250000
964823	0.1	0	10500	15625000
964823	0.1	0	11000	15850000
964823	0.1	0	11500	16275000
964823	0.1	0	12000	16400000
964823	0.1	0	12500	16775000
964823	0.1	0	13000	16850000
964823	0.1	0	13500	17275000
964823	0.1	0	14000	17350000
964823	0.1	0	14500	17675000
964823	0.1	0	15000	17450000
721577	0.1	1	15732	17035000
721577	0.1	0	5000	11050000
721577	0.1	0	5500	11475000
721577	0.1	0	6000	12250000
721577	0.1	0	6500	12775000
721577	0.1	0	7000	13050000
721577	0.1	0	7500	13325000
721577	0.1	0	8000	13400000
721577	0.1	0	8500	13825000
721577	0.1	0	9000	14300000
721577	0.1	0	9500	14775000
721577	0.1	0	10000	15400000
721577	0.1	0	10500	15725000
721577	0.1	0	11000	15750000
721577	0.1	0	11500	15975000
721577	0.1	0	12000	16500000
721577	0.1	0	12500	16675000
721577	0.1	0	13000	16750000
721577	0.1	0	13500	16725000
721577	0.1	0	14000	1.7e+07
721577	0.1	0	14500	17075000
721577	0.1	0	15000	17050000
217849	0.1	1	15732	17085000
217849	0.1	0	5000	10450000
217849	0.1	0	5500	11775000
217849	0.1	0	6000	12600000
217849	0.1	0	6500	13375000
217849	0.1	0	7000	13500000
217849	0.1	0	7500	14075000
217849	0.1	0	8000	14350000
217849	0.1	0	8500	14575000
217849	0.1	0	9000	14950000
217849	0.1	0	9500	15275000
217849	0.1	0	10000	15950000
217849	0.1	0	10500	15875000
217849	0.1	0	11000	16300000
217849	0.1	0	11500	16475000
217849	0.1	0	12000	16650000
217849	0.1	0	12500	17025000
217849	0.1	0	13000	17050000
217849	0.1	0	13500	17475000
217849	0.1	0	14000	17400000
217849	0.1	0	14500	17075000
217849	0.1	0	15000	17250000
180263	0.1	1	15732	17385000
180263	0.1	0	5000	10600000
180263	0.1	0	5500	11325000
180263	0.1	0	6000	12150000
180263	0.1	0	6500	12475000
180263	0.1	0	7000	13100000
180263	0.1	0	7500	13775000
180263	0.1	0	8000	13950000
180263	0.1	0	8500	14075000
180263	0.1	0	9000	14700000
180263	0.1	0	9500	15375000
180263	0.1	0	10000	15650000
180263	0.1	0	10500	15925000
180263	0.1	0	11000	1.6e+07
180263	0.1	0	11500	16425000
180263	0.1	0	12000	16700000
180263	0.1	0	12500	16725000
180263	0.1	0	13000	17200000
180263	0.1	0	13500	17375000
180263	0.1	0	14000	17450000
180263	0.1	0	14500	17475000
180263	0.1	0	15000	17450000
480383	0.1	1	15732	17535000
480383	0.1	0	5000	10750000
480383	0.1	0	5500	11225000
480383	0.1	0	6000	11850000
480383	0.1	0	6500	12825000
480383	0.1	0	7000	13500000
480383	0.1	0	7500	13825000
480383	0.1	0	8000	14250000
480383	0.1	0	8500	14425000
480383	0.1	0	9000	14900000
480383	0.1	0	9500	15325000
480383	0.1	0	10000	15300000
480383	0.1	0	10500	15875000
480383	0.1	0	11000	16250000
480383	0.1	0	11500	16475000
480383	0.1	0	12000	16500000
480383	0.1	0	12500	16825000
480383	0.1	0	13000	1.7e+07
480383	0.1	0	13500	17125000
480383	0.1	0	14000	17250000
480383	0.1	0	14500	17425000
480383	0.1	0	15000	17300000
585443	0.1	1	15732	17485000
585443	0.1	0	5000	10900000
585443	0.1	0	5500	11625000
585443	0.1	0	6000	1.2e+07
585443	0.1	0	6500	12475000
585443	0.1	0	7000	12850000
585443	0.1	0	7500	13125000
585443	0.1	0	8000	13150000
585443	0.1	0	8500	13525000
585443	0.1	0	9000	14350000
585443	0.1	0	9500	14925000
585443	0.1	0	10000	15200000
585443	0.1	0	10500	15825000
585443	0.1	0	11000	16200000
585443	0.1	0	11500	16475000
585443	0.1	0	12000	16800000
585443	0.1	0	12500	16925000
585443	0.1	0	13000	17050000
585443	0.1	0	13500	17125000
585443	0.1	0	14000	17450000
585443	0.1	0	14500	17475000
585443	0.1	0	15000	17450000
203209	0.1	1	15732	17435000
203209	0.1	0	5000	11100000
203209	0.1	0	5500	11625000
203209	0.1	0	6000	12150000
203209	0.1	0	6500	12425000
203209	0.1	0	7000	13300000
203209	0.1	0	7500	13525000
203209	0.1	0	8000	13850000
203209	0.1	0	8500	14325000
203209	0.1	0	9000	14850000
203209	0.1	0	9500	15025000
203209	0.1	0	10000	15300000
203209	0.1	0	10500	15675000
203209	0.1	0	11000	16250000
203209	0.1	0	11500	16325000
203209	0.1	0	12000	16350000
203209	0.1	0	12500	16975000
203209	0.1	0	13000	17250000
203209	0.1	0	13500	17325000
203209	0.1	0	14000	17650000
203209	0.1	0	14500	17525000
203209	0.1	0	15000	17800000
859361	0.1	1	15732	17685000
859361	0.1	0	5000	11300000
859361	0.1	0	5500	11925000
859361	0.1	0	6000	12600000
