semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	9013	12683750
999983	0.1	0	5000	11150000
999983	0.1	0	5500	11425000
999983	0.1	0	6000	11650000
999983	0.1	0	6500	12275000
999983	0.1	0	7000	12500000
999983	0.1	0	7500	12475000
999983	0.1	0	8000	12500000
999983	0.1	0	8500	12775000
999983	0.1	0	9000	12700000
999983	0.1	0	9500	12475000
999983	0.1	0	10000	12700000
999983	0.1	0	10500	12825000
999983	0.1	0	11000	12850000
999983	0.1	0	11500	12725000
999983	0.1	0	12000	12450000
999983	0.1	0	12500	12075000
999983	0.1	0	13000	11900000
999983	0.1	0	13500	11775000
999983	0.1	0	14000	11750000
999983	0.1	0	14500	11475000
999983	0.1	0	15000	11400000
687683	0.1	1	9013	13133750
687683	0.1	0	5000	1.1e+07
687683	0.1	0	5500	11325000
687683	0.1	0	6000	11900000
687683	0.1	0	6500	12225000
687683	0.1	0	7000	12250000
687683	0.1	0	7500	12525000
687683	0.1	0	8000	12600000
687683	0.1	0	8500	12675000
687683	0.1	0	9000	13150000
687683	0.1	0	9500	13225000
687683	0.1	0	10000	13150000
687683	0.1	0	10500	13125000
687683	0.1	0	11000	13150000
687683	0.1	0	11500	12725000
687683	0.1	0	12000	12600000
687683	0.1	0	12500	12425000
687683	0.1	0	13000	12150000
687683	0.1	0	13500	11925000
687683	0.1	0	14000	11700000
687683	0.1	0	14500	11425000
687683	0.1	0	15000	11200000
771941	0.1	1	9013	12533750
771941	0.1	0	5000	11250000
771941	0.1	0	5500	11425000
771941	0.1	0	6000	11550000
771941	0.1	0	6500	11775000
771941	0.1	0	7000	12300000
771941	0.1	0	7500	12525000
771941	0.1	0	8000	12350000
771941	0.1	0	8500	12425000
771941	0.1	0	9000	12550000
771941	0.1	0	9500	12975000
771941	0.1	0	10000	13050000
771941	0.1	0	10500	13025000
771941	0.1	0	11000	12800000
771941	0.1	0	11500	12725000
771941	0.1	0	12000	12350000
771941	0.1	0	12500	12575000
771941	0.1	0	13000	12500000
771941	0.1	0	13500	12025000
771941	0.1	0	14000	11600000
771941	0.1	0	14500	11325000
771941	0.1	0	15000	11100000
273313	0.1	1	9013	12883750
273313	0.1	0	5000	10700000
273313	0.1	0	5500	11625000
273313	0.1	0	6000	1.2e+07
273313	0.1	0	6500	12175000
273313	0.1	0	7000	12450000
273313	0.1	0	7500	12675000
273313	0.1	0	8000	12800000
273313	0.1	0	8500	12925000
273313	0.1	0	9000	12900000
273313	0.1	0	9500	12875000
273313	0.1	0	10000	12800000
273313	0.1	0	10500	12675000
273313	0.1	0	11000	12800000
273313	0.1	0	11500	12475000
273313	0.1	0	12000	12350000
273313	0.1	0	12500	12225000
273313	0.1	0	13000	1.2e+07
273313	0.1	0	13500	11875000
273313	0.1	0	14000	11500000
273313	0.1	0	14500	11375000
273313	0.1	0	15000	11250000
346469	0.1	1	9013	12683750
346469	0.1	0	5000	11350000
346469	0.1	0	5500	11475000
346469	0.1	0	6000	12100000
346469	0.1	0	6500	12475000
346469	0.1	0	7000	12550000
346469	0.1	0	7500	12575000
346469	0.1	0	8000	12600000
346469	0.1	0	8500	12775000
346469	0.1	0	9000	12700000
346469	0.1	0	9500	12475000
346469	0.1	0	10000	12300000
346469	0.1	0	10500	12325000
346469	0.1	0	11000	12250000
346469	0.1	0	11500	12175000
346469	0.1	0	12000	12050000
346469	0.1	0	12500	12225000
346469	0.1	0	13000	1.2e+07
346469	0.1	0	13500	11775000
346469	0.1	0	14000	11700000
346469	0.1	0	14500	11475000
346469	0.1	0	15000	11150000
964823	0.1	1	9013	12833750
964823	0.1	0	5000	11350000
964823	0.1	0	5500	11825000
964823	0.1	0	6000	11600000
964823	0.1	0	6500	12225000
