semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	10501	10773750
999983	0.1	0	5000	7350000
999983	0.1	0	5500	8225000
999983	0.1	0	6000	8600000
999983	0.1	0	6500	9175000
999983	0.1	0	7000	9600000
999983	0.1	0	7500	9925000
999983	0.1	0	8000	10100000
999983	0.1	0	8500	10575000
999983	0.1	0	9000	10750000
999983	0.1	0	9500	10775000
999983	0.1	0	10000	10450000
999983	0.1	0	10500	10775000
999983	0.1	0	11000	10500000
999983	0.1	0	11500	10425000
999983	0.1	0	12000	1e+07
999983	0.1	0	12500	9975000
999983	0.1	0	13000	9850000
999983	0.1	0	13500	9775000
999983	0.1	0	14000	9550000
999983	0.1	0	14500	9325000
999983	0.1	0	15000	9250000
687683	0.1	1	10501	10473750
687683	0.1	0	5000	7150000
687683	0.1	0	5500	7525000
687683	0.1	0	6000	8100000
687683	0.1	0	6500	8525000
687683	0.1	0	7000	8900000
687683	0.1	0	7500	9325000
687683	0.1	0	8000	9850000
687683	0.1	0	8500	9825000
687683	0.1	0	9000	10100000
687683	0.1	0	9500	10425000
687683	0.1	0	10000	10450000
687683	0.1	0	10500	10475000
687683	0.1	0	11000	10700000
687683	0.1	0	11500	10675000
687683	0.1	0	12000	10450000
687683	0.1	0	12500	10225000
687683	0.1	0	13000	9950000
687683	0.1	0	13500	9675000
687683	0.1	0	14000	9800000
687683	0.1	0	14500	9475000
687683	0.1	0	15000	8950000
771941	0.1	1	10501	10673750
771941	0.1	0	5000	7650000
771941	0.1	0	5500	8375000
771941	0.1	0	6000	9e+06
771941	0.1	0	6500	9275000
771941	0.1	0	7000	9200000
771941	0.1	0	7500	9425000
771941	0.1	0	8000	9900000
771941	0.1	0	8500	10375000
771941	0.1	0	9000	10650000
771941	0.1	0	9500	10675000
771941	0.1	0	10000	10750000
771941	0.1	0	10500	10675000
771941	0.1	0	11000	10600000
771941	0.1	0	11500	10525000
771941	0.1	0	12000	10350000
771941	0.1	0	12500	10275000
771941	0.1	0	13000	10050000
771941	0.1	0	13500	9675000
771941	0.1	0	14000	9550000
771941	0.1	0	14500	9425000
771941	0.1	0	15000	9050000
273313	0.1	1	10501	10373750
273313	0.1	0	5000	7800000
273313	0.1	0	5500	8575000
273313	0.1	0	6000	9300000
273313	0.1	0	6500	9275000
273313	0.1	0	7000	9600000
273313	0.1	0	7500	9575000
273313	0.1	0	8000	9950000
273313	0.1	0	8500	10325000
273313	0.1	0	9000	10650000
273313	0.1	0	9500	10425000
273313	0.1	0	10000	10450000
273313	0.1	0	10500	10375000
273313	0.1	0	11000	10500000
273313	0.1	0	11500	10425000
273313	0.1	0	12000	10450000
273313	0.1	0	12500	9975000
273313	0.1	0	13000	9850000
273313	0.1	0	13500	9725000
273313	0.1	0	14000	9350000
273313	0.1	0	14500	9175000
273313	0.1	0	15000	9050000
346469	0.1	1	10501	10523750
346469	0.1	0	5000	7900000
346469	0.1	0	5500	8325000
346469	0.1	0	6000	8650000
346469	0.1	0	6500	9075000
346469	0.1	0	7000	9450000
346469	0.1	0	7500	9725000
346469	0.1	0	8000	9800000
346469	0.1	0	8500	10175000
346469	0.1	0	9000	10400000
346469	0.1	0	9500	10775000
346469	0.1	0	10000	10650000
346469	0.1	0	10500	10525000
346469	0.1	0	11000	10600000
346469	0.1	0	11500	10525000
346469	0.1	0	12000	10350000
346469	0.1	0	12500	10025000
346469	0.1	0	13000	9700000
346469	0.1	0	13500	9625000
346469	0.1	0	14000	9450000
346469	0.1	0	14500	9375000
346469	0.1	0	15000	9150000
964823	0.1	1	10501	10573750
964823	0.1	0	5000	7600000
964823	0.1	0	5500	8325000
964823	0.1	0	6000	8650000
964823	0.1	0	6500	9025000
964823	0.1	0	7000	9250000
964823	0.1	0	7500	9475000
964823	0.1	0	8000	10050000
964823	0.1	0	8500	10175000
964823	0.1	0	9000	10450000
964823	0.1	0	9500	10675000
964823	0.1	0	10000	10700000
964823	0.1	0	10500	10575000
964823	0.1	0	11000	10650000
964823	0.1	0	11500	10625000
964823	0.1	0	12000	10400000
964823	0.1	0	12500	10125000
964823	0.1	0	13000	10100000
964823	0.1	0	13500	9875000
964823	0.1	0	14000	9750000
964823	0.1	0	14500	9575000
964823	0.1	0	15000	9250000
721577	0.1	1	10501	10723750
721577	0.1	0	5000	7700000
721577	0.1	0	5500	7925000
721577	0.1	0	6000	8400000
721577	0.1	0	6500	8975000
721577	0.1	0	7000	9150000
721577	0.1	0	7500	9625000
721577	0.1	0	8000	10150000
721577	0.1	0	8500	10475000
721577	0.1	0	9000	10400000
721577	0.1	0	9500	10675000
721577	0.1	0	10000	10700000
721577	0.1	0	10500	10725000
721577	0.1	0	11000	10700000
721577	0.1	0	11500	10675000
721577	0.1	0	12000	10350000
721577	0.1	0	12500	10075000
721577	0.1	0	13000	9900000
721577	0.1	0	13500	9625000
721577	0.1	0	14000	9600000
721577	0.1	0	14500	9125000
721577	0.1	0	15000	8950000
217849	0.1	1	10501	10523750
217849	0.1	0	5000	8300000
217849	0.1	0	5500	8775000
217849	0.1	0	6000	8900000
217849	0.1	0	6500	9175000
217849	0.1	0	7000	9650000
217849	0.1	0	7500	9925000
217849	0.1	0	8000	9850000
217849	0.1	0	8500	10425000
217849	0.1	0	9000	10200000
217849	0.1	0	9500	10375000
217849	0.1	0	10000	10200000
217849	0.1	0	10500	10525000
217849	0.1	0	11000	10450000
217849	0.1	0	11500	10375000
217849	0.1	0	12000	1e+07
217849	0.1	0	12500	9975000
217849	0.1	0	13000	9850000
217849	0.1	0	13500	9675000
217849	0.1	0	14000	9450000
217849	0.1	0	14500	9425000
217849	0.1	0	15000	9300000
180263	0.1	1	10501	10523750
180263	0.1	0	5000	7400000
180263	0.1	0	5500	7975000
180263	0.1	0	6000	8750000
180263	0.1	0	6500	8725000
180263	0.1	0	7000	9200000
180263	0.1	0	7500	9325000
180263	0.1	0	8000	9800000
180263	0.1	0	8500	9925000
180263	0.1	0	9000	10250000
180263	0.1	0	9500	10275000
180263	0.1	0	10000	10750000
180263	0.1	0	10500	10525000
180263	0.1	0	11000	10550000
180263	0.1	0	11500	10475000
180263	0.1	0	12000	10200000
180263	0.1	0	12500	10075000
180263	0.1	0	13000	1e+07
180263	0.1	0	13500	9775000
180263	0.1	0	14000	9550000
180263	0.1	0	14500	9225000
180263	0.1	0	15000	9200000
480383	0.1	1	10501	10773750
480383	0.1	0	5000	8e+06
480383	0.1	0	5500	8275000
480383	0.1	0	6000	8650000
480383	0.1	0	6500	8975000
480383	0.1	0	7000	9300000
480383	0.1	0	7500	9975000
480383	0.1	0	8000	10300000
480383	0.1	0	8500	10325000
480383	0.1	0	9000	10550000
480383	0.1	0	9500	10525000
480383	0.1	0	10000	10750000
480383	0.1	0	10500	10775000
480383	0.1	0	11000	10850000
480383	0.1	0	11500	10475000
480383	0.1	0	12000	10350000
480383	0.1	0	12500	10375000
480383	0.1	0	13000	10050000
480383	0.1	0	13500	9875000
480383	0.1	0	14000	9500000
480383	0.1	0	14500	9525000
480383	0.1	0	15000	9450000
585443	0.1	1	10501	10423750
585443	0.1	0	5000	7700000
585443	0.1	0	5500	8325000
585443	0.1	0	6000	8850000
585443	0.1	0	6500	8675000
585443	0.1	0	7000	8900000
585443	0.1	0	7500	9325000
585443	0.1	0	8000	9700000
585443	0.1	0	8500	9775000
585443	0.1	0	9000	9800000
585443	0.1	0	9500	10075000
585443	0.1	0	10000	10300000
585443	0.1	0	10500	10425000
585443	0.1	0	11000	10350000
585443	0.1	0	11500	10225000
585443	0.1	0	12000	9900000
585443	0.1	0	12500	9775000
585443	0.1	0	13000	9650000
585443	0.1	0	13500	9475000
585443	0.1	0	14000	9350000
585443	0.1	0	14500	9225000
585443	0.1	0	15000	9150000
203209	0.1	1	10501	10423750
203209	0.1	0	5000	7650000
203209	0.1	0	5500	8475000
203209	0.1	0	6000	8950000
203209	0.1	0	6500	8975000
203209	0.1	0	7000	9300000
203209	0.1	0	7500	9675000
203209	0.1	0	8000	9900000
203209	0.1	0	8500	10225000
203209	0.1	0	9000	10300000
203209	0.1	0	9500	10375000
203209	0.1	0	10000	10300000
203209	0.1	0	10500	10425000
203209	0.1	0	11000	10600000
203209	0.1	0	11500	10425000
203209	0.1	0	12000	10200000
203209	0.1	0	12500	10175000
203209	0.1	0	13000	10150000
203209	0.1	0	13500	9925000
203209	0.1	0	14000	9550000
203209	0.1	0	14500	9475000
203209	0.1	0	15000	9250000
859361	0.1	1	10501	10673750
859361	0.1	0	5000	7900000
859361	0.1	0	5500	8225000
859361	0.1	0	6000	8500000
859361	0.1	0	6500	8825000
859361	0.1	0	7000	9300000
859361	0.1	0	7500	9925000
859361	0.1	0	8000	10200000
859361	0.1	0	8500	10275000
859361	0.1	0	9000	10500000
859361	0.1	0	9500	10575000
859361	0.1	0	10000	10750000
859361	0.1	0	10500	10675000
859361	0.1	0	11000	10400000
859361	0.1	0	11500	10575000
859361	0.1	0	12000	10350000
859361	0.1	0	12500	10025000
859361	0.1	0	13000	9750000
859361	0.1	0	13500	9775000
859361	0.1	0	14000	9550000
859361	0.1	0	14500	9375000
859361	0.1	0	15000	9200000
320113	0.1	1	10501	10623750
320113	0.1	0	5000	7500000
320113	0.1	0	5500	7875000
320113	0.1	0	6000	8400000
320113	0.1	0	6500	8625000
320113	0.1	0	7000	9400000
320113	0.1	0	7500	9575000
320113	0.1	0	8000	9800000
320113	0.1	0	8500	9975000
320113	0.1	0	9000	10050000
320113	0.1	0	9500	10575000
320113	0.1	0	10000	10600000
320113	0.1	0	10500	10625000
320113	0.1	0	11000	10700000
320113	0.1	0	11500	10675000
320113	0.1	0	12000	10250000
320113	0.1	0	12500	10125000
320113	0.1	0	13000	9950000
320113	0.1	0	13500	9825000
320113	0.1	0	14000	9500000
320113	0.1	0	14500	9275000
320113	0.1	0	15000	9200000
