Feature	Gain	Cover	Frequency
ctrx_quarter	0.225042446187435	0.0287076959430664	0.0293643688451209
cpayroll_trx	0.0651125771160433	0.0225038691883707	0.00859444941808416
mcuentas_saldo	0.0468119005619345	0.0243088176069623	0.0357505222321695
mcaja_ahorro	0.0409241542073763	0.0183493911364062	0.0232766338406446
mtarjeta_visa_consumo	0.0397790605848237	0.018146691487537	0.0155774395702775
ctarjeta_visa_transacciones	0.0305317544573851	0.0111558239266612	0.0155177558937631
mprestamos_personales	0.0240992468955364	0.0228650192646361	0.00901223515368547
mrentabilidad_annual	0.0229701669290708	0.0216085077606683	0.027991644285288
mactivos_margen	0.0203875054978239	0.0207876004391793	0.0231572664876156
cliente_edad	0.0181217289176452	0.0353681391601014	0.0399880632646971
Visa_fechaalta	0.01730951624763	0.0188148848410551	0.0285884810504327
Master_fechaalta	0.0168860030461481	0.0173580025195072	0.0285287973739182
Visa_status	0.0168273523339556	0.0148804271206725	0.00376007162041182
Visa_mpagominimo	0.0162589644323615	0.0216323112133237	0.0285287973739182
mpasivos_margen	0.015542286090918	0.0135050824338423	0.0207699194270367
Visa_Fvencimiento	0.0147493847213633	0.0216391435933557	0.0294240525216353
numero_de_cliente	0.0145576480021491	0.0207287046954323	0.0272157564905998
chomebanking_transacciones	0.013915299654685	0.0160513369510063	0.0247687257535064
Master_Fvencimiento	0.0138747985578197	0.0131788120286551	0.0266786034019696
mcuenta_corriente	0.0130626834168195	0.0207462151664792	0.0217248582512683
mpayroll	0.0127104021770621	0.0236200785960297	0.0139659803043868
Master_mfinanciacion_limite	0.0116434453019098	0.014182455549421	0.0222023276633841
mrentabilidad	0.0114163921873654	0.0157998417225226	0.020173082661892
cliente_antiguedad	0.0113918275099033	0.0122988277369646	0.0236347358997314
Visa_mpagospesos	0.0112227909211906	0.0207821893311841	0.0230975828111012
mtransferencias_recibidas	0.0110971706296512	0.018437365877708	0.0192778275141749
Visa_mconsumospesos	0.0110181615560794	0.020296335476515	0.0214861235452104
cproductos	0.00989867509215253	0.0110012277721276	0.0108027454491197
mcomisiones_otras	0.00903720578005333	0.00605128259733972	0.012235153685467
Visa_msaldototal	0.00868275374868943	0.00943614754933366	0.0136675619218144
mcaja_ahorro_dolares	0.0084495732700436	0.0114756358205652	0.016651745747538
Visa_mconsumosdolares	0.00813748113029994	0.00980600220333411	0.0149806028051328
mcomisiones_mantenimiento	0.00792280159688515	0.00848190036674398	0.0101462250074605
Visa_cconsumos	0.0076413984638506	0.0151412733488115	0.0149806028051328
ccomisiones_mantenimiento	0.00720258944049945	0.00901616737039919	0.00471501044464339
Visa_mfinanciacion_limite	0.0068891813731082	0.00723848425783752	0.0128916741271262
mtransferencias_emitidas	0.00668843426909598	0.0194599168828983	0.0221426439868696
Visa_msaldopesos	0.00657887575892291	0.00640892801083185	0.0112802148612355
mcomisiones	0.00611611169751132	0.00464343558803905	0.00984780662488809
Master_status	0.00601503121343621	0.0056469264219496	0.00161145926589078
Master_mlimitecompra	0.00577668867901856	0.00933676553025917	0.0103252760370039
mcuenta_debitos_automaticos	0.0053981206311588	0.0109010594870971	0.00775887794688153
thomebanking	0.00538701527576779	0.00229343362430059	0.00316323485526709
Visa_mlimitecompra	0.00520110937509682	0.0079155363029259	0.00972843927185915
ctarjeta_debito_transacciones	0.00505868685852128	0.0125494667774743	0.0121157863324381
ccomisiones_otras	0.00494352635709246	0.00613361505989325	0.00907191883019994
mttarjeta_visa_debitos_automaticos	0.00485238924839231	0.00763554000376988	0.0101462250074605
Master_msaldopesos	0.00478002081282573	0.0117335381890538	0.00734109221128022
mautoservicio	0.00475038521203416	0.00925422472863197	0.0130110414801552
tcallcenter	0.00461279681334654	0.0030455919054425	0.00167114294240525
ctransferencias_recibidas	0.0045237555070177	0.00673560367832681	0.00889286780065652
ctransferencias_emitidas	0.00400771845046939	0.0132081093541432	0.0106236944195762
ccallcenter_transacciones	0.00389549417988207	0.00515491942970786	0.00232766338406446
mpagomiscuentas	0.00369293779452958	0.0122494884779866	0.00793792897642495
Visa_fultimo_cierre	0.00352282631983254	0.0145850979218832	0.00662488809310654
ctarjeta_debito	0.00334127511601194	0.00329426742153202	0.00561026559236049
ctarjeta_visa_debitos_automaticos	0.00297470859124561	0.00862981397414102	0.00584900029841838
Master_mpagospesos	0.00290020600317013	0.0110243020380252	0.00662488809310654
mtarjeta_master_consumo	0.00289039601543994	0.00505613959617503	0.00316323485526709
Master_msaldototal	0.00275269134716944	0.00557666620982855	0.00429722470904208
mplazo_fijo_dolares	0.00272068950371771	0.0150349533531882	0.00352133691435392
ccaja_ahorro	0.00259284271866606	0.0105675913950089	0.00322291853178156
ccuenta_debitos_automaticos	0.00237214940252063	0.00441002304956487	0.00328260220829603
Visa_mpagosdolares	0.00236910331857591	0.0112379451961812	0.00471501044464339
Master_mconsumospesos	0.00231734245368161	0.00684800831648485	0.00519247985675918
mdescubierto_preacordado	0.0022477630757719	0.00828026667190235	0.00274544911966577
mextraccion_autoservicio	0.00207483014424596	0.00373720057306773	0.00435690838555655
Master_cconsumos	0.00203747619091181	0.00702458567026927	0.00417785735601313
ccaja_seguridad	0.00203284133395335	0.00950449846227284	0.00262608176663683
ccajas_otras	0.00200744859495464	0.0134204625224184	0.00244703073709341
matm	0.00198948639914689	0.00482141709010073	0.0044762757385855
Visa_mpagado	0.00177336138431523	0.00950798457430671	0.00310355117875261
Visa_mconsumototal	0.001747981307571	0.00342439086981065	0.00346165323783945
Master_fultimo_cierre	0.00172472312638337	0.0030479635461303	0.00322291853178156
ctarjeta_master_transacciones	0.00147950333488972	0.00222054919603942	0.00137272455983289
cpagomiscuentas	0.00141784046470437	0.00222482157402936	0.00322291853178156
cextraccion_autoservicio	0.0013001251214794	0.0028747096286647	0.0026857654431513
cprestamos_personales	0.00125051104153611	0.00803731477241858	0.00220829603103551
ccajas_extracciones	0.00112578350502565	0.00148391645682486	0.00161145926589078
ctarjeta_master	0.0011009391947403	0.000167971237666421	0.000298418382572367
tpaquete4	0.000891311641088893	0.00528011123525662	0.00119367353028947
