Feature	Gain	Cover	Frequency
ctrx_quarter	0.216223132119249	0.0228401308267953	0.0247821350762527
cpayroll_trx	0.0723999936398787	0.0108849112910731	0.00408496732026144
mtarjeta_visa_consumo	0.0529974189903538	0.0163322123992316	0.0144335511982571
mcuentas_saldo	0.0444920358316925	0.0301107717412334	0.0354030501089325
mcaja_ahorro	0.0363251879951278	0.0205939097902828	0.0246459694989107
mcuenta_corriente	0.0295488580563771	0.0306984407952835	0.0279139433551198
ctarjeta_visa_transacciones	0.0292091882545044	0.0106599573716056	0.0132080610021786
mrentabilidad_annual	0.023742793732538	0.0310505078084177	0.0345860566448802
mactivos_margen	0.0228948937012459	0.0269805973968396	0.0292755991285403
mprestamos_personales	0.0219465601855886	0.0105214073389683	0.00585511982570806
cliente_edad	0.0186376722720813	0.0308488011283173	0.0386710239651416
Master_Fvencimiento	0.0173442298491962	0.0221275376019476	0.0337690631808279
Visa_mpagominimo	0.0169575439394006	0.0168462981389414	0.020016339869281
Visa_Fvencimiento	0.0166543662578357	0.0292391521718259	0.0330882352941177
Visa_fechaalta	0.0157573692886072	0.0235880451406482	0.0251906318082789
Master_fechaalta	0.0154591872334939	0.0185800696372867	0.0251906318082789
numero_de_cliente	0.0149866603905314	0.0221191644229124	0.028322440087146
Visa_mconsumospesos	0.0140123505611985	0.0211521070843323	0.0261437908496732
chomebanking_transacciones	0.0138504500889222	0.018876544232237	0.0258714596949891
mrentabilidad	0.0129583048224906	0.0207829313329204	0.0261437908496732
Visa_mpagospesos	0.0119219873482811	0.0217496628953545	0.0241013071895425
mpasivos_margen	0.0111307637200678	0.0169652046020522	0.019744008714597
mpayroll	0.0110024017709092	0.00939959717999163	0.00612745098039216
Master_mfinanciacion_limite	0.0108015848174172	0.0160226811355957	0.022739651416122
cliente_antiguedad	0.0105973009824309	0.0240379731118169	0.0257352941176471
mtransferencias_recibidas	0.0102313167451879	0.0134150956543646	0.0175653594771242
cproductos	0.00947202871627552	0.00901006224965373	0.00898692810457516
mcomisiones_mantenimiento	0.00909034784852745	0.0124875212865657	0.0118464052287582
mcaja_ahorro_dolares	0.00881043787708162	0.0160674771858828	0.0181100217864924
mcomisiones_otras	0.00854815716492428	0.00780308725132393	0.0144335511982571
Visa_mconsumosdolares	0.00782354912521927	0.00853173135707616	0.0147058823529412
Visa_status	0.00762456091178212	0.0305020215718459	0.0106209150326797
mtransferencias_emitidas	0.00738737974059291	0.0145768481650925	0.014297385620915
mcomisiones	0.00702312966095367	0.00891757476782634	0.0127995642701525
mttarjeta_visa_debitos_automaticos	0.00674046447529751	0.00820699842675927	0.0122549019607843
Visa_cconsumos	0.00672836902401496	0.0113764361175663	0.014161220043573
mautoservicio	0.00625756997888062	0.0110634622419599	0.01130174291939
Visa_mfinanciacion_limite	0.00607400255157089	0.00966032973923118	0.0125272331154684
Visa_msaldopesos	0.00601952894131263	0.0071225555238176	0.0102124183006536
thomebanking	0.00564655001168918	0.00231388364392852	0.00449346405228758
Master_mlimitecompra	0.00563275494549927	0.0104147815384422	0.0108932461873638
Visa_mlimitecompra	0.00543263640885936	0.011338627782592	0.0121187363834423
Visa_msaldototal	0.00530680353234904	0.00850019146760904	0.0099400871459695
ctarjeta_debito_transacciones	0.00528832179101407	0.0120909583764475	0.00912309368191721
ctransferencias_emitidas	0.00494875797586736	0.0108380214884764	0.00939542483660131
tcallcenter	0.00493855867707257	0.00231535329699196	0.00122549019607843
ccallcenter_transacciones	0.00471739685954543	0.00627510378592018	0.00299564270152505
mcuenta_debitos_automaticos	0.00455028294725521	0.00853861841122023	0.0062636165577342
mtarjeta_master_consumo	0.0044942428554329	0.00570725034048503	0.00272331154684096
ccomisiones_otras	0.00445820431367836	0.00743156700978222	0.00871459694989107
