Feature	Gain	Cover	Frequency
ctrx_quarter	0.209915465295	0.028136715248422	0.0328648420162739
cpayroll_trx	0.0501595685602376	0.0154819648206352	0.00662228327873472
mcuentas_saldo	0.045983840095105	0.0250420174782444	0.0375497551868682
mcaja_ahorro	0.0311770182297066	0.0174235360713357	0.0242699637183416
mtarjeta_visa_consumo	0.0298153614138549	0.0181031128952215	0.0168727323963507
ctarjeta_visa_transacciones	0.0260444048460474	0.0105975551016049	0.0165204832857797
mrentabilidad_annual	0.0253049085229252	0.0245110389863402	0.0327239423720455
cliente_edad	0.0232663591925693	0.0324494454156589	0.0393462256507802
mactivos_margen	0.0207181322701713	0.0203761419555559	0.0221212441438585
Visa_Fvencimiento	0.0190347008371183	0.0222913802821806	0.0296946000211349
mcuenta_corriente	0.0188474395835345	0.0182167838520826	0.0217337701222304
Master_fechaalta	0.0184200385629262	0.0196401406922026	0.0280038042903942
Visa_fechaalta	0.0183790473611635	0.0168198209994764	0.0264891331149389
numero_de_cliente	0.0176828968086398	0.0188559102495932	0.0271584064250238
mprestamos_personales	0.0175386791143918	0.0180284313991975	0.00690408256719152
Visa_mpagominimo	0.0170243189449895	0.0229679321874007	0.0287435274225933
chomebanking_transacciones	0.0167898547511231	0.0183573664685883	0.0260664341822537
Master_Fvencimiento	0.0167092864890047	0.0176902529658093	0.0296241501990207
Visa_status	0.0157875921865399	0.0112193677359663	0.00292366761773927
Visa_mpagospesos	0.0138308433899615	0.0187508228070417	0.0234245658529712
mrentabilidad	0.0137638050732373	0.0152597075773668	0.0215576455669449
mpasivos_margen	0.0136311549360387	0.0124624461679313	0.0192328014371764
cliente_antiguedad	0.0132077799132481	0.0131237367706335	0.0218746697664588
mpayroll	0.0131038199938392	0.0232014506223032	0.0132445665574694
mtransferencias_recibidas	0.0125458221908622	0.0170424127245618	0.0195850505477474
Visa_mconsumospesos	0.0124402010753957	0.0173676211014476	0.0200077494804326
Master_mfinanciacion_limite	0.0122292259213472	0.0137341597067228	0.0200077494804326
mcaja_ahorro_dolares	0.0109091548917142	0.0113371509052467	0.0178238049948924
Visa_msaldototal	0.0105757979473632	0.00966808208191807	0.0115889957377858
Visa_mconsumosdolares	0.00994476840512304	0.012903250367066	0.0154285110430096
cproductos	0.00960638984379073	0.0111869120629914	0.0113424213603861
Visa_mfinanciacion_limite	0.0094957449692243	0.012692287125637	0.015217161576667
Visa_cconsumos	0.00917343093576032	0.0160612663654388	0.0156046355982951
mtransferencias_emitidas	0.00811256266410165	0.0185397164766611	0.021945119588573
mcomisiones_mantenimiento	0.00807937388994777	0.00986701035770065	0.00965162562964528
mcomisiones	0.00797230274150545	0.00536635609303889	0.0116242206488429
ccomisiones_mantenimiento	0.00778762011011809	0.00523084538746257	0.00295889252879636
mcomisiones_otras	0.00717632177475063	0.00567311510910837	0.0111662968051006
mttarjeta_visa_debitos_automaticos	0.00686657127174033	0.0116729770291814	0.0114833210046145
Visa_msaldopesos	0.00649877114659106	0.00737237205565591	0.0106379231392441
mautoservicio	0.00611303551389271	0.00985351989488368	0.013103666913241
ccomisiones_otras	0.00588421874449142	0.00754073580225123	0.0100038747402163
mcuenta_debitos_automaticos	0.00568052371973932	0.0114206647263051	0.0081017295431329
ctarjeta_debito_transacciones	0.00556235346274788	0.013995587778353	0.0118003452041284
thomebanking	0.00520809300331522	0.00249339333702596	0.00341681637253866
Visa_mlimitecompra	0.00512630427901722	0.00870511348802174	0.0085948782979323
Master_mlimitecompra	0.00509907882913613	0.00887423642631592	0.0080665046320758
ctransferencias_recibidas	0.00486250566559711	0.00826480417615295	0.00901757723061749
Master_msaldopesos	0.00447115488624441	0.0135575952315485	0.00637570890133502
ctransferencias_emitidas	0.0044037792727448	0.0133312239530716	0.00940505125224559
Master_status	0.00415157391596803	0.00410023669428051	0.00109197224277009
ctarjeta_debito	0.00413791769743386	0.00428640817989629	0.00623480925710663
ccallcenter_transacciones	0.00393544864371673	0.00600719135541788	0.00253619359611117
Master_msaldototal	0.00383873697896303	0.00723583056279098	0.00577688541336433
tcallcenter	0.00371617877354745	0.00249068284949606	0.00151467117545528
Master_mpagospesos	0.00366181825092477	0.0116363663082412	0.00704498221141992
cprestamos_personales	0.00359549432911335	0.00738655608976079	0.00221916939659727
mpagomiscuentas	0.00357608995023465	0.0118084212029522	0.00718588185564831
Visa_fultimo_cierre	0.00345500998740513	0.0137636105117132	0.00574166050230723
mtarjeta_master_consumo	0.00329464872224223	0.00631879807934598	0.00345204128359576
Master_fultimo_cierre	0.00324626002145067	0.00551094246600688	0.00489626263693684
ctarjeta_visa_debitos_automaticos	0.00311383820716865	0.0092848725529128	0.00528373665856494
mplazo_fijo_dolares	0.00293953921932128	0.012659074995147	0.00274754306245377
ccuenta_debitos_automaticos	0.00271149114266512	0.00546353992164981	0.00366339074993836
ccaja_ahorro	0.00267173799001144	0.00770169446775022	0.00285321779562507
matm	0.0026657987694262	0.00692621979302914	0.00514283701433654
Visa_mpagosdolares	0.00264087552902955	0.010645203722503	0.00496671245905104
Master_mconsumospesos	0.00260053985451597	0.00614538064971323	0.00503716228116524
ccajas_otras	0.00211562133761635	0.00756461069510039	0.00126809679805558
mextraccion_autoservicio	0.00210258129122025	0.0071135560409392	0.00461446334848005
ctarjeta_master	0.0019698098804151	9.4433239718769e-05	0.000176124555285498
mdescubierto_preacordado	0.00193010359013351	0.00698610570917407	0.00239529395188277
Master_cconsumos	0.00191794195799908	0.00959553142646058	0.00390996512733805
cpagomiscuentas	0.00185788791979295	0.00351693959556595	0.00352249110570996
ccaja_seguridad	0.0018223787508716	0.00746961877049398	0.00214871957448307
cextraccion_autoservicio	0.0018165352759694	0.00439135253349616	0.00373384057205256
Visa_mpagado	0.00141967192540216	0.00773862873377222	0.00243051886293987
catm_trx	0.0011822073495665	0.00211712316647822	0.00200781993025468
Visa_mconsumototal	0.00110893701542867	0.00156029661242357	0.00200781993025468
