Feature	Gain	Cover	Frequency
ctrx_quarter	0.175204750740464	0.034315685777397	0.0276851571183187
cpayroll_trx	0.0768818438200774	0.0350172541273152	0.00737597251692432
mtarjeta_visa_consumo	0.052131107187194	0.0188970979075632	0.0193998181267051
mcuentas_saldo	0.05205870432806	0.0254013550627112	0.0364756997069819
ctarjeta_visa_transacciones	0.0511280569706709	0.0169909118719482	0.0162675558249975
mcaja_ahorro	0.0445445557776897	0.0195730576604	0.0318278266141255
mrentabilidad_annual	0.0263355996907981	0.0129131265502064	0.0207133474790341
mpayroll	0.0250245015218965	0.0541778111374493	0.0201071031625745
mprestamos_personales	0.0217254112065302	0.0248921947505787	0.00868950186925331
mactivos_margen	0.0201207801255107	0.0185278370445291	0.0190966959684753
mpasivos_margen	0.0169068488544137	0.0165328225583719	0.0277861978377286
Visa_fechaalta	0.0164045596833325	0.0193874428451322	0.0358694553905224
Master_fechaalta	0.0156470794177761	0.0169545822637196	0.0305142972617965
Visa_status	0.0154866917206841	0.0101002256163698	0.00212185510760837
Visa_mpagominimo	0.0138841438437409	0.0303347599181841	0.0294028493482874
ctarjeta_debito_transacciones	0.0133414280783606	0.0203264133673466	0.0209154289178539
Master_Fvencimiento	0.0126055826173087	0.0113708652379863	0.0209154289178539
numero_de_cliente	0.011904049974073	0.021038152058294	0.0241487319389714
cliente_edad	0.0115788794463999	0.0235934417138219	0.0267757906436294
mcuenta_corriente	0.0115153095294079	0.0112696881318772	0.0176821258967364
Visa_Fvencimiento	0.0108954551149755	0.0100863662728685	0.016873800141457
cproductos	0.0100905827705987	0.0141291133809062	0.00939678690512276
Visa_mconsumospesos	0.00962669438872887	0.0189594357141978	0.0207133474790341
mtransferencias_recibidas	0.00958292169838669	0.0137598378983115	0.0169748408608669
Visa_msaldopesos	0.00932123493133181	0.0163284654663439	0.0252601798524805
mrentabilidad	0.00919218718933796	0.00822083236224932	0.0173790037385066
cliente_antiguedad	0.00913597990306471	0.0118842213640269	0.0229362433060523
Visa_mpagospesos	0.00909543467824478	0.0147972419224186	0.0199050217237547
Master_mfinanciacion_limite	0.00901799953548129	0.00662158887578137	0.0156613115085379
chomebanking_transacciones	0.00898731925572667	0.0111167772737955	0.014246741436799
cprestamos_personales	0.00856756214161003	0.00308284624815169	0.00282914014347782
mcomisiones_mantenimiento	0.00808755859212244	0.0061623105046051	0.00616348388400525
mcomisiones_otras	0.00753431415191926	0.00968009842862871	0.0145498635950288
mcaja_ahorro_dolares	0.00747031611235634	0.00930144206128008	0.0157623522279479
