Feature	Gain	Cover	Frequency
ctrx_quarter	0.195475452448659	0.0275793997726176	0.030612635365247
cpayroll_trx	0.0530077529834656	0.0169981885281193	0.0067730455745609
mcaja_ahorro	0.0466783770439425	0.0178576847656945	0.0255232847357747
mcuentas_saldo	0.0393468160976771	0.0230902137711012	0.0338652278728045
mtarjeta_visa_consumo	0.0367953356707758	0.0162271157862757	0.0161098993609612
ctarjeta_visa_transacciones	0.0285864050570054	0.0110179009167322	0.0174109363639842
mrentabilidad_annual	0.0224861325691217	0.0215233407130662	0.027321777063483
mactivos_margen	0.0214393576428906	0.0196916429835592	0.0226916159644893
cliente_edad	0.0212829494534446	0.0315602373037779	0.0381127310297325
mprestamos_personales	0.0198852345417551	0.0196503584212001	0.0074235640760724
mcuenta_corriente	0.0193947038774205	0.0175329981880539	0.0207017946657483
Visa_mpagominimo	0.0182844221868008	0.0218377988595229	0.0273600428576895
Visa_fechaalta	0.0175033803417289	0.0178632868455375	0.028010561359201
Master_fechaalta	0.0174332997836434	0.0196097567674708	0.028622814066506
Visa_Fvencimiento	0.0173607910288534	0.0211642503334598	0.0275513718287223
mpasivos_margen	0.017067842615513	0.0116960008160373	0.0194007576627253
Master_Fvencimiento	0.0163664683803026	0.0164859158661857	0.029311598362224
mpayroll	0.0163344404769044	0.025685090264507	0.0135843569433284
numero_de_cliente	0.0160360052740968	0.0189855377511267	0.0259059426778403
chomebanking_transacciones	0.0159758161362621	0.0168525668751625	0.0254467531473616
Visa_status	0.0144508078387526	0.0117342497786117	0.00267860559445911
mrentabilidad	0.0133807030094448	0.0144956658013279	0.0220028316687713
mtransferencias_recibidas	0.0131172348779182	0.019327426736359	0.0204339341063024
cliente_antiguedad	0.0126178687106279	0.0140527742244604	0.0231508054949681
Visa_mpagospesos	0.0119777629798293	0.0197606623499593	0.0215819079324991
Master_mfinanciacion_limite	0.0109805025311084	0.0119284896625664	0.0188650365438335
Visa_mconsumospesos	0.0103557752360944	0.0169467272086715	0.0190563655148663
cproductos	0.00995336343467458	0.0109051135917539	0.0120154593808594
mcomisiones_mantenimiento	0.0095623019294365	0.00859737788639501	0.0101404354647381
mcaja_ahorro_dolares	0.00892457775037302	0.0110026773230188	0.015612444036276
Visa_mconsumosdolares	0.00850083071569384	0.0110300585141343	0.0146940649753186
Visa_cconsumos	0.00843792855317364	0.0137625410964459	0.0144644702100792
Visa_mfinanciacion_limite	0.00839822956515594	0.00869448668297927	0.0135460911491218
Visa_msaldototal	0.00815372735209435	0.0099661182786419	0.0139287490911874
mtransferencias_emitidas	0.00791289177361596	0.0192503441846829	0.0222324264340106
mcomisiones_otras	0.00790314296404393	0.00625516137453632	0.0124363831171316
mcomisiones	0.00730771142021279	0.00535870802676507	0.0114414724677611
ccomisiones_mantenimiento	0.00708925614482334	0.00634769752031003	0.00317606091914438
Master_mlimitecompra	0.00673079305963945	0.00970614894567728	0.0115945356445873
Visa_msaldopesos	0.0067004794480798	0.00740504069632371	0.0120919909692726
mautoservicio	0.00648685726483302	0.0119421417558572	0.015956836184135
mcuenta_debitos_automaticos	0.00614877419020192	0.0110218788088399	0.00811234837179046
Visa_mlimitecompra	0.00589034699001268	0.00763301160579001	0.00975777752267248
mttarjeta_visa_debitos_automaticos	0.00565818079338522	0.0115205996860203	0.0102169670531512
Master_status	0.00544948110460061	0.00648130038666925	0.00160716335667547
ctarjeta_debito_transacciones	0.00528605123057375	0.0134655487941443	0.0114414724677611
ctransferencias_emitidas	0.00505176080092328	0.0143338438129379	0.0114414724677611
thomebanking	0.00496740481152746	0.00250601022160412	0.00302299774231814
Master_msaldopesos	0.00494621141282727	0.0126162870670582	0.00723223510503961
ctransferencias_recibidas	0.00475149862042319	0.00611915718257971	0.00860980369647572
ccomisiones_otras	0.00474238997323892	0.00718369724286269	0.00857153790226916
mpagomiscuentas	0.00400075506707992	0.0127572752761514	0.00776795622393143
tcallcenter	0.00399820389570099	0.00270253085826752	0.00168369494508859
cprestamos_personales	0.00396694418908222	0.00666364104369745	0.00233421344660008
ccallcenter_transacciones	0.00382380121168132	0.00485866186102716	0.00218115026977385
ctarjeta_debito	0.00380827309148261	0.00361535476202061	0.00604599548463628
mtarjeta_master_consumo	0.00373618294474335	0.00622654709766046	0.00355871886120996
Master_msaldototal	0.00364677750119514	0.00544540398657113	0.00497455324685264
Master_fultimo_cierre	0.00349065918186917	0.00592196376946203	0.00512761642367887
Master_mpagospesos	0.00347523911037698	0.0121899058701947	0.00707917192821337
Visa_fultimo_cierre	0.0031224782439063	0.0156133714129805	0.00577813492519037
ctarjeta_visa_debitos_automaticos	0.00312047671108817	0.00837515090722897	0.00551027436574446
mplazo_fijo_dolares	0.00305162024701283	0.0134258509304711	0.00294646615390502
Visa_mpagosdolares	0.00287469258653346	0.0119907853172938	0.0056633375425707
ccuenta_debitos_automaticos	0.00287355604790589	0.00568039649367028	0.00443883212796082
Visa_mconsumototal	0.00252320307344552	0.00349518310752593	0.00455362951058049
ccajas_otras	0.00248474161537672	0.00853085914091231	0.00141583438564267
matm	0.0024431292928859	0.00499393147025882	0.00489802165843952
mextraccion_autoservicio	0.0023005463631698	0.00614965401766652	0.00485975586423296
ccaja_ahorro	0.0022039821250679	0.00833258158501437	0.002602074006046
Master_cconsumos	0.00215178811263999	0.00866474266853334	0.00413270577430835
Master_mconsumospesos	0.00212757176573047	0.00548695907801653	0.00443883212796082
ccaja_seguridad	0.00187550973741283	0.00741894609400242	0.00221941606398041
mdescubierto_preacordado	0.0018294430400117	0.00775960604634453	0.00229594765239353
Visa_mpagado	0.00179585412607269	0.00828412952169496	0.00302299774231814
cpagomiscuentas	0.00176720126529768	0.00350184298649286	0.00352045306700341
ctarjeta_master	0.00170331196122171	0.000183165416115231	0.000420923736272146
cextraccion_autoservicio	0.00156573191668844	0.00318001469556552	0.00336738989017717
ctarjeta_master_transacciones	0.00142738702183593	0.00196540191762141	0.00179849232770826
tpaquete4	0.00129139837718715	0.00548273396082619	0.00133930279722956
catm_trx	0.00125885482478498	0.00439723448226999	0.00279340297707879
mforex_sell	0.000884684650896195	0.00305477391365998	0.0019515555045345
cinversion2	0.000854792869485447	0.00434485113485022	0.000727050089924616
Visa_msaldodolares	0.000809399241834547	0.00672693066484307	0.00244901082921976
ccajas_extracciones	0.000746105437624905	0.00209831174317531	0.00172196073929514
Master_mconsumosdolares	0.000690200849530172	0.00250056113761141	0.00160716335667547
