Feature	Gain	Cover	Frequency
ctrx_quarter	0.0934018762834656	0.0170222984339224	0.0179898589984024
mtarjeta_visa_consumo	0.0772667504013478	0.0159676917486447	0.0143779954157116
cpayroll_trx	0.0567300086365324	0.010899734295438	0.0032645690074321
mpayroll	0.0565419496860989	0.0246624250436946	0.0119469333889005
mcaja_ahorro	0.0557564921334689	0.019968198630978	0.02306035979718
ctarjeta_visa_transacciones	0.0383120538801683	0.0121219211160889	0.0174341876779885
mcuentas_saldo	0.0351758829996128	0.0280482623776517	0.0302146280475099
mcuenta_corriente	0.0284006295282004	0.0202063560728032	0.0223657706466625
mprestamos_personales	0.0250072263313857	0.0241454326855544	0.00972424810724456
mactivos_margen	0.0234799174030124	0.0255396800981521	0.0245884559283184
mpasivos_margen	0.0202722888126292	0.0151635711787437	0.0204209210252136
mrentabilidad_annual	0.0196485848520311	0.025375407030665	0.0262554698895603
Visa_mpagominimo	0.0195283893772532	0.0155107944246838	0.0212544280058346
Master_fechaalta	0.0175115749743553	0.0190111760740749	0.0320205598388553
cliente_edad	0.016506301643894	0.0307529934352518	0.0335486559699938
ctarjeta_debito_transacciones	0.0157688762816339	0.00984122036070416	0.010696672917969
Visa_msaldopesos	0.0157498659543625	0.0107902584796437	0.0161144682920053
Visa_Fvencimiento	0.0148682412480992	0.0284097483653934	0.0299367923873029
mtransferencias_recibidas	0.0140832033522056	0.0147503090779982	0.0177814822532472
Visa_fechaalta	0.0137387694306731	0.0202306398237379	0.0253525039938876
Master_Fvencimiento	0.0132812537094471	0.0159121378635571	0.028547614086268
numero_de_cliente	0.0123066352014202	0.0187461561236484	0.0239633256928527
mautoservicio	0.0117956600555769	0.0120876123098529	0.0131971938598319
cproductos	0.011625784571959	0.00983076776032957	0.0105577550878655
chomebanking_transacciones	0.0116223021687961	0.018848912603305	0.0236160311175939
mrentabilidad	0.0113502533987883	0.0187578859643526	0.023338195457387
cliente_antiguedad	0.0110605945621264	0.0190459744666252	0.0249357505035771
Visa_mpagospesos	0.0109917426061283	0.0212794240734263	0.02306035979718
Master_mfinanciacion_limite	0.0104794303876982	0.0169777730537719	0.0220184760714038
Visa_mconsumospesos	0.0104708791894684	0.015209318501596	0.0217406404111968
Visa_status	0.0101249179024454	0.0151067427507717	0.00395915815794957
mcaja_ahorro_dolares	0.0100876324910425	0.0144502978676854	0.0184066124887129
mcomisiones_mantenimiento	0.00998098740710497	0.0116720331036309	0.0104882961728138
mcomisiones	0.00882224758875916	0.00738374118161649	0.0152809613113843
Master_mlimitecompra	0.00830244817145575	0.0129886696212666	0.017295269847885
mcomisiones_otras	0.00816357432656599	0.00775312394035078	0.0163228450371605
Visa_mconsumosdolares	0.00794752569423433	0.00997257785243095	0.01590609154685
Visa_cconsumos	0.00764994214293351	0.0139789476320324	0.016739598527471
Visa_mlimitecompra	0.00713383611459923	0.00890595269980647	0.0141696186705564
Visa_msaldototal	0.00697598285750933	0.0137279827201225	0.0150725845662291
Visa_mfinanciacion_limite	0.00696283265043774	0.00800331333674904	0.0140307008404529
mcuenta_debitos_automaticos	0.00672874921642375	0.0100411104953773	0.00777939848579565
ccomisiones_otras	0.00670491055326763	0.00723329521852175	0.0088907411266236
Visa_mconsumototal	0.00596365651888258	0.00864491013241281	0.0116690977286935
mtransferencias_emitidas	0.00569383519948562	0.0158115191092673	0.0134055706049872
Master_status	0.00525397332348585	0.00852333222846875	0.00229214419670765
thomebanking	0.00510661450556231	0.00374036121548793	0.00472320622351879
ccallcenter_transacciones	0.00459051153966938	0.00665126071159895	0.00298673334722512
Master_msaldopesos	0.0043233595763264	0.00774462698778821	0.00722372716538168
tcallcenter	0.00423645905831535	0.00432184004868759	0.00194484962144891
ctransferencias_recibidas	0.00423374624060014	0.00690510110015386	0.00875182329652011
mtarjeta_master_consumo	0.00417749088063926	0.00573911015656196	0.00382024032784608
Master_msaldototal	0.00411280577837865	0.00608098706600085	0.00590400777939849
Master_mpagospesos	0.00407949352482516	0.0105143745684408	0.00847398763631312
mttarjeta_visa_debitos_automaticos	0.00401748578094737	0.00804823659007507	0.00833506980620963
ctransferencias_emitidas	0.00391079716333546	0.0085475080815932	0.00882128221157186
