semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	17590	17812500
999983	0.1	0	5000	1.1e+07
999983	0.1	0	5500	11725000
999983	0.1	0	6000	12450000
999983	0.1	0	6500	13025000
999983	0.1	0	7000	13300000
999983	0.1	0	7500	13625000
999983	0.1	0	8000	14400000
999983	0.1	0	8500	14775000
999983	0.1	0	9000	15250000
999983	0.1	0	9500	15725000
999983	0.1	0	10000	1.6e+07
999983	0.1	0	10500	15925000
999983	0.1	0	11000	16150000
999983	0.1	0	11500	16425000
999983	0.1	0	12000	16650000
999983	0.1	0	12500	17075000
999983	0.1	0	13000	17250000
999983	0.1	0	13500	17275000
999983	0.1	0	14000	17550000
999983	0.1	0	14500	17575000
999983	0.1	0	15000	17550000
687683	0.1	1	17590	17512500
687683	0.1	0	5000	10800000
687683	0.1	0	5500	11475000
687683	0.1	0	6000	12150000
687683	0.1	0	6500	12875000
687683	0.1	0	7000	13350000
687683	0.1	0	7500	13925000
687683	0.1	0	8000	14600000
687683	0.1	0	8500	14925000
687683	0.1	0	9000	15200000
687683	0.1	0	9500	15425000
687683	0.1	0	10000	16150000
687683	0.1	0	10500	16875000
687683	0.1	0	11000	16850000
687683	0.1	0	11500	16775000
687683	0.1	0	12000	16700000
687683	0.1	0	12500	16525000
687683	0.1	0	13000	16800000
687683	0.1	0	13500	16925000
687683	0.1	0	14000	17200000
687683	0.1	0	14500	17425000
687683	0.1	0	15000	17450000
771941	0.1	1	17590	17362500
771941	0.1	0	5000	10800000
771941	0.1	0	5500	11525000
771941	0.1	0	6000	12450000
771941	0.1	0	6500	12925000
771941	0.1	0	7000	13400000
771941	0.1	0	7500	13925000
771941	0.1	0	8000	14600000
771941	0.1	0	8500	15125000
771941	0.1	0	9000	15200000
771941	0.1	0	9500	15525000
771941	0.1	0	10000	15700000
771941	0.1	0	10500	16075000
771941	0.1	0	11000	16550000
771941	0.1	0	11500	16675000
771941	0.1	0	12000	16650000
771941	0.1	0	12500	16575000
771941	0.1	0	13000	16600000
771941	0.1	0	13500	16925000
771941	0.1	0	14000	17100000
771941	0.1	0	14500	17075000
771941	0.1	0	15000	17100000
273313	0.1	1	17590	17662500
