semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	9156	11205000
999983	0.1	0	5000	8450000
999983	0.1	0	5500	8775000
999983	0.1	0	6000	9250000
999983	0.1	0	6500	9725000
999983	0.1	0	7000	10150000
999983	0.1	0	7500	10375000
999983	0.1	0	8000	10600000
999983	0.1	0	8500	10825000
999983	0.1	0	9000	11100000
999983	0.1	0	9500	11225000
999983	0.1	0	10000	11200000
999983	0.1	0	10500	11275000
999983	0.1	0	11000	1.1e+07
999983	0.1	0	11500	11075000
999983	0.1	0	12000	11100000
999983	0.1	0	12500	10875000
999983	0.1	0	13000	10550000
999983	0.1	0	13500	10075000
999983	0.1	0	14000	9850000
999983	0.1	0	14500	9425000
999983	0.1	0	15000	9250000
687683	0.1	1	9156	10855000
687683	0.1	0	5000	8200000
687683	0.1	0	5500	8425000
687683	0.1	0	6000	8850000
687683	0.1	0	6500	9375000
687683	0.1	0	7000	10150000
687683	0.1	0	7500	10175000
687683	0.1	0	8000	10500000
687683	0.1	0	8500	10775000
687683	0.1	0	9000	10950000
687683	0.1	0	9500	10825000
687683	0.1	0	10000	10900000
687683	0.1	0	10500	11075000
687683	0.1	0	11000	10900000
687683	0.1	0	11500	10925000
687683	0.1	0	12000	10850000
687683	0.1	0	12500	10675000
687683	0.1	0	13000	10450000
687683	0.1	0	13500	10325000
687683	0.1	0	14000	1e+07
687683	0.1	0	14500	9675000
687683	0.1	0	15000	9250000
771941	0.1	1	9156	11055000
771941	0.1	0	5000	8050000
771941	0.1	0	5500	8575000
771941	0.1	0	6000	8800000
771941	0.1	0	6500	9375000
771941	0.1	0	7000	10050000
771941	0.1	0	7500	10225000
771941	0.1	0	8000	10550000
771941	0.1	0	8500	10775000
771941	0.1	0	9000	10900000
771941	0.1	0	9500	11225000
771941	0.1	0	10000	1.1e+07
771941	0.1	0	10500	11175000
771941	0.1	0	11000	11150000
771941	0.1	0	11500	11125000
771941	0.1	0	12000	10750000
771941	0.1	0	12500	10675000
771941	0.1	0	13000	10400000
771941	0.1	0	13500	10125000
771941	0.1	0	14000	9750000
771941	0.1	0	14500	9275000
771941	0.1	0	15000	9050000
273313	0.1	1	9156	11055000
273313	0.1	0	5000	8e+06
273313	0.1	0	5500	8425000
273313	0.1	0	6000	8750000
273313	0.1	0	6500	9825000
273313	0.1	0	7000	10300000
273313	0.1	0	7500	10475000
273313	0.1	0	8000	10450000
273313	0.1	0	8500	10875000
273313	0.1	0	9000	11100000
273313	0.1	0	9500	10975000
273313	0.1	0	10000	11350000
273313	0.1	0	10500	11275000
273313	0.1	0	11000	11350000
273313	0.1	0	11500	11275000
273313	0.1	0	12000	10900000
273313	0.1	0	12500	10575000
273313	0.1	0	13000	10450000
273313	0.1	0	13500	10025000
273313	0.1	0	14000	9650000
273313	0.1	0	14500	9525000
273313	0.1	0	15000	9250000
346469	0.1	1	9156	11005000
346469	0.1	0	5000	8300000
346469	0.1	0	5500	8475000
346469	0.1	0	6000	9050000
346469	0.1	0	6500	9575000
346469	0.1	0	7000	9900000
346469	0.1	0	7500	10325000
346469	0.1	0	8000	10650000
346469	0.1	0	8500	11125000
346469	0.1	0	9000	11100000
346469	0.1	0	9500	11075000
346469	0.1	0	10000	11150000
346469	0.1	0	10500	11325000
346469	0.1	0	11000	1.1e+07
346469	0.1	0	11500	11025000
346469	0.1	0	12000	1.1e+07
346469	0.1	0	12500	10775000
346469	0.1	0	13000	10400000
346469	0.1	0	13500	10225000
346469	0.1	0	14000	9750000
346469	0.1	0	14500	9475000
346469	0.1	0	15000	9050000
964823	0.1	1	9156	10805000
964823	0.1	0	5000	7900000
964823	0.1	0	5500	8125000
964823	0.1	0	6000	8800000
964823	0.1	0	6500	9375000
964823	0.1	0	7000	10100000
964823	0.1	0	7500	10175000
