fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	min_data_in_leaf	num_leaves	max_bin	lambda_l1	lambda_l2	ratio_corte	iteracion_bayesiana	ganancia
20211119 051014	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	135	TRUE	0.0833925918179939	0.79513739281321	0.874699302126838	18	9.81461063450886	2025	612	68	91.1795156673118	68.4825425883755	0.0306670683638372	48	5970000
20211119 051054	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0841601831355327	0.938026692076821	0.6917797581309	31	1.07862691195227	5639	882	8	73.7184814274014	80.0957538762161	0.042249336781234	49	6090000
20211119 051128	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0900333578258245	0.9565071465485	0.493966881716612	37	5.40115622589855	4810	900	30	54.0993431278078	60.3784715065646	0.0425673470412493	50	6092500
20211119 051201	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	146	TRUE	0.0878284262297516	0.913556687178831	0.748949312199446	43	6.67686337187413	6219	883	34	70.9200195735591	56.464199750887	0.0407931845380064	51	5857500
20211119 051314	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.0903017682664872	0.575773543138083	0.65871978823296	36	12.365478358811	3831	903	3	84.9403646947629	60.3128400890929	0.0498062648021223	52	5411250
20211119 051401	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	322	TRUE	0.0930309519649213	0.883271434815465	0.592840556694595	34	3.62098024602532	7455	857	60	23.0949614823621	57.0665756796597	0.044559095511871	53	5445000
20211119 051525	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	187	TRUE	0.0576166346346716	0.56681526641971	0.713806451221596	59	8.36440932322553	840	716	92	48.3319650352462	60.9171843599603	0.048425430778372	54	6217500
20211119 051652	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	240	TRUE	0.0657863488213024	0.434086187982391	0.713040956265263	70	6.69546054311798	1852	729	86	65.9155417546967	64.7309476984699	0.0477475668030763	55	5718750
20211119 051717	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	106	TRUE	0.0908041894522876	0.931645798485048	0.66406404551381	37	4.12044617949995	7759	936	3	69.8130438013888	86.4571530231273	0.0405086490422033	56	5550000
20211119 051742	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0682140586259848	0.907175096566595	0.353342394412186	54	6.55955907459298	6197	893	3	19.7019977800776	71.4745863794656	0.0471115462830459	57	5463750
20211119 051844	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0596719354815724	0.608438058909468	0.672413151314906	70	7.79145199036941	483	726	90	24.0457087449239	90.7800342202625	0.0410275078874913	58	5872500
20211119 051922	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	204	TRUE	0.0699002924412176	0.938983632351116	0.592215209616966	31	1.81236404446174	6171	891	29	59.4285538848648	75.9419169280528	0.0328931401839438	59	5987500
20211119 051948	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0968780264718041	0.9070793802094	0.538912980480857	35	4.14270540558228	5748	887	53	52.1077568825795	88.7923072814062	0.0431447867239085	60	5956250
20211119 052015	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0930583920715943	0.826678821357396	0.375397464886713	16	8.99451935464021	1945	603	95	25.6957035138577	97.3783879418309	0.0427681956265221	61	5762500
20211119 052039	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	169	TRUE	0.0893718121100736	0.921222364291862	0.399868313463655	36	3.98912614427842	5962	874	10	23.1826169389351	65.0756114915959	0.0500824316068724	62	5020000
20211119 052105	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	113	TRUE	0.0926516753154061	0.928452331342765	0.624721025742736	21	11.9849025530621	5189	891	15	49.7894840713804	13.406333892932	0.0443415095444921	63	5877500
20211119 052325	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0397861107109555	0.691951463569938	0.874860794701828	75	12.8442812455037	596	601	70	88.6922907690929	79.324898120083	0.0320562710786406	64	6362500
20211119 052447	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	200	TRUE	0.0631567377315124	0.555196351651483	0.881455796804789	45	14.6636071103028	2563	601	54	69.2743415886133	61.2711653689486	0.0385085318805286	65	6198750
20211119 052609	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	263	TRUE	0.0460097140682699	0.832582119314804	0.828606835139294	76	13.3295311649268	1477	603	69	46.7846098600881	79.5991987166803	0.0408433966843246	66	5900000
20211119 052812	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	377	TRUE	0.0359215351377224	0.693039912540217	0.884795893711319	59	9.5207276881875	1157	600	70	95.2447443247859	67.5980780977002	0.043002518976007	67	6077500
20211119 052904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	78	TRUE	0.0462194529256737	0.697604976928277	0.745492389124328	71	9.17719162864949	250	706	71	47.6016528931441	57.3265215205371	0.0405923359527336	68	6087500
20211119 053131	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	403	TRUE	0.0648507616187805	0.586195238407332	0.88320832347424	76	12.4077164896025	1371	694	68	79.4956422543928	41.07095705916	0.0362573539872629	69	6235000
20211119 053355	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	534	TRUE	0.0218220567875499	0.683713735867402	0.874625490596749	87	12.1046598521341	1882	369	67	61.5881516867672	67.9835619210323	0.0379561982710284	70	6131250
20211119 053516	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	232	TRUE	0.0795582212168608	0.831194053748684	0.889443413693066	22	14.9076671331021	1144	923	69	94.5695900051024	79.8701436307068	0.0409605583590671	71	6082500
20211119 053620	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	196	TRUE	0.0825286253114852	0.732262642118823	0.877426023696904	83	12.1146090809412	1601	757	76	87.2416307113807	63.8135859277549	0.0393119262216197	72	6028750
20211119 053651	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	116	TRUE	0.0990766210297962	0.912858012214416	0.597631908717555	38	7.62012553309097	5106	738	3	75.5192657427717	8.87804201165236	0.036809687596763	73	6202500
20211119 055628	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	143	TRUE	0.0449093801233345	0.604275067495363	0.873568671546943	86	5.11685948862016	518	654	54	80.3776315659669	93.9481309290333	0.0406258107169458	74	6482500
20211119 055742	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0432540927056844	0.589874752562248	0.873955402144556	84	10.8809842996531	2675	851	47	86.6546176729879	97.6845505463082	0.0489275522415539	75	5492500
20211119 055942	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	346	TRUE	0.0446543504491276	0.636488052446661	0.875229074102183	29	14.0046691852172	672	364	81	87.7670939038263	43.7830876662198	0.0365000460278008	76	6098750
20211119 060138	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0385234474355404	0.685987065337819	0.940844186965878	53	4.97832203640821	311	662	55	75.9011288533355	79.0318434655872	0.0374708141899526	77	6353750
20211119 060250	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	276	TRUE	0.0855938097314545	0.622515159473472	0.911660797877776	83	4.98457523248508	3377	535	54	85.9750948104891	80.3135402832019	0.0402743256927184	78	6035000
20211119 060417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	141	TRUE	0.0353534606497536	0.574199172679834	0.863706069890556	96	5.39156661344714	106	716	56	72.7588219364627	78.2949644665104	0.0429941502849539	79	6278750
20211119 060448	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0724981909727563	0.974566626948991	0.632074102692739	28	7.9537829794873	4925	762	12	68.9009796017615	31.5327953526606	0.0439314436828936	80	5838750
20211119 060715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	347	TRUE	0.0434040286199441	0.638462329398689	0.851155225283931	52	4.97460953312893	213	647	59	84.5241950612943	77.3455906842986	0.0381905216205133	81	6296250
20211119 060855	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.0493085622854814	0.697014602654584	0.855356451469858	87	5.10059019178996	1355	295	42	75.6006050648541	92.5096397355572	0.0338639083460956	82	6342500
20211119 060952	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	128	TRUE	0.0944924330969932	0.570877006929053	0.893880886222844	35	14.092231700369	3335	758	75	85.0778817354249	95.8867509369933	0.043789175934992	83	5860000
20211119 061124	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	249	TRUE	0.0457082521467426	0.628330363541443	0.959504937659241	86	4.86547650149657	1089	365	51	70.3587951023256	75.4421253607059	0.038617324864218	84	6282500
20211119 062853	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.046544210807614	0.677688945406173	0.903984885855931	53	13.1232104428116	461	854	67	74.6066100443713	52.5621196430817	0.0357133890688157	85	6566250
20211119 063030	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	306	TRUE	0.0550262244018027	0.690644364368908	0.964069731821182	50	13.0648436968697	1845	580	66	73.7757155724703	71.8918755399381	0.043002518976007	86	6277500
20211119 063205	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.0330322791332505	0.672693867849711	0.879368486872092	59	13.2704315685161	1028	742	67	72.489590381259	25.4156204415475	0.0506933460537437	87	5628750
20211119 063308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	137	TRUE	0.0509755215326227	0.675521341630837	0.900863887267951	76	7.93366850247928	227	473	70	71.3549246441438	74.7461574971675	0.0369937987999297	88	6225000
20211119 063525	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	258	TRUE	0.051846872225275	0.682725642691284	0.897188664563604	33	13.2455830253089	102	991	69	56.7433916328102	54.1771559451666	0.0398056789937486	89	6155000
20211119 063659	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	198	TRUE	0.0424226552072261	0.68481495900276	0.882210801162288	98	5.42416879619892	118	670	62	71.0953395496618	95.1618688236608	0.034474822792967	90	6201250
20211119 063820	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0515304456244898	0.57653516872389	0.865385899833305	61	5.01212727617394	547	818	71	70.763614273219	89.6248772681304	0.0410693513427565	91	6116250
20211119 063944	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	183	TRUE	0.0484422501725715	0.662914402678181	0.932196256673091	92	12.8442129229345	679	630	70	80.7721916125158	40.1705537415334	0.0344580854108609	92	6053750
20211119 064140	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0465818808451819	0.73028047311194	0.93113447572979	39	12.7951058903599	292	698	32	76.0151568912184	76.9056892199783	0.040943820976961	93	6285000
20211119 064214	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	202	TRUE	0.093471736567921	0.99899501982865	0.566611196987165	34	7.48258824317781	5595	878	47	70.7608095598943	26.5762282907235	0.0351610554593156	94	6098750
20211119 064410	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	286	TRUE	0.0399471608499656	0.588697236915022	0.842395106698717	63	5.10750733802139	1030	536	21	76.8253543900179	97.4745925362945	0.036550258174119	95	5991250
20211119 064502	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0518158701403836	0.682692572506634	0.870243434595825	52	13.0459315683012	2021	871	75	85.6168655234396	53.5216003042647	0.0463416267061669	96	5628750
20211119 064606	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.0552653432635735	0.596851079606108	0.87003517843465	68	3.46476542978411	2967	427	71	81.680581440154	85.0439553441982	0.0488857087862887	97	5448750
20211119 064736	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	321	TRUE	0.0481111614067543	0.783269116995993	0.884854279688328	56	13.7605807552178	1896	817	67	70.0527874480089	55.0235605482169	0.0461575155030002	98	5856250
20211119 064842	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	164	TRUE	0.0822351166793974	0.597564007478508	0.917152666317493	52	12.043980932623	1763	832	39	72.5326184458722	57.3634681820183	0.0329768270944742	99	5675000
20211119 065016	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	390	TRUE	0.0323488831286948	0.819982643668214	0.903075215640896	75	12.8019910101137	3499	545	60	93.5533286690291	66.0806818840222	0.0459399295356213	100	5738750
20211119 065139	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	278	TRUE	0.0258369464670988	0.646159936148903	0.865383800440875	79	5.16672960613563	2322	517	78	76.2562161418955	96.9594269269538	0.0438728628455223	101	5797500
20211119 065257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	196	TRUE	0.0415964661128431	0.584382677771746	0.861639317106356	80	11.7488376078245	2714	635	38	80.4822703674128	68.6267011923627	0.0449440553003105	102	5687500
20211119 065409	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	254	TRUE	0.0477951955805696	0.630402088575819	0.87286500295648	79	5.62776163591967	2186	697	28	94.3683390626902	57.6296814182974	0.042483660130719	103	5855000
20211119 065725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	464	TRUE	0.0230705431852353	0.573661775916297	0.894474275147399	77	4.11922604234252	788	655	72	48.0367900303532	45.3381697872654	0.0423246550007113	104	6228750
20211119 065823	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	110	TRUE	0.0876769010117719	0.463551307427458	0.954709701045881	73	13.6182679783062	872	601	63	92.6412893395618	68.9811178760556	0.0486513854368038	105	5883750
20211119 070031	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	286	TRUE	0.033368409962439	0.924944303574163	0.934166320341339	33	14.4723565928448	611	854	74	71.8804416512152	61.623793333272	0.0378055618320738	106	6003750
20211119 070258	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	311	TRUE	0.0380768257739583	0.55119215433211	0.897659503062154	64	11.5677719885468	627	708	51	62.2783162682163	90.3193326607722	0.0366172077025432	107	6231250
20211119 070512	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	294	TRUE	0.039912054375381	0.652238057105515	0.925249183159569	73	7.29048072393066	504	655	38	88.097166947341	89.1153352976021	0.0398809972132259	108	6543750
20211119 070744	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	335	TRUE	0.0298532619721086	0.595975182611015	0.894305635000099	73	7.10389293665894	615	659	35	91.0089380178648	90.5852028670075	0.0461658841940532	109	6355000
