fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	min_data_in_leaf	num_leaves	max_bin	lambda_l1	lambda_l2	ratio_corte	iteracion_bayesiana	ganancia
20211118 201301	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	382	TRUE	0.0326516152571212	0.685347220971793	0.72681354649297	89	5.48693675242746	2417	484	18	67.9509071229651	28.7592673583673	0.047672248583599	105	5730000
20211118 201436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	315	TRUE	0.0464621624779849	0.423116994334834	0.782895226574079	83	5.02371692218726	4240	431	84	76.4885621654335	33.7901717152126	0.0444921459834467	106	5955000
20211118 201646	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	381	TRUE	0.0223445238332143	0.421569432312233	0.813820386048923	72	4.73901142257826	660	211	70	79.427268669555	0.130342510254394	0.042759826935469	107	6163750
20211118 201802	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0406256501918131	0.414498772817259	0.857522664103619	94	4.16915432463861	809	263	61	81.0036342264204	6.53865897612571	0.0382909459131497	108	5931250
20211118 201848	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	102	TRUE	0.0538257595598255	0.67788993161985	0.686260005605065	54	2.68855312108072	669	586	62	74.4562486677969	15.1070892292664	0.0460570912103638	109	5971250
20211118 202017	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	233	TRUE	0.0499238264405324	0.412463021134374	0.797535305022782	55	5.03936031063673	1008	688	93	80.6194261573124	6.81811375401408	0.0451449038855833	110	5807500
20211118 202323	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	678	TRUE	0.0339857594889508	0.390678810764747	0.757749038638154	94	5.23427735544481	2320	621	93	83.6861338033433	27.4768772606147	0.0444084590729164	111	5567500
20211118 202419	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	103	TRUE	0.0887866176524141	0.676036267476626	0.689431184638071	76	6.14479940202633	349	584	70	84.0918124035548	12.5241624084742	0.0436469081870905	112	6231250
20211118 202527	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	115	TRUE	0.0378890769335506	0.500977702078986	0.738679954761839	96	6.44483192910367	199	584	74	44.7588349865327	23.4151032037311	0.042483660130719	113	6105000
20211118 202623	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	124	TRUE	0.0461220611754182	0.402396560095319	0.779775484435801	80	5.44114664798959	126	264	69	82.0397796709351	47.8700486386522	0.0403496439121957	114	6073750
20211118 202700	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.0795879283359426	0.118577024197895	0.771429034693341	72	6.81743240151512	412	549	81	94.7972153937843	26.4836050821995	0.0438393880813102	115	5652500
20211118 202809	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	159	TRUE	0.0400457583783105	0.669386677254767	0.69848840584928	95	6.34605468515296	79	609	84	66.8193584073678	45.2242915281689	0.040952189668014	116	6333750
20211118 202926	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.059149829506618	0.44387766345796	0.798879619207442	58	2.161072363213	388	708	59	33.3687417536049	11.9699707549976	0.0366004703204372	117	6133750
20211118 203158	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	409	TRUE	0.0522373171125134	0.428808984365659	0.790961737387019	92	3.0439684570944	624	818	75	71.0204269107811	46.6312958160994	0.0415421823872528	118	5945000
20211118 203241	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	73	TRUE	0.0449941926455796	0.687623983133013	0.692432339177247	81	6.70433458959978	36	590	95	30.0713993973142	28.3426774144449	0.039387244441097	119	5967500
20211118 203339	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	91	TRUE	0.0434722893007313	0.424021053321479	0.7736592685292	90	2.98201966677594	285	624	73	95.6670633502439	4.94189250544292	0.0447013632597725	120	5923750
20211118 203434	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.09003693220624	0.229861842990704	0.713062097758628	91	6.11820112247679	643	600	83	16.0499780137193	58.9778330797837	0.0399897901969153	121	5677500
20211118 203606	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	194	TRUE	0.0394631410308245	0.892435986444086	0.811709351126842	74	2.73790138822994	485	623	37	73.0099669415234	30.1332807022285	0.0380566225636648	122	6216250
20211118 203656	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	139	TRUE	0.0484639188197348	0.64053998371039	0.695202867631442	98	6.72905749138958	1061	550	75	76.8205741634878	41.8871850933006	0.0472370766488414	123	5945000
20211118 203925	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	368	TRUE	0.0290157980936774	0.403794029378078	0.798249500054771	41	1.2157622397241	464	780	87	51.0981595690136	11.8666061704285	0.0444670399102876	124	5958750
20211118 204037	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.059184888429944	0.592039884341147	0.805764968556156	79	3.28398312865895	301	674	36	48.1447143021874	26.0941620133648	0.04301088766706	125	6376250
20211118 204143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0397659606790694	0.534002718011371	0.803308645242054	32	2.91661536516845	367	295	71	65.0545467260016	15.1073616061213	0.0423413923828174	126	5876250
