semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	8182	12622500
999983	0.1	0	5000	10450000
999983	0.1	0	5500	10925000
999983	0.1	0	6000	11550000
999983	0.1	0	6500	12075000
999983	0.1	0	7000	12150000
999983	0.1	0	7500	12525000
999983	0.1	0	8000	12500000
999983	0.1	0	8500	12775000
999983	0.1	0	9000	12800000
999983	0.1	0	9500	12725000
999983	0.1	0	10000	12750000
999983	0.1	0	10500	12575000
999983	0.1	0	11000	12750000
999983	0.1	0	11500	12575000
999983	0.1	0	12000	12450000
999983	0.1	0	12500	12375000
999983	0.1	0	13000	11900000
999983	0.1	0	13500	11975000
999983	0.1	0	14000	11850000
999983	0.1	0	14500	11525000
999983	0.1	0	15000	11150000
687683	0.1	1	8182	12622500
687683	0.1	0	5000	11100000
687683	0.1	0	5500	11225000
687683	0.1	0	6000	11850000
687683	0.1	0	6500	12125000
687683	0.1	0	7000	12600000
687683	0.1	0	7500	12725000
687683	0.1	0	8000	12750000
687683	0.1	0	8500	12575000
687683	0.1	0	9000	1.3e+07
687683	0.1	0	9500	12775000
687683	0.1	0	10000	12450000
687683	0.1	0	10500	12525000
687683	0.1	0	11000	12200000
687683	0.1	0	11500	11925000
687683	0.1	0	12000	1.2e+07
687683	0.1	0	12500	11825000
687683	0.1	0	13000	11850000
687683	0.1	0	13500	11725000
687683	0.1	0	14000	11500000
687683	0.1	0	14500	11175000
687683	0.1	0	15000	1.1e+07
771941	0.1	1	8182	12672500
771941	0.1	0	5000	10900000
771941	0.1	0	5500	11175000
771941	0.1	0	6000	11500000
771941	0.1	0	6500	11825000
771941	0.1	0	7000	11900000
771941	0.1	0	7500	12275000
771941	0.1	0	8000	12650000
771941	0.1	0	8500	12825000
771941	0.1	0	9000	12750000
771941	0.1	0	9500	12725000
771941	0.1	0	10000	12350000
771941	0.1	0	10500	12525000
771941	0.1	0	11000	12350000
771941	0.1	0	11500	12325000
771941	0.1	0	12000	12400000
771941	0.1	0	12500	11975000
771941	0.1	0	13000	11850000
771941	0.1	0	13500	11825000
771941	0.1	0	14000	11700000
771941	0.1	0	14500	11375000
771941	0.1	0	15000	11200000
273313	0.1	1	8182	12822500
273313	0.1	0	5000	10550000
273313	0.1	0	5500	11175000
273313	0.1	0	6000	11600000
273313	0.1	0	6500	11675000
273313	0.1	0	7000	12450000
273313	0.1	0	7500	12825000
273313	0.1	0	8000	12750000
273313	0.1	0	8500	12875000
273313	0.1	0	9000	1.3e+07
273313	0.1	0	9500	12875000
273313	0.1	0	10000	12800000
273313	0.1	0	10500	12725000
273313	0.1	0	11000	12700000
273313	0.1	0	11500	12475000
273313	0.1	0	12000	12500000
273313	0.1	0	12500	12475000
273313	0.1	0	13000	12300000
273313	0.1	0	13500	12075000
273313	0.1	0	14000	11750000
273313	0.1	0	14500	11825000
273313	0.1	0	15000	11400000
346469	0.1	1	8182	12972500
346469	0.1	0	5000	10700000
346469	0.1	0	5500	11275000
346469	0.1	0	6000	11400000
346469	0.1	0	6500	11525000
346469	0.1	0	7000	12050000
346469	0.1	0	7500	12525000
346469	0.1	0	8000	1.3e+07
346469	0.1	0	8500	13175000
346469	0.1	0	9000	12800000
346469	0.1	0	9500	12925000
346469	0.1	0	10000	12800000
346469	0.1	0	10500	12625000
346469	0.1	0	11000	12400000
346469	0.1	0	11500	12275000
346469	0.1	0	12000	12400000
346469	0.1	0	12500	11925000
346469	0.1	0	13000	11750000
346469	0.1	0	13500	11375000
346469	0.1	0	14000	11300000
346469	0.1	0	14500	11225000
346469	0.1	0	15000	10950000
964823	0.1	1	8182	12572500
964823	0.1	0	5000	10950000
964823	0.1	0	5500	11275000
964823	0.1	0	6000	11600000
964823	0.1	0	6500	11725000
964823	0.1	0	7000	11950000
964823	0.1	0	7500	12275000
964823	0.1	0	8000	12350000
964823	0.1	0	8500	12925000
964823	0.1	0	9000	12900000
964823	0.1	0	9500	12825000
964823	0.1	0	10000	12550000
964823	0.1	0	10500	12425000
964823	0.1	0	11000	12100000
964823	0.1	0	11500	12025000
964823	0.1	0	12000	12100000
964823	0.1	0	12500	12075000
964823	0.1	0	13000	12200000
964823	0.1	0	13500	11925000
964823	0.1	0	14000	11800000
964823	0.1	0	14500	11475000
964823	0.1	0	15000	11150000
721577	0.1	1	8182	12722500
721577	0.1	0	5000	10800000
721577	0.1	0	5500	11075000
721577	0.1	0	6000	11450000
721577	0.1	0	6500	12175000
721577	0.1	0	7000	12650000
721577	0.1	0	7500	12875000
721577	0.1	0	8000	12750000
721577	0.1	0	8500	12925000
721577	0.1	0	9000	13200000
721577	0.1	0	9500	13175000
721577	0.1	0	10000	13200000
721577	0.1	0	10500	13075000
721577	0.1	0	11000	12700000
721577	0.1	0	11500	12575000
721577	0.1	0	12000	12550000
721577	0.1	0	12500	12325000
721577	0.1	0	13000	11950000
721577	0.1	0	13500	11625000
721577	0.1	0	14000	11500000
721577	0.1	0	14500	11425000
721577	0.1	0	15000	11050000
217849	0.1	1	8182	13072500
217849	0.1	0	5000	10900000
217849	0.1	0	5500	11675000
217849	0.1	0	6000	11950000
217849	0.1	0	6500	12075000
217849	0.1	0	7000	12400000
217849	0.1	0	7500	12675000
217849	0.1	0	8000	12850000
217849	0.1	0	8500	12875000
217849	0.1	0	9000	12800000
217849	0.1	0	9500	12525000
217849	0.1	0	10000	12600000
217849	0.1	0	10500	12275000
217849	0.1	0	11000	12100000
