Feature	Gain	Cover	Frequency
ctrx_quarter	0.128183134243452	0.0375302718391061	0.00377949852507375
mdescubierto_preacordado_delta3	0.0996120826292874	0.00315074211383119	0.00104473942969518
mcuentas_saldo	0.0780552103578628	0.0220988567846945	0.00537733529990167
foto_mes	0.0257069813390959	0.0114949095051315	0.00752826941986234
mcaja_ahorro	0.0227856693013821	0.0315617494155708	0.00393313667649951
mtarjeta_visa_consumo	0.0182448237182315	0.0337215915790037	0.00338003933136676
Visa_Finiciomora	0.0159345426431714	0.0144875927490509	0.00304203539823009
cpayroll_trx	0.0108819666755459	0.0422379100211577	0.00325712881022616
mprestamos_personales	0.0107183500797309	0.0196810542855294	0.00679080629301868
mdescubierto_preacordado	0.0104826861269778	0.0017509829424868	0.000645280235988201
ctarjeta_visa_transacciones	0.00905275337193374	0.0284845841419613	0.00356440511307768
mpayroll	0.00902310282843941	0.0264478971657862	0.00294985250737463
mcuentas_saldo_delta3	0.00892492570443708	0.00162571274382164	0.00236602753195674
mprestamos_personales_delta6	0.00800596022190959	0.000940926555607214	0.00181293018682399
mprestamos_personales_delta1	0.00797152189589057	0.00439178244281169	0.00353367748279253
mcuenta_corriente_delta6	0.00677767844777099	0.00146882147249269	0.00282694198623402
mcomisiones	0.00615251592992196	0.000276881397965614	0.00135201573254671
mcaja_ahorro_lag1	0.00577609787262924	0.00185264823366454	0.00212020648967552
cproductos	0.00552214893025251	0.00862536536584477	0.00347222222222222
ctarjeta_visa_delta3	0.00489232837431093	0.00125139139891109	0.000276548672566372
mpasivos_margen	0.00472475420750929	0.0026366598326222	0.00248893805309735
mcuenta_corriente	0.00460595085726379	0.00254012022027193	0.00298058013765978
Visa_mpagospesos	0.00456788011679684	0.00146919517421792	0.00172074729596854
ccaja_ahorro_delta1	0.00429069590471276	0.0039236084535893	0.000553097345132743
cprestamos_personales_delta3	0.00411068047663734	0.00123380285527072	0.00101401179941003
Visa_status_delta3	0.00405575361295036	0.000339920609805446	0.000276548672566372
ctrx_quarter_delta1	0.00335515010857837	0.00588064462065661	0.00353367748279253
mprestamos_personales_delta3	0.00294705840109503	0.00491663832837457	0.00313421828908555
ctrx_quarter_delta6	0.00285410447687861	0.00611101155787474	0.00417895771878073
ccaja_ahorro	0.00275097655881647	0.0139852458131772	0.00310349065880039
mactivos_margen	0.00273239716047118	0.00937663157043795	0.00405604719764012
Visa_mpagominimo	0.00263948619943654	0.0228106582741532	0.0031649459193707
Visa_msaldototal	0.00259907947052788	0.000410200804291438	0.000860373647984268
ccaja_ahorro_delta3	0.00258764297590926	0.00544138455967535	0.000983284169124877
mcuenta_corriente_delta3	0.0024549039266825	0.00112338715397764	0.00212020648967552
Visa_status_delta1	0.0023500840739908	0.00024059110061606	0.000460914454277286
Master_Finiciomora	0.0022919549520899	0.00677406661063244	0.00261184857423795
mdescubierto_preacordado_delta1	0.00225019043525508	0.000872639729400464	0.00113692232055064
cproductos_delta6	0.00222070512985639	0.0060268181382025	0.00175147492625369
mcuentas_saldo_delta6	0.00221006907270263	0.00631997222866332	0.00328785644051131
mautoservicio	0.00216780973100047	0.0217569626905827	0.0012291052114061
mcaja_ahorro_delta6	0.00206736780665536	0.000222599906525268	0.00125983284169125
Master_status	0.00203478735084316	0.000302965369010536	0.000307276302851524
mcomisiones_mantenimiento_delta6	0.00198157617390621	0.00969863028764625	0.00479351032448378
