Feature	Gain	Cover	Frequency
ctrx_quarter	0.127087063074617	0.02192309429326	0.00365960235962421
mdescubierto_preacordado_delta3	0.0756510197653297	0.00226347515377145	0.0010924186148132
mcuentas_saldo	0.0633960027062583	0.0162542278774309	0.00565326633165829
mcaja_ahorro	0.034486396907014	0.0199827180777824	0.0040146384094385
mtarjeta_visa_consumo	0.0278052939937767	0.0310488592633594	0.00461546864758576
foto_mes	0.0230465157271014	0.0118660100711345	0.00980445706794844
Visa_Finiciomora	0.0154925770794754	0.0101957374526628	0.00300415119073629
cpayroll_trx	0.0120374296561747	0.0418354229969259	0.00412388027091982
mautoservicio	0.0114230532755819	0.0164419364652342	0.0015566965261088
mpayroll	0.00978686140390691	0.042921664930933	0.00434236399388246
ctarjeta_visa_transacciones	0.00973078735493509	0.0223427909095043	0.00431505352851213
mcaja_ahorro_dolares_lag6	0.00881261013208427	0.00240453149309361	0.00185711164518243
mprestamos_personales	0.00771609758580395	0.0150129634550243	0.00718265239239677
mdescubierto_preacordado	0.00771366258689176	0.00154828705980737	0.000846624426480227
cproductos	0.00722989713345495	0.00642186276075327	0.00382346515184619
mcaja_ahorro_lag1	0.00706320498439998	0.0037454496803427	0.00297684072536596
mcomisiones	0.00683516677037697	0.000334576101984465	0.0018298011798121
mprestamos_personales_delta6	0.00682466257394489	0.00112799045620181	0.00248525234870002
mprestamos_personales_delta1	0.00619933866380324	0.00503340153478801	0.00412388027091982
ctarjeta_visa_debitos_automaticos	0.00610264217802457	0.000131665488792005	0.000573519772776928
ctarjeta_visa_delta6	0.00562615455327002	0.00389096916164683	0.000546209307406598
ctarjeta_visa_delta3	0.00545253585394526	0.00240975129697278	0.000464277911295609
mrentabilidad_annual_delta3	0.00515491851177439	0.000782046618571067	0.00122897094166485
mtarjeta_visa_consumo_delta6	0.00425815812556978	0.00117084647062481	0.00144745466462749
mcuentas_saldo_delta6	0.0042555065712868	0.00467500070729003	0.00316801398295827
cproductos_delta1	0.00418221433731917	0.00350464206746135	0.00158400699147913
cprestamos_personales_delta3	0.00403968726983048	0.000882918739749852	0.000846624426480227
Visa_status	0.00403915470130804	0.00081286310680783	0.000573519772776928
mcuenta_corriente_delta3	0.00386882604099639	0.00192663524116876	0.00207559536814507
ccaja_ahorro_delta3	0.00378753751190989	0.00342938012963776	0.00101048721870221
mpasivos_margen	0.0037871473232484	0.0016341254622479	0.0029222197946253
cprestamos_personales	0.00368429315878364	0.00192895864842531	0.00161131745684946
mrentabilidad_annual	0.00358130173560775	0.00109225616825551	0.00234870002184837
ctarjeta_visa_debitos_automaticos_delta3	0.00349196344874307	0.000687387770052014	0.00133821280314617
