Feature	Gain	Cover	Frequency
mdescubierto_preacordado_delta3	0.0747681064861671	0.00195984570133951	0.000634361233480176
mcuentas_saldo	0.0589384744679791	0.0122727651499938	0.00442290748898679
ctrx_quarter	0.0475767636892009	0.0123020354079085	0.00373568281938326
mcaja_ahorro	0.0457626542994674	0.0121728035469868	0.002784140969163
mcaja_ahorro_lag1	0.0348963864989179	0.00486003411824764	0.00243171806167401
ctarjeta_visa_transacciones	0.031221481184178	0.0129103174928267	0.00216740088105727
mtarjeta_visa_consumo	0.029850292229572	0.00978763702958789	0.00192070484581498
cpayroll_trx	0.0153641949621652	0.0196350447585868	0.0013920704845815
mpasivos_margen	0.0145589801910309	0.00367915968326337	0.002784140969163
mcuenta_corriente_delta3	0.0112593344591821	0.000534910193374087	0.00195594713656388
mprestamos_personales_delta3	0.0111556037783707	0.00391587660864228	0.00276651982378855
Visa_mpagospesos	0.0107947332379292	0.00331187016052659	0.00163876651982379
cmobile_app_trx_lag6	0.00909769195228933	0.00142180739744242	0.00216740088105727
cprestamos_personales	0.00853830728291675	0.00205564160278481	0.00160352422907489
mprestamos_personales_delta1	0.00788155556260086	0.0071915748838776	0.00341850220264317
Visa_status_delta3	0.00728430572748324	0.00056309942141901	0.00054625550660793
mpayroll	0.00708227807886852	0.0144132986841129	0.00148017621145374
mprestamos_personales_delta6	0.00654798910276742	0.00178025125070393	0.00209691629955947
mpayroll_lag1	0.00617789205788249	0.00292899608215145	0.00109251101321586
Visa_status	0.005920600726411	0.0019623514631106	0.000669603524229075
cproductos_delta6	0.00556651025573152	0.00263408306352402	0.00153303964757709
mautoservicio	0.00480516782420602	0.00953743728803751	0.001215859030837
mprestamos_personales	0.00478446983757153	0.0141798980355684	0.00465198237885463
Visa_msaldopesos	0.00467823325328441	0.00426224271693041	0.00158590308370044
ctrx_quarter_delta6	0.00465006302836307	0.00483860590752386	0.00294273127753304
foto_mes	0.00437445284620002	0.0118719666864269	0.00609691629955947
Visa_cconsumos	0.00389672848524443	0.00167209792820867	0.00107488986784141
ctarjeta_visa_delta3	0.0038923623774367	0.00125660478742889	0.00026431718061674
mrentabilidad	0.00360936830596275	0.000888002629679787	0.00186784140969163
Visa_Finiciomora	0.00343564889135969	0.00573402576909533	0.00176211453744493
ctarjeta_master	0.00335331416457551	0.000654198679380375	0.000387665198237885
Visa_Finiciomora_delta1	0.00332518483760829	0.00375797975124516	0.00103964757709251
mprestamos_personales_lag1	0.00328585247022475	0.00243530254581572	0.00214977973568282
ctarjeta_visa_transacciones_delta6	0.00318335892730283	0.00554676014439621	0.0027488986784141
cpayroll_trx_lag1	0.00317815092371711	0.00300764651223327	0.000722466960352423
Visa_msaldopesos_lag1	0.00317473350014181	0.00135384199341015	0.00140969162995595
mpayroll_delta3	0.00315212624376056	0.00605921153563001	0.00188546255506608
ctarjeta_debito_transacciones	0.00311629982257064	0.00296066597521415	0.00107488986784141
cproductos	0.00302792411239719	0.00470881376802854	0.0026079295154185
mactivos_margen	0.00300890301740361	0.00881685336931073	0.00377092511013216
Visa_delinquency	0.00283520737503891	0.00249560315779283	0.000511013215859031
tpaquete3_delta6	0.0028272239368192	0.000255573289664256	0.000493392070484582
ctrx_quarter_delta3	0.00268739941827671	0.00254014906155354	0.00280176211453745
ctarjeta_visa	0.00267668512937749	0.00164151657931594	0.000511013215859031
tmobile_app_delta6	0.00262414377837257	0.00311377756155945	0.00155066079295154
mcuentas_saldo_delta6	0.00261689840129206	0.00472788269436694	0.002784140969163
mcaja_ahorro_delta3	0.00260374844937025	0.000410021495021087	0.001215859030837
ctrx_quarter_lag1	0.00255276521425058	0.00217101071216554	0.00230837004405286
cproductos_delta3	0.0024930901648903	0.00686717966289613	0.00163876651982379
ctrx_quarter_delta1	0.00247549149367282	0.00247284934216875	0.00236123348017621
mcuenta_corriente	0.00236954316446935	0.00191452613346709	0.00297797356828194
cproductos_lag1	0.00235336432536819	0.000904255134549235	0.00112775330396476
mtarjeta_visa_consumo_delta6	0.00224779758103401	0.00113464553385441	0.00111013215859031
ccomisiones_mantenimiento_delta6	0.00219043732094427	0.00210942041981912	0.0013920704845815
mcuenta_corriente_lag6	0.00215917120854835	0.00106015854075057	0.00188546255506608
mactivos_margen_delta3	0.00213102772498954	0.00084237796063292	0.00188546255506608
mcomisiones_mantenimiento_delta6	0.00199043018428991	0.00822764659273922	0.00347136563876652
Visa_mpagominimo	0.00190834033640435	0.00802388779969365	0.0026079295154185
mprestamos_personales_lag3	0.00189869579560688	0.000802288242750377	0.00158590308370044
mtransferencias_recibidas	0.00179345545548323	0.00493041706822559	0.00144493392070485
ccomisiones_mantenimiento_delta3	0.00178752135881452	0.00205299368692401	0.00119823788546256
Visa_msaldopesos_delta1	0.00177911331353183	0.000517553189313752	0.000845814977973568
mcuentas_saldo_delta3	0.00172447016260962	0.00208067544236771	0.00276651982378855
Master_Finiciomora	0.00171965376878776	0.00507117895369236	0.00140969162995595
Visa_mpagominimo_delta1	0.00170422059230853	0.00231913620006654	0.00133920704845815
chomebanking_transacciones	0.00168101670773855	0.00164464849845685	0.00202643171806167
Visa_mpagominimo_lag1	0.00165720984879587	0.00264187992197824	0.00156828193832599
ctrx_quarter_lag3	0.00164601747623202	0.000980519002306663	0.00259030837004405
mpayroll_delta6	0.00163459891924426	0.00541700845859912	0.00172687224669604
Master_delinquency	0.00162777700706525	0.00146964034432172	0.000370044052863436
mpagomiscuentas	0.00160279784255009	0.00963939429801696	0.0013920704845815
Visa_fultimo_cierre_delta3	0.00157083096290578	0.000140446696601673	0.000317180616740088
ccaja_ahorro	0.00155357451382947	0.0110381696448574	0.00190308370044053
mtarjeta_master_consumo	0.00150654959520919	0.00255975242962531	0.00100440528634361
Visa_Finiciomora_lag1	0.00149836723193931	0.0018544417892253	0.00111013215859031
ccaja_ahorro_delta6	0.00149386465639066	0.00270808708270394	0.00119823788546256
mpasivos_margen_lag3	0.00147540663549389	0.000970315509082368	0.00211453744493392
ctarjeta_visa_delta6	0.00146889181939767	0.00112851664416898	0.000493392070484582
mcuenta_corriente_delta6	0.00146093252577788	0.00247788309980461	0.00241409691629956
mcuentas_saldo_lag1	0.00145498788984829	0.00170846806750196	0.0025726872246696
mpayroll_lag3	0.00145331047276061	0.00243388996031744	0.00105726872246696
mcuentas_saldo_delta1	0.00142549095760787	0.00892940142511966	0.00273127753303965
Visa_delinquency_delta1	0.00138368133176222	1.80919643793411e-05	0.000193832599118943
mrentabilidad_annual	0.00136455033937221	0.00158352573969151	0.00241409691629956
cliente_edad_lag3	0.00135779003422345	0.00233721457694419	0.00246696035242291
cmobile_app_trx_delta6	0.00134638665133367	0.00139447932878528	0.00190308370044053
Visa_mconsumospesos	0.00132432583306034	0.00309510545203194	0.00119823788546256
mdescubierto_preacordado_delta1	0.00130602354254403	0.00222440671163313	0.00116299559471366
mcuenta_corriente_lag1	0.00130472505159996	0.00131473181087713	0.00232599118942731
mcomisiones	0.0012943524284865	0.000699988148353114	0.0013920704845815
mcaja_ahorro_dolares_delta1	0.00129398229497439	0.00473314630723982	0.00176211453744493
cproductos_delta1	0.00128874998962127	0.00838285333067179	0.0012511013215859
numero_de_cliente	0.00127011481647398	0.00323145510512982	0.00306607929515419
mextraccion_autoservicio	0.00126545241777524	0.00050770863259259	0.000651982378854626
Visa_mpagominimo_delta6	0.00124950704353916	0.00208863318919428	0.00163876651982379
mttarjeta_visa_debitos_automaticos_delta6	0.00124301019804329	0.00173598039091694	0.00195594713656388
cliente_edad	0.00123991891712149	0.0065804030873297	0.00299559471365639
ctarjeta_visa_transacciones_delta3	0.00121346908103631	0.00512506070634559	0.00160352422907489
mcomisiones_mantenimiento_delta3	0.00121209409793058	0.00129027348433955	0.00149779735682819
mdescubierto_preacordado_delta6	0.00121111527398967	0.00355725138282025	0.0013568281938326
mrentabilidad_annual_lag6	0.00119678063219318	0.000933847889757974	0.00199118942731278
chomebanking_transacciones_lag6	0.00118153467965936	0.00119858378766812	0.00190308370044053
Master_status	0.00117635632882534	0.000595884210170099	0.000458149779735683
mcuenta_debitos_automaticos	0.00115199473703467	0.00869269139642723	0.00162114537444934
mrentabilidad_annual_lag1	0.0011425693541956	0.00091790048606297	0.00218502202643172
mtarjeta_visa_consumo_delta3	0.00113927176353871	0.000948247862293927	0.00112775330396476
cliente_edad_lag6	0.00112875003221955	0.00260254883960705	0.00236123348017621
Visa_Fvencimiento	0.00112141410275657	0.000926558812711832	0.00200881057268722
ctrx_quarter_lag6	0.00112140627354135	0.000545410141180839	0.00239647577092511
mcomisiones_delta3	0.0011134545525368	0.000152888318987894	0.0013920704845815
Visa_fechaalta_lag1	0.0011111121531087	0.00133606326211914	0.00172687224669604
mpasivos_margen_lag1	0.00109743009389611	0.000527226358229431	0.00174449339207048
cliente_edad_lag1	0.00109039132499396	0.00337451049912149	0.0026784140969163
mcuentas_saldo_lag3	0.00107250172976147	0.00189392295172886	0.00218502202643172
mttarjeta_visa_debitos_automaticos_delta3	0.00104838094217841	0.00137502758488016	0.00176211453744493
Visa_fechaalta_lag6	0.00104402847980345	0.00158409322375855	0.00204405286343612
mes	0.00104166283854081	0.00588113847344189	0.00186784140969163
Visa_mlimitecompra_lag1	0.00103874127226086	0.000223562473831739	0.0012511013215859
ccaja_seguridad	0.00103635227763016	0.00951987605970927	0.00112775330396476
ctarjeta_visa_debitos_automaticos_delta6	0.00102489887567764	0.00100829288512929	0.00155066079295154
Master_fechaalta_lag3	0.00102055091706967	0.000781134664257843	0.00192070484581498
cliente_antiguedad_lag3	0.00100231842714163	0.00149896989315292	0.00183259911894273
Visa_mfinanciacion_limite	0.000989433878763331	0.00131860682225094	0.00216740088105727
mrentabilidad_annual_delta6	0.000982889326957807	0.00166589760120373	0.00186784140969163
mpayroll_delta1	0.00097546387690671	0.0082175099047316	0.00206167400881057
cprestamos_personales_delta3	0.000969191204878221	0.000803849879024837	0.000704845814977974
Master_Fvencimiento	0.000963926388891149	0.000384299119083304	0.00211453744493392
Master_Fvencimiento_lag1	0.000957276871657386	0.000612471873414713	0.00211453744493392
mcaja_ahorro_delta6	0.000955231301542868	0.000861795735783801	0.00202643171806167
mdescubierto_preacordado	0.000951247660375257	0.00197436199112483	0.000951541850220264
mttarjeta_visa_debitos_automaticos_lag6	0.000950280375268783	0.000719041222606202	0.00148017621145374
mrentabilidad_lag6	0.000946624314589315	0.000475888659397529	0.00158590308370044
mcaja_ahorro_delta1	0.000937979859082021	0.00223859968063946	0.00169162995594714
mcuenta_debitos_automaticos_delta6	0.000932081824041046	0.00190008519255481	0.00160352422907489
mactivos_margen_lag1	0.000931131178859922	0.00274537087855065	0.00195594713656388
Visa_fechaalta_lag3	0.000903131250595831	0.000834830412247699	0.00179735682819383
mactivos_margen_lag3	0.000902105949984021	0.00491799438599325	0.00195594713656388
Visa_delinquency_delta3	0.000899019405956122	0.00153396450377073	0.000334801762114537
Visa_Fvencimiento_lag3	0.000890146422508992	0.000560595409553444	0.00222026431718062
mcuenta_corriente_lag3	0.000889785949694433	0.00205096245835609	0.00195594713656388
ctarjeta_visa_debitos_automaticos_delta3	0.000876546875935026	0.000479719305519587	0.00102202643171806
Visa_cconsumos_delta6	0.000873604598829398	0.00108036068531754	0.00162114537444934
mrentabilidad_annual_delta3	0.00087144057195965	0.000857225291368649	0.00167400881057269
Master_mfinanciacion_limite	0.000859182589843454	0.000702943121165117	0.00183259911894273
canarito8	0.000838847906204644	0.000120939264526722	0.00137444933920705
mactivos_margen_delta6	0.000832616345137413	0.000730524823187243	0.0014625550660793
mttarjeta_visa_debitos_automaticos_lag3	0.000829870943489642	0.00168124015520202	0.00162114537444934
mcomisiones_lag6	0.000824242736738041	0.000709372891664612	0.00179735682819383
Visa_delinquency_delta6	0.000813932339702281	0.000490189093189998	0.000317180616740088
Visa_status_lag1	0.000810581546393378	5.02680948158247e-05	0.000299559471365639
cproductos_lag3	0.000806038705351242	0.000662035579790347	0.000898678414096916
mcomisiones_mantenimiento	0.00080436249982368	0.00242086078141849	0.00176211453744493
Master_Fvencimiento_lag6	0.000800707427928897	0.000595909326461113	0.00181497797356828
canarito147	0.000798344020544013	5.11283277830422e-05	0.00156828193832599
canarito120	0.000796902501064154	0.00010103305986412	0.00190308370044053
Visa_fultimo_cierre_lag3	0.00079538453403604	0.00138771203239139	0.00151541850220264
canarito154	0.000794409919501122	0.000268274927423839	0.00186784140969163
ccaja_ahorro_delta3	0.000792787719812659	0.00324195350890229	0.000986784140969163
ccaja_seguridad_lag1	0.000782313159442292	0.00194489296453002	0.000440528634361234
mrentabilidad_lag1	0.000782305478938424	0.000563425521459712	0.00177973568281938
chomebanking_transacciones_delta6	0.000781390090011008	0.00136436561640925	0.00172687224669604
cpayroll_trx_lag6	0.000780049689584045	0.000772639902307428	0.000440528634361234
Visa_fechaalta	0.000779738979961232	0.000891261674310046	0.00155066079295154
mttarjeta_visa_debitos_automaticos_delta1	0.00077860283078352	0.000706338246683573	0.0012863436123348
chomebanking_transacciones_delta1	0.000778570173187766	0.00131585113279714	0.00185022026431718
ctarjeta_master_delta3	0.000778521279228443	0.000567414997241745	0.000211453744493392
Visa_Fvencimiento_lag1	0.000777254296720457	0.000314385040849478	0.00192070484581498
