semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	8239	12451250
999983	0.1	0	5000	11100000
999983	0.1	0	5500	11325000
999983	0.1	0	6000	11750000
999983	0.1	0	6500	11775000
999983	0.1	0	7000	1.2e+07
999983	0.1	0	7500	12425000
999983	0.1	0	8000	12350000
999983	0.1	0	8500	12275000
999983	0.1	0	9000	12150000
999983	0.1	0	9500	12175000
999983	0.1	0	10000	12200000
999983	0.1	0	10500	12175000
999983	0.1	0	11000	12200000
999983	0.1	0	11500	12025000
999983	0.1	0	12000	1.2e+07
999983	0.1	0	12500	11875000
999983	0.1	0	13000	11500000
999983	0.1	0	13500	11375000
999983	0.1	0	14000	11050000
999983	0.1	0	14500	11075000
999983	0.1	0	15000	10800000
687683	0.1	1	8239	12101250
687683	0.1	0	5000	11050000
687683	0.1	0	5500	11225000
687683	0.1	0	6000	11550000
687683	0.1	0	6500	11625000
687683	0.1	0	7000	11850000
687683	0.1	0	7500	11875000
687683	0.1	0	8000	12050000
687683	0.1	0	8500	12025000
687683	0.1	0	9000	12400000
687683	0.1	0	9500	12575000
687683	0.1	0	10000	12150000
687683	0.1	0	10500	12225000
687683	0.1	0	11000	11900000
687683	0.1	0	11500	11875000
687683	0.1	0	12000	11500000
687683	0.1	0	12500	11225000
687683	0.1	0	13000	11200000
687683	0.1	0	13500	10925000
687683	0.1	0	14000	10700000
687683	0.1	0	14500	10625000
687683	0.1	0	15000	10350000
771941	0.1	1	8239	12201250
771941	0.1	0	5000	11650000
771941	0.1	0	5500	12025000
771941	0.1	0	6000	12050000
771941	0.1	0	6500	12075000
771941	0.1	0	7000	12300000
771941	0.1	0	7500	12075000
771941	0.1	0	8000	12200000
771941	0.1	0	8500	12225000
771941	0.1	0	9000	12200000
771941	0.1	0	9500	12275000
771941	0.1	0	10000	12100000
771941	0.1	0	10500	12425000
771941	0.1	0	11000	12400000
771941	0.1	0	11500	12175000
771941	0.1	0	12000	11900000
771941	0.1	0	12500	11725000
771941	0.1	0	13000	11550000
771941	0.1	0	13500	11425000
771941	0.1	0	14000	11200000
771941	0.1	0	14500	10975000
771941	0.1	0	15000	10850000
273313	0.1	1	8239	11751250
273313	0.1	0	5000	10750000
273313	0.1	0	5500	11175000
273313	0.1	0	6000	11350000
273313	0.1	0	6500	11575000
273313	0.1	0	7000	11500000
273313	0.1	0	7500	11425000
273313	0.1	0	8000	11700000
273313	0.1	0	8500	11825000
273313	0.1	0	9000	11650000
273313	0.1	0	9500	11825000
273313	0.1	0	10000	11800000
273313	0.1	0	10500	11825000
273313	0.1	0	11000	11750000
273313	0.1	0	11500	11875000
273313	0.1	0	12000	11850000
273313	0.1	0	12500	11725000
273313	0.1	0	13000	11300000
273313	0.1	0	13500	11175000
273313	0.1	0	14000	11050000
273313	0.1	0	14500	11025000
273313	0.1	0	15000	10600000
346469	0.1	1	8239	11701250
346469	0.1	0	5000	11150000
346469	0.1	0	5500	11725000
346469	0.1	0	6000	11700000
346469	0.1	0	6500	12275000
346469	0.1	0	7000	12300000
346469	0.1	0	7500	11975000
346469	0.1	0	8000	11850000
346469	0.1	0	8500	11675000
346469	0.1	0	9000	11700000
346469	0.1	0	9500	11575000
346469	0.1	0	10000	11600000
346469	0.1	0	10500	11425000
346469	0.1	0	11000	11450000
346469	0.1	0	11500	11225000
346469	0.1	0	12000	10900000
346469	0.1	0	12500	11025000
346469	0.1	0	13000	10850000
346469	0.1	0	13500	10575000
346469	0.1	0	14000	10700000
346469	0.1	0	14500	10525000
346469	0.1	0	15000	10300000
964823	0.1	1	8239	12301250
964823	0.1	0	5000	10750000
964823	0.1	0	5500	11325000
964823	0.1	0	6000	11550000
964823	0.1	0	6500	11525000
964823	0.1	0	7000	11800000
964823	0.1	0	7500	11825000
964823	0.1	0	8000	12250000
964823	0.1	0	8500	12425000
964823	0.1	0	9000	12050000
964823	0.1	0	9500	11925000
964823	0.1	0	10000	11750000
964823	0.1	0	10500	11925000
964823	0.1	0	11000	11800000
964823	0.1	0	11500	11425000
964823	0.1	0	12000	11150000
964823	0.1	0	12500	11075000
964823	0.1	0	13000	11050000
964823	0.1	0	13500	10675000
964823	0.1	0	14000	10900000
964823	0.1	0	14500	10925000
964823	0.1	0	15000	10800000
721577	0.1	1	8239	12451250
721577	0.1	0	5000	11200000
721577	0.1	0	5500	11525000
721577	0.1	0	6000	11950000
721577	0.1	0	6500	12075000
721577	0.1	0	7000	12100000
721577	0.1	0	7500	12375000
721577	0.1	0	8000	12300000
721577	0.1	0	8500	12275000
721577	0.1	0	9000	12350000
721577	0.1	0	9500	12375000
721577	0.1	0	10000	12150000
721577	0.1	0	10500	12025000
721577	0.1	0	11000	11900000
721577	0.1	0	11500	11825000
721577	0.1	0	12000	11500000
721577	0.1	0	12500	11175000
721577	0.1	0	13000	10900000
721577	0.1	0	13500	10575000
721577	0.1	0	14000	10450000
721577	0.1	0	14500	10525000
721577	0.1	0	15000	10100000
217849	0.1	1	8239	11901250
217849	0.1	0	5000	11200000
217849	0.1	0	5500	11425000
217849	0.1	0	6000	11700000
217849	0.1	0	6500	11825000
217849	0.1	0	7000	12300000
217849	0.1	0	7500	12275000
217849	0.1	0	8000	11900000
217849	0.1	0	8500	12025000
217849	0.1	0	9000	12300000
217849	0.1	0	9500	12325000
217849	0.1	0	10000	12300000
217849	0.1	0	10500	11975000
217849	0.1	0	11000	1.2e+07
217849	0.1	0	11500	11875000
217849	0.1	0	12000	11650000
217849	0.1	0	12500	11525000
217849	0.1	0	13000	11300000
217849	0.1	0	13500	11025000
217849	0.1	0	14000	10850000
217849	0.1	0	14500	10625000
217849	0.1	0	15000	10450000
180263	0.1	1	8239	11851250
180263	0.1	0	5000	1.1e+07
180263	0.1	0	5500	10975000
180263	0.1	0	6000	11450000
180263	0.1	0	6500	11675000
180263	0.1	0	7000	11850000
180263	0.1	0	7500	12025000
180263	0.1	0	8000	11750000
180263	0.1	0	8500	11775000
180263	0.1	0	9000	11550000
180263	0.1	0	9500	11625000
180263	0.1	0	10000	11500000
180263	0.1	0	10500	11625000
180263	0.1	0	11000	11600000
180263	0.1	0	11500	11475000
180263	0.1	0	12000	11400000
180263	0.1	0	12500	11225000
180263	0.1	0	13000	11050000
180263	0.1	0	13500	10775000
180263	0.1	0	14000	10650000
180263	0.1	0	14500	10325000
180263	0.1	0	15000	10100000
480383	0.1	1	8239	12351250
480383	0.1	0	5000	10600000
480383	0.1	0	5500	11575000
480383	0.1	0	6000	11600000
480383	0.1	0	6500	11725000
480383	0.1	0	7000	12050000
480383	0.1	0	7500	12375000
480383	0.1	0	8000	12150000
480383	0.1	0	8500	12425000
480383	0.1	0	9000	12250000
480383	0.1	0	9500	12375000
480383	0.1	0	10000	12100000
480383	0.1	0	10500	12275000
480383	0.1	0	11000	12100000
480383	0.1	0	11500	11925000
480383	0.1	0	12000	11750000
480383	0.1	0	12500	11925000
480383	0.1	0	13000	11650000
480383	0.1	0	13500	11175000
480383	0.1	0	14000	10950000
480383	0.1	0	14500	10575000
480383	0.1	0	15000	10250000
585443	0.1	1	8239	12201250
585443	0.1	0	5000	10850000
585443	0.1	0	5500	11475000
585443	0.1	0	6000	11700000
585443	0.1	0	6500	12175000
585443	0.1	0	7000	12200000
585443	0.1	0	7500	12325000
585443	0.1	0	8000	12350000
585443	0.1	0	8500	12275000
585443	0.1	0	9000	12050000
585443	0.1	0	9500	11825000
585443	0.1	0	10000	11900000
585443	0.1	0	10500	11775000
585443	0.1	0	11000	11550000
585443	0.1	0	11500	11525000
585443	0.1	0	12000	11400000
585443	0.1	0	12500	11025000
585443	0.1	0	13000	10850000
585443	0.1	0	13500	10525000
585443	0.1	0	14000	10400000
585443	0.1	0	14500	10275000
585443	0.1	0	15000	1e+07
203209	0.1	1	8239	12251250
203209	0.1	0	5000	10350000
203209	0.1	0	5500	11275000
203209	0.1	0	6000	11600000
203209	0.1	0	6500	12175000
203209	0.1	0	7000	12050000
203209	0.1	0	7500	12175000
203209	0.1	0	8000	12350000
203209	0.1	0	8500	12375000
203209	0.1	0	9000	12200000
203209	0.1	0	9500	12025000
203209	0.1	0	10000	1.2e+07
203209	0.1	0	10500	11775000
203209	0.1	0	11000	11750000
203209	0.1	0	11500	11575000
203209	0.1	0	12000	11400000
203209	0.1	0	12500	11025000
203209	0.1	0	13000	10750000
203209	0.1	0	13500	10775000
203209	0.1	0	14000	10550000
203209	0.1	0	14500	10225000
203209	0.1	0	15000	10300000
859361	0.1	1	8239	12101250
859361	0.1	0	5000	11300000
859361	0.1	0	5500	11725000
859361	0.1	0	6000	1.2e+07
859361	0.1	0	6500	12275000
859361	0.1	0	7000	12050000
859361	0.1	0	7500	12125000
859361	0.1	0	8000	12200000
859361	0.1	0	8500	12225000
859361	0.1	0	9000	12100000
859361	0.1	0	9500	12375000
859361	0.1	0	10000	12350000
859361	0.1	0	10500	12225000
859361	0.1	0	11000	1.2e+07
859361	0.1	0	11500	11975000
859361	0.1	0	12000	11900000
859361	0.1	0	12500	11875000
859361	0.1	0	13000	11500000
859361	0.1	0	13500	11075000
859361	0.1	0	14000	1.1e+07
859361	0.1	0	14500	10675000
859361	0.1	0	15000	10400000
320113	0.1	1	8239	12151250
320113	0.1	0	5000	10950000
320113	0.1	0	5500	11575000
320113	0.1	0	6000	11650000
320113	0.1	0	6500	11825000
320113	0.1	0	7000	12050000
320113	0.1	0	7500	12175000
320113	0.1	0	8000	11850000
320113	0.1	0	8500	12075000
320113	0.1	0	9000	1.2e+07
320113	0.1	0	9500	11975000
320113	0.1	0	10000	11850000
320113	0.1	0	10500	11875000
320113	0.1	0	11000	11800000
320113	0.1	0	11500	11575000
320113	0.1	0	12000	11600000
320113	0.1	0	12500	11425000
320113	0.1	0	13000	11200000
320113	0.1	0	13500	11225000
320113	0.1	0	14000	10850000
320113	0.1	0	14500	10575000
320113	0.1	0	15000	10500000
681167	0.1	1	8239	12001250
681167	0.1	0	5000	10850000
681167	0.1	0	5500	11275000
681167	0.1	0	6000	11600000
681167	0.1	0	6500	11725000
681167	0.1	0	7000	11750000
681167	0.1	0	7500	11925000
681167	0.1	0	8000	12050000
681167	0.1	0	8500	12175000
681167	0.1	0	9000	12100000
681167	0.1	0	9500	11825000
681167	0.1	0	10000	11800000
681167	0.1	0	10500	12025000
681167	0.1	0	11000	11900000
681167	0.1	0	11500	11775000
681167	0.1	0	12000	11600000
681167	0.1	0	12500	11425000
681167	0.1	0	13000	1.1e+07
681167	0.1	0	13500	10825000
681167	0.1	0	14000	10550000
681167	0.1	0	14500	10275000
