fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	bagging_fraction	bagging_freq	min_gain_to_split	max_bin	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211122 192508	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0827439808099298	0.526902774552582	0.43905542238499	686	29.8489984907792	35	145.756030876655	25.0160459976178	478	330	645137	61.0390264387242	0.734272518527927	645137	9	17	3806	0.0318512381478413	4192500	4742500	4017	0.0336170319600311	4078750	4478750	8
20211122 192527	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	248	TRUE	0.0827439808099298	0.526902774552582	0.43905542238499	686	29.8489984907792	35	145.756030876655	25.0160459976178	478	330	480803	61.0390264387242	0.734272518527927	480803	10	9	3785	0.0316754956357276	4118750	4468750	3946	0.0330228548952658	4167500	4467500	8
20211122 192545	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	378821	89.9877395792864	0.20835182041378	378821	1	8	4517	0.0378013774865473	4303750	4403750	4517	0.0378013774865473	4303750	4403750	9
20211122 192604	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	964333	89.9877395792864	0.20835182041378	964333	2	31	7078	0.0592335952733633	3952500	3852500	4546	0.0380440695270853	4017500	4517500	9
20211122 192621	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	187049	89.9877395792864	0.20835182041378	187049	3	11	4906	0.0410567983061769	4217500	4417500	4006	0.0335249763584478	4142500	4642500	9
20211122 192639	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	205151	89.9877395792864	0.20835182041378	205151	4	24	7069	0.059158277053886	4063750	3863750	4529	0.0379018017791837	4138750	4488750	9
20211122 192658	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	813697	89.9877395792864	0.20835182041378	813697	5	34	7961	0.0666231494731909	4048750	3048750	4479	0.0374833672265321	4101250	4501250	9
20211122 192717	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	344719	89.9877395792864	0.20835182041378	344719	6	36	7667	0.0641627543035994	3816250	3516250	4786	0.040052555379813	3967500	4417500	9
20211122 192735	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	127217	89.9877395792864	0.20835182041378	127217	7	29	5177	0.0433247135815487	4028750	4128750	4689	0.0392407923476689	4038750	4438750	9
20211122 192753	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	464371	89.9877395792864	0.20835182041378	464371	8	17	5936	0.0496765500908003	3980000	3980000	4778	0.0399856058513888	3927500	4327500	9
20211122 192811	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	645137	89.9877395792864	0.20835182041378	645137	9	28	4154	0.0347635426342966	4057500	4457500	3921	0.03281363761894	3948750	4498750	9
20211122 192830	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	228	TRUE	0.141190576664289	0.53469796170597	0.224424025379121	779	38.4437381205498	69	23.8999882002827	106.077681193128	27	1655	480803	89.9877395792864	0.20835182041378	480803	10	33	6136	0.0513502883014068	4130000	4330000	3849	0.0322110918631217	3988750	4538750	9
20211122 192850	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	378821	87.8309184373356	0.287293274377356	378821	1	20	5391	0.0451156134668976	4361250	3961250	5391	0.0451156134668976	4361250	3961250	10
20211122 192909	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	964333	87.8309184373356	0.287293274377356	964333	2	2	4971	0.041600763224624	4136250	4486250	4859	0.0406634698266844	4426250	4476250	10
20211122 192929	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	187049	87.8309184373356	0.287293274377356	187049	3	25	4063	0.0340019917484706	4821250	4771250	4467	0.0373829429338957	4516250	4616250	10
20211122 192949	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	205151	87.8309184373356	0.287293274377356	205151	4	33	4141	0.0346547496506072	4323750	4173750	4451	0.0372490438770472	4536250	4586250	10
20211122 193014	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	813697	87.8309184373356	0.287293274377356	813697	5	99	6935	0.0580368724527797	4531250	4081250	4452	0.0372574125681002	4435000	4635000	10
20211122 193034	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	344719	87.8309184373356	0.287293274377356	344719	6	33	4235	0.0354414066095922	3956250	4256250	4181	0.0349894972927284	4373750	4423750	10
20211122 193055	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	127217	87.8309184373356	0.287293274377356	127217	7	45	4252	0.0355836743574937	4185000	4285000	4301	0.0359937402190923	4423750	4323750	10
20211122 193114	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	464371	87.8309184373356	0.287293274377356	464371	8	15	3954	0.0330898044236901	4407500	4607500	4124	0.0345124819027056	4395000	4395000	10
20211122 193134	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	645137	87.8309184373356	0.287293274377356	645137	9	17	4441	0.0371653569665169	4448750	4498750	4096	0.0342781585532207	4380000	4530000	10
20211122 193155	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	270	TRUE	0.0564167413106188	0.393141975092585	0.336062858877121	238	25.2053350413917	275	105.958131392254	175.747140721651	33	1868	480803	87.8309184373356	0.287293274377356	480803	10	45	3785	0.0316754956357276	4218750	4218750	4236	0.0354497753006452	4355000	4405000	10
20211122 193204	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	378821	44.9304861323908	0.42264233543718	378821	1	51	7628	0.0638363753525311	3265000	2965000	7628	0.0638363753525311	3265000	2965000	11
20211122 193211	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	964333	44.9304861323908	0.42264233543718	964333	2	16	4983	0.0417011875172604	3371250	3571250	5472	0.0457934774421933	3310000	3510000	11
20211122 193218	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	187049	44.9304861323908	0.42264233543718	187049	3	19	5321	0.0445298050931854	3398750	3648750	5420	0.0453583055074356	3275000	3525000	11
20211122 193225	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	205151	44.9304861323908	0.42264233543718	205151	4	25	5962	0.0498941360581791	3097500	3397500	5625	0.0470738871733072	3218750	3568750	11
20211122 193233	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	813697	44.9304861323908	0.42264233543718	813697	5	44	5210	0.0436008803862988	3237500	3587500	5854	0.0489903174244516	3232500	3432500	11
20211122 193240	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	344719	44.9304861323908	0.42264233543718	344719	6	26	5144	0.0430485467767986	3170000	3520000	5188	0.0434167691831321	3165000	3565000	11
20211122 193248	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	127217	44.9304861323908	0.42264233543718	127217	7	50	5527	0.04625375545011	3391250	3491250	5085	0.0425547940046697	3243750	3643750	11
20211122 193255	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	464371	44.9304861323908	0.42264233543718	464371	8	50	5260	0.0440193149389504	3175000	3425000	5112	0.0427807486631016	3260000	3610000	11
20211122 193303	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	645137	44.9304861323908	0.42264233543718	645137	9	48	5173	0.0432912388173366	3333750	3633750	5116	0.0428142234273137	3255000	3605000	11
20211122 193310	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	254	TRUE	0.0729543880213751	0.646814089944819	0.289498068473767	21	39.8467836764758	71	169.506497381954	9.25320045556873	2373	38	480803	44.9304861323908	0.42264233543718	480803	10	45	4669	0.0390734185266083	3463750	3763750	5087	0.0425715313867758	3241250	3641250	11
20211122 193332	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	378821	51.2145399888977	0.785575279520126	378821	1	119	4407	0.0368808214707138	5741250	4891250	4407	0.0368808214707138	5741250	4891250	12
20211122 193352	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	964333	51.2145399888977	0.785575279520126	964333	2	118	5934	0.0496598127086942	5532500	5482500	5781	0.0483794029775803	5473750	5673750	12
20211122 193413	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	187049	51.2145399888977	0.785575279520126	187049	3	122	4565	0.0382030746570929	5443750	5093750	5617	0.047006937644883	5478750	5728750	12
20211122 193432	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	205151	51.2145399888977	0.785575279520126	205151	4	96	5508	0.0460947503201024	5415000	5365000	3712	0.0310645811888563	5460000	5210000	12
20211122 193452	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	813697	51.2145399888977	0.785575279520126	813697	5	110	4675	0.0391236306729265	5306250	5356250	3826	0.0320186119689019	5417500	5267500	12
20211122 193513	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	344719	51.2145399888977	0.785575279520126	344719	6	132	4048	0.0338764613826751	5390000	5040000	4021	0.0336505067242433	5423750	5173750	12
20211122 193532	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	127217	51.2145399888977	0.785575279520126	127217	7	81	3687	0.0308553639125304	5241250	4741250	4403	0.0368473467065016	5346250	5296250	12
20211122 193549	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	464371	51.2145399888977	0.785575279520126	464371	8	61	3922	0.0328220063099931	5547500	4997500	3730	0.0312152176278108	5387500	5137500	12
20211122 193606	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	645137	51.2145399888977	0.785575279520126	645137	9	44	5506	0.0460780129379964	5417500	5417500	6464	0.0540952189668014	5420000	5720000	12
20211122 193624	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	226	TRUE	0.149743928799639	0.197813707141322	0.722244755894644	304	1.34586247993866	173	46.853309533326	65.4381254606415	1272	133	480803	51.2145399888977	0.785575279520126	480803	10	81	5097	0.0426552182973061	5578750	5028750	6506	0.0544467039910288	5417500	5567500	12
20211122 193633	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	378821	53.4691167771816	0.486587978644879	378821	1	40	5322	0.0445381737842384	5197500	5747500	5322	0.0445381737842384	5197500	5747500	13
20211122 193641	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	964333	53.4691167771816	0.486587978644879	964333	2	38	6033	0.0504883131229444	5258750	5358750	6121	0.0512247579356113	5248750	5448750	13
20211122 193649	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	187049	53.4691167771816	0.486587978644879	187049	3	48	5620	0.0470320437180421	5375000	5175000	6318	0.0528733900730587	5302500	5302500	13
20211122 193657	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	205151	53.4691167771816	0.486587978644879	205151	4	30	5352	0.0447892345158294	5260000	5310000	5101	0.0426886930615182	5323750	5673750	13
20211122 193705	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	813697	53.4691167771816	0.486587978644879	813697	5	41	6169	0.0516264551061568	5188750	4738750	5774	0.0483208221402091	5332500	5482500	13
20211122 193713	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	344719	53.4691167771816	0.486587978644879	344719	6	39	6765	0.0566141949737642	4943750	4693750	6227	0.0521118391872327	5316250	5216250	13
20211122 193721	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	127217	53.4691167771816	0.486587978644879	127217	7	32	5338	0.0446720728410869	5377500	4827500	5995	0.0501703028629292	5356250	5306250	13
20211122 193729	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	464371	53.4691167771816	0.486587978644879	464371	8	31	3646	0.0305122475793561	5042500	4542500	6172	0.0516515611793159	5285000	5185000	13
20211122 193737	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	645137	53.4691167771816	0.486587978644879	645137	9	42	5567	0.0465885030922313	5241250	5191250	5959	0.04986902998502	5351250	5301250	13
20211122 193745	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	221	TRUE	0.185907965913648	0.761753523583175	0.557210804190836	92	5.73205838736612	15	58.5665491421241	46.072305245325	1017	103	480803	53.4691167771816	0.486587978644879	480803	10	30	5050	0.0422618898178136	5287500	5037500	5910	0.0494589641234215	5362500	5262500	13
20211122 193804	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	378821	78.4987808931619	0.35182165902626	378821	1	31	5931	0.0496347066355351	4586250	4686250	5931	0.0496347066355351	4586250	4686250	14
20211122 193820	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	964333	78.4987808931619	0.35182165902626	964333	2	7	6178	0.0517017733256341	4627500	4177500	5815	0.0486639384733834	4631250	4881250	14
20211122 193837	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	187049	78.4987808931619	0.35182165902626	187049	3	33	4823	0.0403621969487752	4721250	4921250	6234	0.052170420024604	4857500	4607500	14
20211122 193855	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	205151	78.4987808931619	0.35182165902626	205151	4	32	6260	0.0523880059919828	4825000	4625000	6036	0.0505134191961035	4855000	4755000	14
20211122 193912	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	813697	78.4987808931619	0.35182165902626	813697	5	36	5057	0.0423204706551848	4578750	4378750	6051	0.050638949561899	4836250	4736250	14
20211122 193929	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	344719	78.4987808931619	0.35182165902626	344719	6	25	6571	0.0549906689094759	4336250	3936250	6200	0.0518858845288009	4750000	4550000	14
20211122 193947	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	127217	78.4987808931619	0.35182165902626	127217	7	29	6417	0.0537018904873089	4978750	4578750	5971	0.0499694542776564	4786250	4736250	14
20211122 194005	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	464371	78.4987808931619	0.35182165902626	464371	8	39	6782	0.0567564627216657	4522500	4222500	6461	0.0540701128936423	4823750	4373750	14
20211122 194022	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	645137	78.4987808931619	0.35182165902626	645137	9	29	6017	0.0503544140660959	4628750	4378750	6374	0.0533420367720285	4832500	4382500	14
20211122 194040	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.168357995586004	0.366092126867734	0.703055862876354	370	41.4127897351864	188	118.996193393832	116.775415604934	84	899	480803	78.4987808931619	0.35182165902626	480803	10	28	5043	0.0422033089804424	4796250	4396250	6378	0.0533755115362406	4877500	4427500	14
20211122 194050	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	378821	56.4610378220677	0.0828885355537641	378821	1	52	5396	0.0451574569221628	4155000	4055000	5396	0.0451574569221628	4155000	4055000	15
20211122 194058	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	964333	56.4610378220677	0.0828885355537641	964333	2	40	4275	0.0357761542517135	4356250	4606250	7252	0.0606897475165909	4285000	4035000	15
20211122 194107	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	187049	56.4610378220677	0.0828885355537641	187049	3	54	6566	0.0549488254542107	4442500	3992500	7128	0.0596520298260149	4290000	4040000	15
20211122 194116	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	205151	56.4610378220677	0.0828885355537641	205151	4	53	4801	0.0401780857456085	4248750	4498750	5177	0.0433247135815487	4278750	4428750	15
20211122 194125	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	813697	56.4610378220677	0.0828885355537641	813697	5	52	7751	0.0648657243520541	4261250	3761250	7313	0.0612002376708259	4308750	4058750	15
20211122 194134	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	344719	56.4610378220677	0.0828885355537641	344719	6	50	6545	0.054773082942097	4268750	4418750	7392	0.0618613642640155	4260000	4160000	15
20211122 194143	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	127217	56.4610378220677	0.0828885355537641	127217	7	53	6573	0.0550074062915819	4233750	4083750	7268	0.0608236465734395	4265000	4115000	15
20211122 194152	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	464371	56.4610378220677	0.0828885355537641	464371	8	36	6565	0.0549404567631577	4243750	4143750	7139	0.0597440854275983	4276250	4176250	15
20211122 194200	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	645137	56.4610378220677	0.0828885355537641	645137	9	27	6390	0.053475935828877	4362500	4012500	6334	0.0530072891299072	4182500	4032500	15
20211122 194208	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	243	TRUE	0.0910066604770255	0.904168617202085	0.616823444878682	769	44.5659990768763	197	163.001054908382	112.071818023687	755	24	480803	56.4610378220677	0.0828885355537641	480803	10	19	3100	0.0259429422644004	4375000	4475000	4142	0.0346631183416602	4172500	4672500	15
20211122 194229	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	378821	29.8636761456728	0.696799683678197	378821	1	38	5949	0.0497853430744897	4313750	4313750	5949	0.0497853430744897	4313750	4313750	16
20211122 194248	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	964333	29.8636761456728	0.696799683678197	964333	2	42	6173	0.051659929870369	4683750	4583750	5809	0.0486137263270652	4538750	4738750	16
20211122 194307	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	187049	29.8636761456728	0.696799683678197	187049	3	37	5915	0.0495008075786866	4606250	4006250	6236	0.05218715740671	4555000	4605000	16
20211122 194325	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	205151	29.8636761456728	0.696799683678197	205151	4	38	6883	0.057601700518022	4096250	3596250	6357	0.0531997690241269	4503750	4303750	16
20211122 194344	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	813697	29.8636761456728	0.696799683678197	813697	5	26	6673	0.0558442753968852	4508750	3258750	6358	0.05320813771518	4552500	4052500	16
20211122 194403	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	344719	29.8636761456728	0.696799683678197	344719	6	53	6528	0.0546308151941955	4290000	4290000	6076	0.0508481668382248	4505000	4355000	16
20211122 194422	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	127217	29.8636761456728	0.696799683678197	127217	7	30	5843	0.0488982618228683	4346250	3696250	6026	0.0504297322855732	4467500	4317500	16
20211122 194441	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	464371	29.8636761456728	0.696799683678197	464371	8	35	6379	0.0533838802272937	4226250	3776250	6074	0.0508314294561188	4407500	4307500	16
20211122 194500	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	9999	223	TRUE	0.170238392297761	0.435008194564725	0.873372841716046	292	31.1466715036659	164	122.430955565069	34.1766644397285	10306	15	645137	29.8636761456728	0.696799683678197	645137	9	44	4891	0.0409312679403814	4036250	4036250	6073	0.0508230607650657	4358750	4408750	16
