semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	8960	12750000
999983	0.1	0	5000	10800000
999983	0.1	0	5500	11025000
999983	0.1	0	6000	11400000
999983	0.1	0	6500	11475000
999983	0.1	0	7000	11800000
999983	0.1	0	7500	12175000
999983	0.1	0	8000	12550000
999983	0.1	0	8500	12625000
999983	0.1	0	9000	12800000
999983	0.1	0	9500	12625000
999983	0.1	0	10000	12700000
999983	0.1	0	10500	12625000
999983	0.1	0	11000	12450000
999983	0.1	0	11500	12275000
999983	0.1	0	12000	12250000
999983	0.1	0	12500	12275000
999983	0.1	0	13000	12050000
999983	0.1	0	13500	11675000
999983	0.1	0	14000	11550000
999983	0.1	0	14500	11425000
999983	0.1	0	15000	11150000
687683	0.1	1	8960	1.3e+07
687683	0.1	0	5000	10850000
687683	0.1	0	5500	11075000
687683	0.1	0	6000	11550000
687683	0.1	0	6500	12125000
687683	0.1	0	7000	12500000
687683	0.1	0	7500	12475000
687683	0.1	0	8000	12650000
687683	0.1	0	8500	12875000
687683	0.1	0	9000	12950000
687683	0.1	0	9500	12825000
687683	0.1	0	10000	12650000
687683	0.1	0	10500	12525000
687683	0.1	0	11000	12500000
687683	0.1	0	11500	12175000
687683	0.1	0	12000	12050000
687683	0.1	0	12500	11825000
687683	0.1	0	13000	11850000
687683	0.1	0	13500	11825000
687683	0.1	0	14000	11550000
687683	0.1	0	14500	11425000
687683	0.1	0	15000	10950000
771941	0.1	1	8960	13250000
771941	0.1	0	5000	10750000
771941	0.1	0	5500	11125000
771941	0.1	0	6000	11650000
771941	0.1	0	6500	12175000
771941	0.1	0	7000	12400000
771941	0.1	0	7500	12475000
771941	0.1	0	8000	12900000
771941	0.1	0	8500	13175000
771941	0.1	0	9000	13250000
771941	0.1	0	9500	13175000
771941	0.1	0	10000	13150000
771941	0.1	0	10500	12875000
771941	0.1	0	11000	13150000
771941	0.1	0	11500	12775000
771941	0.1	0	12000	12500000
771941	0.1	0	12500	12275000
771941	0.1	0	13000	12300000
771941	0.1	0	13500	12075000
771941	0.1	0	14000	11600000
771941	0.1	0	14500	11325000
771941	0.1	0	15000	11100000
273313	0.1	1	8960	12700000
273313	0.1	0	5000	10700000
273313	0.1	0	5500	11425000
273313	0.1	0	6000	11700000
273313	0.1	0	6500	11775000
273313	0.1	0	7000	11950000
273313	0.1	0	7500	12125000
273313	0.1	0	8000	12400000
273313	0.1	0	8500	12775000
273313	0.1	0	9000	12700000
273313	0.1	0	9500	12875000
273313	0.1	0	10000	12950000
273313	0.1	0	10500	13075000
273313	0.1	0	11000	12850000
273313	0.1	0	11500	12775000
273313	0.1	0	12000	12650000
273313	0.1	0	12500	12475000
273313	0.1	0	13000	12150000
273313	0.1	0	13500	12025000
273313	0.1	0	14000	11650000
273313	0.1	0	14500	11425000
273313	0.1	0	15000	11050000
346469	0.1	1	8960	13200000
346469	0.1	0	5000	11200000
346469	0.1	0	5500	11525000
346469	0.1	0	6000	11950000
346469	0.1	0	6500	12175000
346469	0.1	0	7000	12600000
346469	0.1	0	7500	12675000
346469	0.1	0	8000	12900000
346469	0.1	0	8500	13025000
346469	0.1	0	9000	13150000
346469	0.1	0	9500	13075000
346469	0.1	0	10000	12950000
346469	0.1	0	10500	13025000
346469	0.1	0	11000	12900000
346469	0.1	0	11500	12975000
346469	0.1	0	12000	12800000
346469	0.1	0	12500	12425000
346469	0.1	0	13000	12150000
346469	0.1	0	13500	11925000
346469	0.1	0	14000	11700000
346469	0.1	0	14500	11225000
346469	0.1	0	15000	11100000
964823	0.1	1	8960	12750000
964823	0.1	0	5000	10750000
964823	0.1	0	5500	11125000
964823	0.1	0	6000	11650000
964823	0.1	0	6500	11725000
964823	0.1	0	7000	12150000
964823	0.1	0	7500	12375000
964823	0.1	0	8000	12450000
964823	0.1	0	8500	12475000
964823	0.1	0	9000	12700000
964823	0.1	0	9500	12575000
964823	0.1	0	10000	12750000
964823	0.1	0	10500	12675000
964823	0.1	0	11000	12500000
964823	0.1	0	11500	12575000
964823	0.1	0	12000	12400000
964823	0.1	0	12500	12425000
964823	0.1	0	13000	12200000
964823	0.1	0	13500	11875000
964823	0.1	0	14000	11600000
964823	0.1	0	14500	11375000
964823	0.1	0	15000	11150000
721577	0.1	1	8960	12700000
721577	0.1	0	5000	10200000
721577	0.1	0	5500	10525000
721577	0.1	0	6000	1.1e+07
721577	0.1	0	6500	11525000
721577	0.1	0	7000	11800000
