fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211113 032045	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	389	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0400985831806047	46	6161250
20211113 032250	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	179	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.032692291598671	47	5767500
20211113 032529	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0336044789234516	48	5781250
20211113 032642	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0335626354681864	49	5487500
20211113 033609	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	979	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.032692291598671	50	5917500
20211113 033927	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	499	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0317298921275723	51	6211250
20211113 034253	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	267	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0366172077025432	52	5531250
20211113 034704	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	394	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0371611726209903	53	6350000
20211113 034859	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0357552325240809	54	6060000
20211113 035209	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	303	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0299138861690643	55	5482500
20211113 035401	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.036541889483066	56	6192500
20211113 035636	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	209	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0338555396550426	57	5943750
20211113 035810	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	173	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0291941787385035	58	5490000
20211113 035946	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	254	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0320562710786406	59	5662500
20211113 040120	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	193	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0309432351685873	60	5828750
20211113 040446	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	374	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0323240691923376	61	6022500
20211113 040743	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	377	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0307089118191024	62	5513750
20211113 041017	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0275790213652683	63	5381250
20211113 041527	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	496	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0374038646615283	64	5763750
20211113 041732	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	265	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0331525696065878	65	5748750
20211113 041846	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	101	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.0292360221937687	66	5733750
20211113 042231	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	566	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0294033960148293	67	6258750
20211113 042518	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	392	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0328094532734135	68	6150000
20211113 042829	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	459	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0298804114048522	69	6187500
20211113 043026	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	280	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.035261479751952	70	5533750
20211113 043224	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	239	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0292360221937687	71	5783750
20211113 043449	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	341	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0278886629342305	72	5435000
20211113 043832	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	562	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0335291607039743	73	6042500
20211113 044301	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	381	TRUE	0.041494856177707	0.565084859579221	4129	391	0.0352028989145808	74	5892500
20211113 044550	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	425	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0350187877114141	75	5770000
20211113 044758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	159	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0333032060455424	76	6026250
20211113 045146	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	581	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0332613625902773	77	5632500
20211113 045344	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0323324378833907	78	6371250
20211113 045533	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	225	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0331442009155348	79	6150000
20211113 045724	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0410860887248625	80	6063750
20211113 045903	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0329768270944742	81	5325000
20211113 050108	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0317801042738905	82	5753750
20211113 050328	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	324	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0373034403688919	83	5778750
20211113 050504	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.033964332638732	84	5927500
20211113 050851	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	215	TRUE	0.076169906396009	0.517671355470899	412	906	0.0314453566317692	85	6153750
20211113 051038	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	293	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0304578510875114	86	5451250
20211113 051236	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.0324998117044513	87	5646250
20211113 051459	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.045332897095643	0.858515521227312	2030	782	0.0283154661779351	88	5521250
20211113 051725	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0854215697244927	0.486229236009857	7475	132	0.0324830743223452	89	5998750
20211113 051854	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.0717484384932928	0.333622198364511	4631	1024	0.0346756713782397	90	5371250
20211113 052143	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.079758728711661	0.518765215917537	5051	593	0.0357552325240809	91	6310000
20211113 071952	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	342	TRUE	0.0388794734793156	0.321540998298954	1553	367	0.0318554224933678	92	6692500
20211113 072232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0567442471245304	0.562467300868337	2272	890	0.0338053275087244	93	5951250
20211113 072414	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	126	TRUE	0.0456288787491247	0.291893347817403	1581	603	0.0291439665921853	94	5397500
20211113 072640	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	320	TRUE	0.0479052742254548	0.876139235755522	5462	830	0.0276124961294804	95	5626250
20211113 072836	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0562308587797172	0.865958362022298	1627	315	0.0272107989589348	96	5486250
20211113 073259	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	648	TRUE	0.021576027243454	0.67403223798289	6695	733	0.0339894387118911	97	5773750
20211113 073540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	363	TRUE	0.0875337808310427	0.936169395356765	5433	319	0.0281983045031927	98	6088750
20211113 073712	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0826313996718079	0.211236353384797	712	536	0.0333032060455424	99	6076250
20211113 073922	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	182	TRUE	0.0801827503519505	0.429004823934217	6505	688	0.0303741641769811	100	5513750
20211113 074140	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	305	TRUE	0.0545240405045822	0.191001194075355	3287	866	0.0261814499594118	101	5340000
20211113 074307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	70	TRUE	0.0973339821725711	0.651666032952629	249	530	0.0335291607039743	102	5992500
20211113 074513	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	156	TRUE	0.0665022739505209	0.96967455263976	1200	287	0.0312779828107086	103	6378750
20211113 074821	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	466	TRUE	0.0629817241140455	0.957099772378663	7211	317	0.0316964173633602	104	6266250
20211113 074948	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0776025511045195	0.141475633657142	2124	825	0.0380482538726118	105	5967500
20211113 075153	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0549734539842792	0.400730396701023	3254	690	0.0300728912990719	106	5558750
20211113 075342	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	114	TRUE	0.0378078753618523	0.74887366734657	1176	859	0.0325834986149816	107	5683750
20211113 075540	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0942775870687328	0.18984167803973	1628	380	0.0376716627752253	108	6623750
20211113 075746	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0861703913859651	0.487265926728072	5324	372	0.0356045960851263	109	5932500
20211113 075903	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	90	TRUE	0.0987701020856947	0.860044062109757	1795	771	0.0257964901709724	110	5197500
20211113 080118	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	178	TRUE	0.0911506524129398	0.601309782629204	2050	231	0.0271856928857757	111	6190000
20211113 080334	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	300	TRUE	0.0628350355440751	0.698436879431084	5794	745	0.0307507552743675	112	5857500
20211113 080534	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	259	TRUE	0.0914087486459129	0.641604072137037	5203	903	0.0315123061601935	113	5493750
20211113 080637	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	81	TRUE	0.0934494162640348	0.74629264252896	6181	416	0.0392031332379303	114	5545000
20211113 081201	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	600	TRUE	0.0352214138266444	0.368428744079219	5585	410	0.0343827671913836	115	5965000
20211113 081431	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	303	TRUE	0.0923425149560906	0.253244047491904	4992	773	0.0307842300385797	116	5402500
