semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	8185	9918750
999983	0.1	0	5000	8150000
999983	0.1	0	5500	8775000
999983	0.1	0	6000	8700000
999983	0.1	0	6500	8925000
999983	0.1	0	7000	8950000
999983	0.1	0	7500	9375000
999983	0.1	0	8000	9700000
999983	0.1	0	8500	10375000
999983	0.1	0	9000	10550000
999983	0.1	0	9500	10525000
999983	0.1	0	10000	10550000
999983	0.1	0	10500	10575000
999983	0.1	0	11000	10550000
999983	0.1	0	11500	10375000
999983	0.1	0	12000	10150000
999983	0.1	0	12500	10175000
999983	0.1	0	13000	1e+07
999983	0.1	0	13500	9875000
999983	0.1	0	14000	9500000
999983	0.1	0	14500	9125000
999983	0.1	0	15000	8850000
687683	0.1	1	8185	9718750
687683	0.1	0	5000	8050000
687683	0.1	0	5500	8375000
687683	0.1	0	6000	8850000
687683	0.1	0	6500	9025000
687683	0.1	0	7000	9350000
687683	0.1	0	7500	9625000
687683	0.1	0	8000	9800000
687683	0.1	0	8500	9975000
687683	0.1	0	9000	1e+07
687683	0.1	0	9500	10175000
687683	0.1	0	10000	10450000
687683	0.1	0	10500	10625000
687683	0.1	0	11000	10600000
687683	0.1	0	11500	10375000
687683	0.1	0	12000	10200000
687683	0.1	0	12500	9925000
687683	0.1	0	13000	9650000
687683	0.1	0	13500	9525000
687683	0.1	0	14000	9250000
687683	0.1	0	14500	8975000
687683	0.1	0	15000	8850000
771941	0.1	1	8185	9768750
771941	0.1	0	5000	7750000
771941	0.1	0	5500	8325000
771941	0.1	0	6000	8800000
771941	0.1	0	6500	8875000
771941	0.1	0	7000	9250000
771941	0.1	0	7500	9275000
771941	0.1	0	8000	9550000
771941	0.1	0	8500	9725000
771941	0.1	0	9000	9850000
771941	0.1	0	9500	10275000
771941	0.1	0	10000	10550000
771941	0.1	0	10500	10575000
771941	0.1	0	11000	10500000
771941	0.1	0	11500	10375000
771941	0.1	0	12000	10350000
771941	0.1	0	12500	9925000
771941	0.1	0	13000	9800000
771941	0.1	0	13500	9775000
771941	0.1	0	14000	9500000
771941	0.1	0	14500	9175000
771941	0.1	0	15000	9200000
273313	0.1	1	8185	9518750
273313	0.1	0	5000	8050000
273313	0.1	0	5500	8375000
273313	0.1	0	6000	8600000
273313	0.1	0	6500	8575000
273313	0.1	0	7000	8800000
273313	0.1	0	7500	9125000
273313	0.1	0	8000	9500000
273313	0.1	0	8500	9525000
273313	0.1	0	9000	9750000
273313	0.1	0	9500	10125000
273313	0.1	0	10000	10200000
273313	0.1	0	10500	10375000
273313	0.1	0	11000	10100000
273313	0.1	0	11500	10075000
273313	0.1	0	12000	10050000
273313	0.1	0	12500	9975000
273313	0.1	0	13000	9950000
273313	0.1	0	13500	9675000
273313	0.1	0	14000	9500000
273313	0.1	0	14500	9225000
273313	0.1	0	15000	8700000
346469	0.1	1	8185	10068750
346469	0.1	0	5000	8300000
346469	0.1	0	5500	8475000
346469	0.1	0	6000	8750000
346469	0.1	0	6500	8975000
346469	0.1	0	7000	8900000
346469	0.1	0	7500	9175000
346469	0.1	0	8000	9800000
346469	0.1	0	8500	10125000
346469	0.1	0	9000	10250000
346469	0.1	0	9500	10375000
346469	0.1	0	10000	10500000
346469	0.1	0	10500	10575000
346469	0.1	0	11000	10450000
346469	0.1	0	11500	10575000
346469	0.1	0	12000	10500000
346469	0.1	0	12500	10325000
346469	0.1	0	13000	10100000
346469	0.1	0	13500	9875000
346469	0.1	0	14000	9650000
346469	0.1	0	14500	9225000
346469	0.1	0	15000	8950000
964823	0.1	1	8185	9918750
964823	0.1	0	5000	7800000
964823	0.1	0	5500	8375000
964823	0.1	0	6000	8600000
964823	0.1	0	6500	9125000
964823	0.1	0	7000	9500000
964823	0.1	0	7500	9225000
964823	0.1	0	8000	9650000
