fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211112 012406	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	244	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0315708869975647	24	6135000
20211112 012632	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	164	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0382072590026194	25	5593750
20211112 012824	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0343660298092775	26	5467500
20211112 013043	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0321232206070649	27	5752500
20211112 013312	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	153	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0324998117044513	28	6096250
20211112 013512	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	332	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0345166662482321	29	5695000
20211112 013643	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	56	TRUE	0.0697419938869402	0.427681592786498	466	679	0.0326086046881407	30	5730000
20211112 014013	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	283	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.032926614948156	31	5732500
20211112 014214	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	150	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0403412752211427	32	5475000
20211112 014356	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	118	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0367845815236039	33	6456250
20211112 014741	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	301	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0326002359970877	34	5931250
20211112 014959	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	293	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0374624454988995	35	5855000
20211112 015230	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	148	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0375628697915359	36	5990000
20211112 015434	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	170	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0354037474998535	37	5762500
20211112 015705	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	214	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0348012017440352	38	6252500
20211112 015856	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	140	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0351443180772095	39	6151250
20211112 020122	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0312696141196555	40	6130000
20211112 020304	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0337718527445122	41	5306250
20211112 020449	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0325583925418225	42	5937500
20211112 020645	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0344329793377018	43	6207500
20211112 021034	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	360	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0291858100474505	44	5591250
20211112 021307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	225	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.029830199258534	45	5845000
20211112 021511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	119	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0348932573456186	46	5688750
20211112 021737	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	366	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0297548810390567	47	5706250
20211112 022251	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	472	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0330437766228984	48	5715000
20211112 022436	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	201	TRUE	0.048912320607733	0.995964059002022	6650	244	0.035269848443005	49	5682500
20211112 023411	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	889	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0356464395403915	50	6326250
20211112 023608	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	128	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0360565054019901	51	5565000
20211112 023949	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	348	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0323993874118149	52	6061250
20211112 024257	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	287	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0355627526298612	53	5888750
20211112 024423	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	207	TRUE	0.0614073320843404	0.136293816635726	4933	257	0.028792481567958	54	5550000
20211112 024624	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.033721640598194	55	5813750
20211112 024825	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	133	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0326337107612998	56	6326250
20211112 025006	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	166	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0311859272091252	57	5742500
20211112 025112	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0385169005715816	58	5647500
20211112 025258	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	218	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0330186705497393	59	5918750
20211112 025550	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	262	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0316880486723072	60	5867500
20211112 025722	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	141	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0359309750361946	61	5333750
20211112 030034	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	287	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0325081803955043	62	5945000
20211112 030759	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	734	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0307256492012084	63	5861250
20211112 030910	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	102	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0382239963847255	64	5041250
20211112 031020	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	76	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.030876285640163	65	5638750
20211112 031327	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	398	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0342739742076942	66	6181250
20211112 031501	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	156	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0406007046437867	67	5486250
20211112 031906	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	551	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0352865858251111	68	6230000
20211112 032114	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	298	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.0345836157766564	69	5235000
20211112 032322	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	255	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0361652983856795	70	5948750
20211112 032507	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0358054446703991	71	5852500
20211112 032657	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	199	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0378725113604981	72	5643750
20211112 032906	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	295	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0300812599901249	73	5457500
20211112 033026	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	70	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0361401923125204	74	6152500
20211112 033250	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0371611726209903	75	5250000
20211112 033406	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	105	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0330688826960575	76	5211250
20211112 033610	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	224	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0327425037449892	77	6110000
20211112 033813	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0288343250232231	78	5443750
20211112 033936	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	143	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0332948373544894	79	5527500
20211112 034207	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	278	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0309599725506933	80	5776250
20211112 034359	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	185	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0382323650757785	81	5390000
20211112 034614	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	198	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.0315792556886177	82	5783750
20211112 034819	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	81	TRUE	0.076169906396009	0.517671355470899	412	906	0.0335291607039743	83	5542500
20211112 035005	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	288	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0306838057459433	84	5617500
20211112 035159	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.031646205217042	85	5473750
20211112 035407	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	181	TRUE	0.045332897095643	0.858515521227312	2030	782	0.0320646397696936	86	5611250
20211112 035841	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	434	TRUE	0.0854215697244927	0.486229236009857	7475	132	0.0353535353535354	87	6320000
20211112 040115	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	253	TRUE	0.0717484384932928	0.333622198364511	4631	1024	0.0307674926564736	88	5555000
20211112 040331	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	165	TRUE	0.079758728711661	0.518765215917537	5051	593	0.0362657226783159	89	5983750
20211112 040618	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	242	TRUE	0.0388794734793156	0.321540998298954	1553	367	0.0340061760939971	90	6321250
20211112 040844	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0567442471245304	0.562467300868337	2272	890	0.0315039374691405	91	5995000
20211112 041022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.0456288787491247	0.291893347817403	1581	603	0.0360899801662022	92	5810000
20211112 041232	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	258	TRUE	0.0479052742254548	0.876139235755522	5462	830	0.0350271564024671	93	5618750
20211112 041441	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	178	TRUE	0.0562308587797172	0.865958362022298	1627	315	0.0365167834099069	94	5996250
20211112 041942	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	710	TRUE	0.021576027243454	0.67403223798289	6695	733	0.0358640255077703	95	5893750
20211112 042206	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	286	TRUE	0.0875337808310427	0.936169395356765	5433	319	0.0339978074029441	96	5822500
20211112 042332	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	117	TRUE	0.0826313996718079	0.211236353384797	712	536	0.0373871272794222	97	6016250
20211112 042555	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	205	TRUE	0.0801827503519505	0.429004823934217	6505	688	0.0345501410124442	98	6090000
20211112 042806	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	288	TRUE	0.0545240405045822	0.191001194075355	3287	866	0.0329851957855272	99	5723750
20211112 042931	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	65	TRUE	0.0973339821725711	0.651666032952629	249	530	0.0322529353183868	100	5832500
20211112 043137	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	142	TRUE	0.0665022739505209	0.96967455263976	1200	287	0.0315541496154586	101	5937500
20211112 043338	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	251	TRUE	0.0629817241140455	0.957099772378663	7211	317	0.0332613625902773	102	5882500
20211112 043453	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0776025511045195	0.141475633657142	2124	825	0.0349685755650959	103	5827500
20211112 043703	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0549734539842792	0.400730396701023	3254	690	0.0340898630045275	104	5958750
20211112 044123	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	378	TRUE	0.0378078753618523	0.74887366734657	1176	859	0.0277547638773819	105	5955000
20211112 044224	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	84	TRUE	0.0942775870687328	0.18984167803973	1628	380	0.0315039374691405	106	5345000
20211112 044438	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	164	TRUE	0.0861703913859651	0.487265926728072	5324	372	0.0391863958558242	107	6247500
20211112 044607	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	109	TRUE	0.0987701020856947	0.860044062109757	1795	771	0.038115203401036	108	5807500
20211112 061329	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0911506524129398	0.601309782629204	2050	231	0.0388934916689681	109	6991250
20211112 061531	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0628350355440751	0.698436879431084	5794	745	0.032692291598671	110	5667500
20211112 061732	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	226	TRUE	0.0914087486459129	0.641604072137037	5203	903	0.0354204848819596	111	6060000
20211112 061902	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	157	TRUE	0.0934494162640348	0.74629264252896	6181	416	0.035261479751952	112	5883750
20211112 062154	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	264	TRUE	0.0352214138266444	0.368428744079219	5585	410	0.0349183634187777	113	5935000
20211112 062416	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	275	TRUE	0.0923425149560906	0.253244047491904	4992	773	0.0374122333525813	114	5862500
20211112 062558	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.0809248304814659	0.607217896570638	3629	119	0.0336212163055577	115	5628750
20211112 062733	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	269	TRUE	0.0605787737569213	0.113999766346021	6913	265	0.0297465123480036	116	5357500
