Feature	Gain	Cover	Frequency
mdescubierto_preacordado_delta3	0.157149242009076	0.00713615622204605	0.00215988779803647
mcuentas_saldo	0.109287477476971	0.0171447027946691	0.0067601683029453
ctrx_quarter	0.0445813487310503	0.0124269524649701	0.00297335203366059
mtarjeta_visa_consumo	0.0426166790947486	0.00758955800935027	0.00185133239831697
mcaja_ahorro_lag1	0.0307970013601428	0.00330489469362559	0.00316970546984572
mcaja_ahorro	0.0220884590608637	0.0085598880090366	0.00314165497896213
mprestamos_personales_delta3	0.0171276748358802	0.00544238244867517	0.00274894810659187
Visa_Finiciomora	0.0164799307835311	0.00676102531899508	0.00277699859747546
ctarjeta_visa_transacciones	0.0157082861314847	0.00922785929729284	0.00207573632538569
cpayroll_trx	0.0137001093546857	0.0119183314787668	0.00173913043478261
mpayroll	0.0127947484538035	0.0126725769833571	0.00182328190743338
cmobile_app_trx_lag6	0.0123013503313063	0.000931821991936779	0.00159887798036466
mcuenta_corriente_delta1	0.0119822015312671	0.000412470584719081	0.0023562412342216
mprestamos_personales_delta6	0.0107902357101444	0.00134519219768601	0.00238429172510519
mcuentas_saldo_delta6	0.0106502621385704	0.00343777586949609	0.00406732117812062
mprestamos_personales_delta1	0.00956326955037825	0.00460174000128805	0.00230014025245442
ctrx_quarter_lag1	0.00872309798828421	0.00115500373225161	0.00157082748948107
Visa_status	0.00744982645779251	0.000804981768175133	0.000504908835904628
mdescubierto_preacordado	0.00684407642538758	0.00109306118729563	0.00106591865357644
ctarjeta_master	0.00643875736070765	0.000524597435035509	8.41514726507714e-05
foto_mes	0.00600450645011012	0.00784332997326309	0.00684431977559607
mprestamos_personales	0.0056577727791057	0.00855673504560033	0.00429172510518934
cprestamos_personales	0.00563387111194811	0.00229601776685558	0.00154277699859748
mactivos_margen	0.00456437953625273	0.0030901171669675	0.00488078541374474
Visa_msaldopesos_lag1	0.00426429782049402	0.00123434869065253	0.00148667601683029
ctrx_quarter_delta6	0.00412999069151147	0.0024618678463941	0.00389901823281907
mcuenta_corriente_delta3	0.00381228173654438	0.00299490082950233	0.00311360448807854
ctrx_quarter_delta1	0.00352333290605861	0.00238487446130654	0.00367461430575035
ctarjeta_master_delta6	0.00342499745909049	5.5169088702191e-05	0.000168302945301543
mprestamos_personales_lag1	0.0033361518274858	0.00113188564777797	0.00129032258064516
cproductos_delta6	0.00304726270176353	0.00327205286842238	0.00140252454417952
ccomisiones_mantenimiento_delta3	0.00287193098861873	0.00121583751138509	0.000841514726507714
cproductos	0.00272966619529154	0.00331275925900717	0.00286115007012623
Visa_mpagominimo	0.00254473940083934	0.00616539835837013	0.00258064516129032
mcuentas_saldo_delta1	0.00237981250791683	0.00361351431979099	0.00319775596072931
tmobile_app_delta6	0.00237215928027103	0.00182820973311989	0.0014586255259467
Visa_msaldototal_delta3	0.00236173346759546	0.000330632550761231	0.000785413744740533
mautoservicio	0.00234731537428634	0.00693902967033107	0.00120617110799439
mpasivos_margen	0.00230087712117737	0.00138105717231644	0.00260869565217391
mpayroll_lag1	0.0022691509903172	0.00141952613638894	0.00103786816269285
ctrx_quarter_delta3	0.00213827489941373	0.000912517131807501	0.00280504908835905
ccaja_ahorro_delta6	0.00205766796099827	0.00156815720829033	0.000701262272089762
ctarjeta_visa_transacciones_delta6	0.00200167469268314	0.00277064886967036	0.00258064516129032
mtransferencias_recibidas	0.00197450705096768	0.00464162734505521	0.00171107994389902
mcuenta_corriente	0.00195412931079599	0.00222171640599783	0.0032258064516129
mdescubierto_preacordado_lag3	0.0019340639110736	0.000706714552811459	0.000757363253856943
mttarjeta_visa_debitos_automaticos_delta6	0.00185720700797997	0.0012000137556594	0.00280504908835905
mpayroll_delta3	0.00179639906632037	0.00346095736885922	0.00171107994389902
mcuentas_saldo_delta3	0.00172605671719345	0.00188898270856522	0.0032258064516129
mcomisiones_mantenimiento_delta6	0.00168922306903687	0.00436965443746172	0.00347826086956522
Master_Finiciomora	0.00166875127544013	0.00478649318897956	0.00168302945301543
ccaja_ahorro	0.00158359022863327	0.00464522458574659	0.00159887798036466
mes	0.00157611596357932	0.00312784616631983	0.00288920056100982
Visa_delinquency	0.00156954279842512	0.00165703006732096	0.000504908835904628
mcaja_ahorro_delta1	0.00155019261087045	0.00152708761203462	0.00244039270687237
ctrx_quarter_lag3	0.00154969981860308	0.000482300698496941	0.00199158485273492
internet_delta3	0.00151491424370642	0.00018091795465021	0.000897615708274895
ccaja_ahorro_delta3	0.00150070162631883	0.00229632190963924	0.000701262272089762
mpagomiscuentas	0.00144070211240454	0.00569801458267934	0.0011781206171108
ccaja_seguridad	0.00142654287246184	0.00783839865737718	0.00106591865357644
mtarjeta_master_consumo	0.00136494213474454	0.00238549530550882	0.00106591865357644
mactivos_margen_lag1	0.00136304407739999	0.00194286211249552	0.00283309957924264
mrentabilidad_annual	0.00136232748592449	0.000835506338711065	0.00218793828892006
cliente_edad_lag3	0.00135379226679703	0.00248794529237672	0.00314165497896213
