fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211116 040823	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	325	TRUE	0.0473255690898746	0.718817888564453	6321	730	0.0342070246792699	22	5741250
20211116 041310	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	454	TRUE	0.062278566761408	0.423446070845309	5296	627	0.0284577339258367	23	5950000
20211116 041700	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	509	TRUE	0.0291698684212565	0.990747633903171	6196	506	0.0293364464864051	24	5518750
20211116 041846	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	161	TRUE	0.0845429159516469	0.265302602361399	2184	862	0.0287339007305867	25	5708750
20211116 042100	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	216	TRUE	0.0722323446390033	0.951347630601563	2650	667	0.0286167390558443	26	5926250
20211116 042344	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0476338022232428	0.572736529607885	6004	663	0.0417974274643703	27	5607500
20211116 042531	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	151	TRUE	0.0551776551933028	0.327766494586272	6499	587	0.0399395780505971	28	5885000
20211116 042701	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	97	TRUE	0.0798047164328769	0.393344031555881	5062	686	0.0399730528148092	29	5530000
20211116 042933	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	147	TRUE	0.0386352451506071	0.404612072499818	875	661	0.0361485610035734	30	5801250
20211116 043134	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	329	TRUE	0.0433675417006388	0.112609258927475	2956	217	0.0330939887692166	31	5357500
20211116 043347	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	254	TRUE	0.0510640856477979	0.796368511387509	4128	554	0.0253947930004268	32	5257500
20211116 043547	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	93	TRUE	0.0697419938869402	0.427681592786498	466	679	0.034750989597717	33	5960000
20211116 043811	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	159	TRUE	0.0556473292419501	0.554259937580652	5574	930	0.0291523352832383	34	4846250
20211116 044059	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	246	TRUE	0.0495886520421691	0.37796487140283	4246	549	0.0334036303381788	35	5711250
20211116 044252	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	128	TRUE	0.0849849735815264	0.319760480330302	1022	336	0.0308260734938448	36	6046250
20211116 044510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	143	TRUE	0.0465037125027552	0.727070892823022	1014	527	0.0332697312813303	37	5781250
20211116 044817	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	451	TRUE	0.0574375245955959	0.803841766718193	7531	301	0.0352280049877399	38	5738750
20211116 045321	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	371	TRUE	0.0289933062436432	0.914142998647527	367	455	0.0285832642916321	39	5981250
20211116 045651	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	328	TRUE	0.0775838731076382	0.402970562975947	6385	731	0.0286502138200564	40	5671250
20211116 045916	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	203	TRUE	0.0345491855871305	0.707065885409084	1984	378	0.0320227963144285	41	5717500
20211116 050209	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.0926832483600639	0.398507780198264	3202	509	0.0313114575749207	42	6273750
20211116 050415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	123	TRUE	0.0389983416760899	0.639422746171732	1062	636	0.0341233377687396	43	5853750
20211116 050707	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	433	TRUE	0.0361606589905545	0.154521770766121	3700	912	0.0330939887692166	44	5857500
20211116 050838	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0772020599885657	0.216171464156941	5029	768	0.0388181734494908	45	5852500
20211116 051038	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	129	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.0319014502941595	46	5935000
20211116 051535	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	478	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.032416124793921	47	6058750
20211116 051904	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	315	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.0287673754947989	48	5553750
20211116 052248	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	266	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0297548810390567	49	6006250
20211116 052528	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	410	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0317884729649436	50	5752500
20211116 053225	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	637	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0331274635334287	51	5652500
20211116 053510	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	361	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0299557296243295	52	5826250
20211116 053915	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	306	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0348346765082473	53	5447500
20211116 054229	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	265	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0274367536173667	54	5652500
20211116 054359	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	87	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0343158176629593	55	5225000
20211116 054633	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	212	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0297297749658976	56	5060000
20211116 055011	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	296	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0311524524449131	57	5497500
20211116 055243	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	183	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0253027373988434	58	5621250
20211116 055503	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	268	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0350355250935201	59	6167500
20211116 055639	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	253	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.0299306235511704	60	5530000
20211116 083136	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	476	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0367343693772857	61	6363750
20211116 083654	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	222	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0317131547454663	62	5713750
20211116 083834	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	152	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0391696584737181	63	5450000
20211116 084052	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	174	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0328010845823605	64	6101250
20211116 084624	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	500	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0314872000870344	65	5547500
20211116 084850	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0319893215502163	66	5722500
20211116 085018	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	115	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.0346338279229746	67	5927500
20211116 085307	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	342	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0290016988442838	68	5668750
20211116 085708	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	563	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0289096432427004	69	5832500
20211116 090030	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	427	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0367845815236039	70	6206250
20211116 090506	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	769	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.0344664541019139	71	6052500
20211116 090711	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	236	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0380064104173466	72	5823750
20211116 091006	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	368	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0339392265655729	73	6081250
20211116 091415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	567	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0233360950013808	74	5065000
20211116 091715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	430	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0321148519160118	75	5953750
20211116 091929	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0351443180772095	76	6201250
20211116 092410	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	654	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0320897458428527	77	5607500
20211116 092721	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	390	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0308177048027918	78	6097500
20211116 092859	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	159	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0359477124183007	79	5881250
20211116 112204	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	218	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0377135062304905	80	6467500
20211116 112724	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	216	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0267505209510181	81	5255000
20211116 112931	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	197	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0291188605190262	82	5751250
20211116 113258	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	450	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0337383779803001	83	5811250
20211116 113538	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	228	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.0327006602897241	84	5766250
20211116 113715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	36	TRUE	0.076169906396009	0.517671355470899	412	906	0.0349351008008837	85	5482500
20211116 113842	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0279556124626547	86	5325000
20211116 114249	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	607	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.0334036303381788	87	6211250
20211116 114501	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	177	TRUE	0.045332897095643	0.858515521227312	2030	782	0.0332613625902773	88	5882500
20211116 114649	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	109	TRUE	0.0854215697244927	0.486229236009857	7475	132	0.0381235720920891	89	5406250
20211116 114943	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	282	TRUE	0.0717484384932928	0.333622198364511	4631	1024	0.0295456637627309	90	5537500
20211116 115303	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	261	TRUE	0.079758728711661	0.518765215917537	5051	593	0.0349351008008837	91	5482500
20211116 115733	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	429	TRUE	0.0388794734793156	0.321540998298954	1553	367	0.0285665269095261	92	5783750
20211116 120224	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	355	TRUE	0.0567442471245304	0.562467300868337	2272	890	0.0308093361117388	93	6098750
20211116 120427	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	160	TRUE	0.0456288787491247	0.291893347817403	1581	603	0.0333952616471258	94	5512500
20211116 120722	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	346	TRUE	0.0479052742254548	0.876139235755522	5462	830	0.0318805285665269	95	5838750
20211116 121035	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	281	TRUE	0.0562308587797172	0.865958362022298	1627	315	0.0312194019733373	96	5937500
20211116 121417	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	449	TRUE	0.021576027243454	0.67403223798289	6695	733	0.0294787142343066	97	4997500
20211116 121554	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	168	TRUE	0.0875337808310427	0.936169395356765	5433	319	0.0395211434979455	98	5947500
20211116 121657	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	56	TRUE	0.0826313996718079	0.211236353384797	712	536	0.0301398408274962	99	5098750
20211116 122014	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	292	TRUE	0.0801827503519505	0.429004823934217	6505	688	0.0288845371695413	100	5786250
20211116 122131	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	121	TRUE	0.0545240405045822	0.191001194075355	3287	866	0.02957076983589	101	4833750
20211116 122330	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	98	TRUE	0.0973339821725711	0.651666032952629	249	530	0.0328178219644665	102	5948750
20211116 122459	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	77	TRUE	0.0665022739505209	0.96967455263976	1200	287	0.0324747056312922	103	5500000
20211116 122738	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	334	TRUE	0.0629817241140455	0.957099772378663	7211	317	0.0353116918982702	104	5976250
20211116 122850	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	138	TRUE	0.0776025511045195	0.141475633657142	2124	825	0.0317131547454663	105	5413750
20211116 123131	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	209	TRUE	0.0549734539842792	0.400730396701023	3254	690	0.030089628681178	106	5706250
20211116 123415	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	195	TRUE	0.0378078753618523	0.74887366734657	1176	859	0.0363661469709523	107	5768750
20211116 123553	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	164	TRUE	0.0942775870687328	0.18984167803973	1628	380	0.0321818014444361	108	5493750
20211116 124106	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	466	TRUE	0.0861703913859651	0.487265926728072	5324	372	0.0354455909551187	109	6256250
20211116 124240	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	108	TRUE	0.0987701020856947	0.860044062109757	1795	771	0.0384415823521043	110	5958750
20211116 124416	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	93	TRUE	0.0911506524129398	0.601309782629204	2050	231	0.0410860887248625	111	6013750
20211116 124615	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	223	TRUE	0.0628350355440751	0.698436879431084	5794	745	0.0351275806951035	112	5803750
20211116 124729	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	99	TRUE	0.0914087486459129	0.641604072137037	5203	903	0.0386005874821119	113	5885000
20211116 124927	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	229	TRUE	0.0934494162640348	0.74629264252896	6181	416	0.0335961102323986	114	5382500
20211116 125459	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	569	TRUE	0.0352214138266444	0.368428744079219	5585	410	0.031386775794398	115	5862500
20211116 125731	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	286	TRUE	0.0923425149560906	0.253244047491904	4992	773	0.0342739742076942	116	5731250
