semilla	subsamping	oficial	meseta	ganancia
999983	0.1	1	18376	16380000
999983	0.1	0	5000	10900000
999983	0.1	0	5500	11075000
999983	0.1	0	6000	11250000
999983	0.1	0	6500	11425000
999983	0.1	0	7000	12050000
999983	0.1	0	7500	12675000
999983	0.1	0	8000	13250000
999983	0.1	0	8500	13575000
999983	0.1	0	9000	14100000
999983	0.1	0	9500	14275000
999983	0.1	0	10000	14250000
999983	0.1	0	10500	14525000
999983	0.1	0	11000	14450000
999983	0.1	0	11500	14875000
999983	0.1	0	12000	1.5e+07
999983	0.1	0	12500	15275000
999983	0.1	0	13000	15550000
999983	0.1	0	13500	15775000
999983	0.1	0	14000	1.6e+07
999983	0.1	0	14500	15825000
999983	0.1	0	15000	15650000
687683	0.1	1	18376	16230000
687683	0.1	0	5000	10350000
687683	0.1	0	5500	10775000
687683	0.1	0	6000	11400000
687683	0.1	0	6500	11975000
687683	0.1	0	7000	12700000
687683	0.1	0	7500	13175000
687683	0.1	0	8000	13550000
687683	0.1	0	8500	13625000
687683	0.1	0	9000	13800000
687683	0.1	0	9500	14025000
687683	0.1	0	10000	14300000
687683	0.1	0	10500	14725000
687683	0.1	0	11000	1.5e+07
687683	0.1	0	11500	15325000
687683	0.1	0	12000	15400000
687683	0.1	0	12500	15725000
687683	0.1	0	13000	15700000
687683	0.1	0	13500	15525000
687683	0.1	0	14000	15950000
687683	0.1	0	14500	15975000
687683	0.1	0	15000	16150000
771941	0.1	1	18376	16080000
771941	0.1	0	5000	10600000
771941	0.1	0	5500	11075000
771941	0.1	0	6000	11700000
771941	0.1	0	6500	12025000
771941	0.1	0	7000	12450000
771941	0.1	0	7500	13025000
771941	0.1	0	8000	13350000
771941	0.1	0	8500	13575000
771941	0.1	0	9000	13850000
771941	0.1	0	9500	14175000
771941	0.1	0	10000	14750000
771941	0.1	0	10500	14725000
771941	0.1	0	11000	14650000
771941	0.1	0	11500	14625000
771941	0.1	0	12000	15050000
771941	0.1	0	12500	14875000
771941	0.1	0	13000	15350000
771941	0.1	0	13500	15625000
771941	0.1	0	14000	15550000
771941	0.1	0	14500	15625000
771941	0.1	0	15000	16050000
273313	0.1	1	18376	16280000
273313	0.1	0	5000	10750000
273313	0.1	0	5500	11175000
273313	0.1	0	6000	11850000
273313	0.1	0	6500	12125000
273313	0.1	0	7000	12450000
273313	0.1	0	7500	12675000
273313	0.1	0	8000	13200000
273313	0.1	0	8500	13425000
273313	0.1	0	9000	13950000
273313	0.1	0	9500	14025000
273313	0.1	0	10000	14250000
273313	0.1	0	10500	14375000
273313	0.1	0	11000	14800000
273313	0.1	0	11500	15475000
273313	0.1	0	12000	15350000
273313	0.1	0	12500	15625000
273313	0.1	0	13000	16050000
273313	0.1	0	13500	16325000
273313	0.1	0	14000	16400000
273313	0.1	0	14500	16425000
273313	0.1	0	15000	16550000
346469	0.1	1	18376	16530000
346469	0.1	0	5000	10450000
346469	0.1	0	5500	10675000
346469	0.1	0	6000	11200000
346469	0.1	0	6500	11575000
346469	0.1	0	7000	12050000
346469	0.1	0	7500	12275000
346469	0.1	0	8000	12600000
346469	0.1	0	8500	13175000
346469	0.1	0	9000	13450000
346469	0.1	0	9500	13875000
346469	0.1	0	10000	14500000
346469	0.1	0	10500	14925000
346469	0.1	0	11000	15350000
346469	0.1	0	11500	15075000
346469	0.1	0	12000	15200000
346469	0.1	0	12500	15225000
346469	0.1	0	13000	15250000
346469	0.1	0	13500	15275000
346469	0.1	0	14000	15500000
346469	0.1	0	14500	15825000
346469	0.1	0	15000	15850000
964823	0.1	1	18376	16430000
964823	0.1	0	5000	10850000
964823	0.1	0	5500	11075000
964823	0.1	0	6000	11950000
964823	0.1	0	6500	12375000
964823	0.1	0	7000	12650000
964823	0.1	0	7500	13025000
964823	0.1	0	8000	13600000
964823	0.1	0	8500	13725000
964823	0.1	0	9000	13850000
964823	0.1	0	9500	14075000
964823	0.1	0	10000	14500000
964823	0.1	0	10500	14725000
964823	0.1	0	11000	14850000
964823	0.1	0	11500	15075000
964823	0.1	0	12000	15100000
964823	0.1	0	12500	15475000
964823	0.1	0	13000	15500000
964823	0.1	0	13500	15725000
964823	0.1	0	14000	15900000
964823	0.1	0	14500	16175000
964823	0.1	0	15000	16100000
721577	0.1	1	18376	16280000
721577	0.1	0	5000	10600000
721577	0.1	0	5500	10875000
721577	0.1	0	6000	11700000
721577	0.1	0	6500	11675000
721577	0.1	0	7000	12050000
721577	0.1	0	7500	12675000
721577	0.1	0	8000	12700000
721577	0.1	0	8500	13325000
721577	0.1	0	9000	13500000
721577	0.1	0	9500	14025000
721577	0.1	0	10000	14150000
721577	0.1	0	10500	14525000
721577	0.1	0	11000	14850000
721577	0.1	0	11500	14675000
721577	0.1	0	12000	14650000
721577	0.1	0	12500	15125000
721577	0.1	0	13000	15200000
721577	0.1	0	13500	15375000
721577	0.1	0	14000	15450000
721577	0.1	0	14500	16025000
721577	0.1	0	15000	1.6e+07
217849	0.1	1	18376	16430000
217849	0.1	0	5000	10200000
217849	0.1	0	5500	10925000
217849	0.1	0	6000	11550000
217849	0.1	0	6500	11875000
217849	0.1	0	7000	12050000
217849	0.1	0	7500	12575000
217849	0.1	0	8000	13050000
217849	0.1	0	8500	13675000
217849	0.1	0	9000	13700000
217849	0.1	0	9500	13825000
217849	0.1	0	10000	14250000
217849	0.1	0	10500	14475000
217849	0.1	0	11000	14850000
217849	0.1	0	11500	15175000
217849	0.1	0	12000	15150000
217849	0.1	0	12500	15275000
217849	0.1	0	13000	15350000
217849	0.1	0	13500	15425000
217849	0.1	0	14000	15850000
217849	0.1	0	14500	15725000
217849	0.1	0	15000	15650000
180263	0.1	1	18376	16130000
180263	0.1	0	5000	10400000
180263	0.1	0	5500	10825000
180263	0.1	0	6000	11400000
180263	0.1	0	6500	11725000
180263	0.1	0	7000	12200000
180263	0.1	0	7500	12725000
180263	0.1	0	8000	12900000
