fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ratio_corte	iteracion_bayesiana	ganancia
20211113 173451	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	155	TRUE	0.0574770347673632	0.355708580444171	1078	683	0.030097997372231	50	5755000
20211113 173628	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	105	TRUE	0.0827201820322871	0.445122697189893	6778	906	0.0345752470856033	51	5436250
20211113 173938	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	274	TRUE	0.0614497867436148	0.376586052501737	3570	455	0.031654573908095	52	5322500
20211113 174156	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	131	TRUE	0.051510483745411	0.563124464816041	2977	546	0.0338806457282017	53	5390000
20211113 174356	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	279	TRUE	0.0571897158379108	0.164488068650709	5694	655	0.0364414651904296	54	6057500
20211113 174727	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	269	TRUE	0.0261860305045731	0.513292195390165	7761	656	0.0423999732201886	55	5767500
20211113 175110	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	457	TRUE	0.048912320607733	0.995964059002022	6650	244	0.0341233377687396	56	6003750
20211113 175527	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	323	TRUE	0.0267261028291844	0.544028218840365	4986	184	0.0389771785794984	57	6078750
20211113 175821	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0609886662657373	0.497974649444339	6412	910	0.0327257663628832	58	5862500
20211113 180046	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	184	TRUE	0.0925959693831392	0.396578101772489	3028	198	0.0314453566317692	59	5703750
20211113 180413	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	305	TRUE	0.0481949858487211	0.421873312736605	6723	536	0.0341651812240048	60	5697500
20211113 180631	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	163	TRUE	0.0940431672497466	0.532507430415251	5945	1015	0.0363410408977932	61	5672500
20211113 180941	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	248	TRUE	0.068958120415397	0.482023982235603	1379	119	0.0313198262659737	62	5722500
20211113 181122	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	149	TRUE	0.0976996565995924	0.856334283117973	4080	535	0.0328847714928908	63	5688750
20211113 181242	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	191	TRUE	0.0723469795234688	0.130008793261764	6518	144	0.036550258174119	64	5591250
20211113 181433	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	220	TRUE	0.0769593343723938	0.202459480938455	4644	217	0.0285246834542609	65	5490000
20211113 181713	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	210	TRUE	0.0299708756191842	0.948382064583665	2101	385	0.0332613625902773	66	5432500
20211113 182028	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	392	TRUE	0.0630811281507835	0.271732241935167	7958	138	0.0356213334672324	67	5780000
20211113 182157	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	78	TRUE	0.0978895116117969	0.469711741302046	6729	896	0.0359644498004067	68	5478750
20211113 182706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	461	TRUE	0.0255129659014009	0.451976334698149	5826	179	0.0332362565171182	69	5736250
20211113 183045	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	487	TRUE	0.0602211944327503	0.22254505741389	5277	374	0.0268593139347075	70	5688750
20211113 183300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	189	TRUE	0.0948297502629645	0.784900363077223	2203	145	0.0235536809687597	71	5332500
20211113 183450	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	171	TRUE	0.0418801164876111	0.885492029009969	5218	163	0.0420484881959613	72	5770000
20211113 183739	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	333	TRUE	0.0387016240178421	0.920547404272342	6484	564	0.0314286192496632	73	5656250
20211113 184117	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	445	TRUE	0.0425319602072053	0.863257575254748	5544	388	0.0394709313516273	74	6255000
20211113 184255	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	186	TRUE	0.0303992116355896	0.165217367060971	7060	648	0.041462679822249	75	5207500
20211113 184455	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	227	TRUE	0.0700494016601518	0.218210928347707	3345	632	0.0321483266802239	76	6048750
20211113 184616	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	110	TRUE	0.0647234458425082	0.799812874208856	5626	144	0.0389353351242332	77	5585000
20211113 184938	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	410	TRUE	0.0382203248930722	0.982837307361607	6530	540	0.0301482095185492	78	5547500
20211113 185145	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	269	TRUE	0.0404640250547417	0.175879165340634	3566	152	0.0267588896420711	79	5203750
20211113 185308	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	63	TRUE	0.0958131605852209	0.33169325672877	780	571	0.0372615969136267	80	5885000
20211113 185555	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	312	TRUE	0.0217320504062995	0.901632195077906	7441	811	0.0424083419112417	81	5616250
20211113 185805	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	227	TRUE	0.0631348979303241	0.792488310616324	4740	122	0.0360230306377779	82	5620000
20211113 190022	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0864638146546111	0.642167845299724	4207	1005	0.0273112232515712	83	5571250
20211113 190249	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	223	TRUE	0.058037643837817	0.730735204925574	2643	624	0.0343158176629593	84	6175000
20211113 190430	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0707739179464616	0.77025847955551	7023	154	0.0327090289807771	85	5915000
20211113 190559	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	105	TRUE	0.0589699120449461	0.926589186676079	3597	508	0.0343074489719063	86	5526250
20211113 190758	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.0334567148417048	0.853748968570563	6684	599	0.0409856644322262	87	5628750
20211113 190949	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	142	TRUE	0.0779374062406458	0.341383242442389	2817	557	0.0330772513871105	88	6060000
20211113 191155	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	74	TRUE	0.076169906396009	0.517671355470899	412	906	0.0411697756353929	89	6101250
20211113 191323	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	218	TRUE	0.082014807680212	0.138259828108992	7400	354	0.0297214062748446	90	5711250
20211113 191612	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	378	TRUE	0.0494141431783699	0.187329562072479	4239	284	0.0317549982007314	91	5657500
20211113 191751	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	104	TRUE	0.045332897095643	0.858515521227312	2030	782	0.0326002359970877	92	5431250
20211113 192005	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	167	TRUE	0.0854215697244927	0.486229236009857	7475	132	0.0347007774513988	93	5567500
20211113 192151	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	142	TRUE	0.0717484384932928	0.333622198364511	4631	1024	0.033704903216088	94	5916250
20211113 192356	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	134	TRUE	0.079758728711661	0.518765215917537	5051	593	0.0385503753357937	95	5792500
20211113 192706	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	271	TRUE	0.0388794734793156	0.321540998298954	1553	367	0.032432862176027	96	5856250
20211113 192951	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	172	TRUE	0.0567442471245304	0.562467300868337	2272	890	0.0331442009155348	97	5700000
20211113 193132	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	118	TRUE	0.0456288787491247	0.291893347817403	1581	603	0.0375545011004829	98	5941250
20211113 193441	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	374	TRUE	0.0479052742254548	0.876139235755522	5462	830	0.0350941059308914	99	5708750
20211113 193731	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	221	TRUE	0.0562308587797172	0.865958362022298	1627	315	0.0362071418409447	100	6142500
20211113 193940	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	203	TRUE	0.021576027243454	0.67403223798289	6695	733	0.0395629869532107	101	4941250
20211113 194114	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	144	TRUE	0.0875337808310427	0.936169395356765	5433	319	0.027771501259488	102	5252500
20211113 194325	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	208	TRUE	0.0826313996718079	0.211236353384797	712	536	0.0302737398843447	103	5978750
20211113 194511	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	120	TRUE	0.0801827503519505	0.429004823934217	6505	688	0.0342739742076942	104	5281250
20211113 194715	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	245	TRUE	0.0545240405045822	0.191001194075355	3287	866	0.0311608211359661	105	5896250
20211113 194900	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	81	TRUE	0.0973339821725711	0.651666032952629	249	530	0.0372113847673085	106	5942500
20211113 195046	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	104	TRUE	0.0665022739505209	0.96967455263976	1200	287	0.0277296578042228	107	5408750
20211113 195300	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	243	TRUE	0.0629817241140455	0.957099772378663	7211	317	0.0312026645912313	108	5490000
20211113 195428	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	190	TRUE	0.0776025511045195	0.141475633657142	2124	825	0.0281983045031927	109	5438750
20211113 195733	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	255	TRUE	0.0549734539842792	0.400730396701023	3254	690	0.0383244206773619	110	6426250
20211113 195934	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	104	TRUE	0.0378078753618523	0.74887366734657	1176	859	0.0305331693069887	111	5540000
20211113 200112	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	172	TRUE	0.0942775870687328	0.18984167803973	1628	380	0.0369352179625585	112	5983750
20211113 200338	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	180	TRUE	0.0861703913859651	0.487265926728072	5324	372	0.0364498338814826	113	5706250
20211113 200543	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	154	TRUE	0.0987701020856947	0.860044062109757	1795	771	0.0300226791527537	114	5716250
20211113 200717	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	90	TRUE	0.0911506524129398	0.601309782629204	2050	231	0.0366757885399145	115	5822500
20211113 200844	binary	custom	TRUE	TRUE	FALSE	-100	999983	-1	0	0	0	31	120	TRUE	0.0628350355440751	0.698436879431084	5794	745	0.0357468638330279	116	5561250
